village,asv_ID,host_ID,host_species,grid,season,reads,total_reads
Andatsakala,ASV_109,3987,Rattus rattus,village,3,0.01608766612263931,8578
Andatsakala,ASV_109,3988,Rattus rattus,village,3,0.0052166024041732815,8818
Andatsakala,ASV_109,3990,Rattus rattus,flooded_rice,3,0.031497622820919176,5048
Andatsakala,ASV_109,4002,Rattus rattus,village,3,0.02141191435234259,4717
Andatsakala,ASV_109,4013,Rattus rattus,village,3,0.007318773234200744,8608
Andatsakala,ASV_109,4019,Rattus rattus,village,3,0.0351985559566787,2216
Andatsakala,ASV_109,4023,Rattus rattus,village,3,0.023895169578622817,7784
Andatsakala,ASV_109,4024,Rattus rattus,village,3,0.01419238567244875,4439
Andatsakala,ASV_109,4036,Rattus rattus,agroforest,3,0.01987632508833922,2264
Andatsakala,ASV_110,3500,Rattus rattus,brushy_regrowth,1,0.02174718892870382,8093
Andatsakala,ASV_110,3501,Rattus rattus,brushy_regrowth,1,0.013721918639951427,16470
Andatsakala,ASV_110,3520,Rattus rattus,brushy_regrowth,1,0.0033260081962344836,16837
Andatsakala,ASV_110,3528,Rattus rattus,brushy_regrowth,1,0.0227125243348475,6164
Andatsakala,ASV_110,3534,Rattus rattus,agriculture,1,0.059397884458909686,4916
Andatsakala,ASV_110,3553,Rattus rattus,secondary_forest,1,0.021133525456292025,7287
Andatsakala,ASV_110,3557,Rattus rattus,secondary_forest,1,0.027320359281437126,5344
Andatsakala,ASV_110,3559,Rattus rattus,secondary_forest,1,0.005731225296442688,20240
Andatsakala,ASV_110,3574,Rattus rattus,semi-intact_forest,1,0.013396375098502758,3807
Andatsakala,ASV_110,3591,Rattus rattus,agroforest,1,0.029736427123225953,8878
Andatsakala,ASV_110,3598,Rattus rattus,agroforest,1,0.005085730892182506,6881.999999999999
Andatsakala,ASV_110,3599,Rattus rattus,agroforest,1,0.004322344322344322,13650
Andatsakala,ASV_110,3600,Rattus rattus,agroforest,1,0.011951447245564892,5355
Andatsakala,ASV_110,3610,Rattus rattus,agroforest,1,0.05141710559317783,3987
Andatsakala,ASV_110,3612,Rattus rattus,agroforest,1,0.005447781025777305,7526
Andatsakala,ASV_110,3634,Rattus rattus,village,1,0.009408745856944296,9353
Andatsakala,ASV_110,3636,Rattus rattus,village,1,0.014833885006742674,8157
Andatsakala,ASV_110,3638,Rattus rattus,village,1,0.01852640545144804,9392
Andatsakala,ASV_110,3642,Rattus rattus,village,1,0.013859629670695199,9019
Andatsakala,ASV_110,3644,Rattus rattus,village,1,0.011019283746556474,7986
Andatsakala,ASV_110,3645,Rattus rattus,village,1,0.05594277329420396,5452
Andatsakala,ASV_110,3658,Rattus rattus,village,1,0.003556677374942634,8716
Andatsakala,ASV_110,3659,Rattus rattus,village,1,0.037472647702407005,3656
Andatsakala,ASV_110,3662,Rattus rattus,brushy_regrowth,2,0.0022843736494412544,16197
Andatsakala,ASV_110,3669,Rattus rattus,brushy_regrowth,2,0.024078669239959563,10881
Andatsakala,ASV_110,3680,Rattus rattus,brushy_regrowth,2,0.01971830985915493,8875
Andatsakala,ASV_110,3689,Rattus rattus,agriculture,2,0.003980363539869975,7537
Andatsakala,ASV_110,3728,Rattus rattus,semi-intact_forest,2,0.007110930516050386,4922
Andatsakala,ASV_110,3772,Rattus rattus,agroforest,2,0.003966402239850677,4286
Andatsakala,ASV_110,3774,Rattus rattus,agroforest,2,0.0019644221324893593,9163
Andatsakala,ASV_110,3778,Rattus rattus,flooded_rice,2,0.009327442317133039,4074
Andatsakala,ASV_110,3780,Rattus rattus,flooded_rice,2,0.005413255875363085,7574
Andatsakala,ASV_110,3782,Rattus rattus,flooded_rice,2,0.026371308016877638,1896
Andatsakala,ASV_110,3790,Rattus rattus,village,2,0.03678422449753508,5274
Andatsakala,ASV_110,3807,Rattus rattus,flooded_rice,2,0.009970089730807577,5015
Andatsakala,ASV_110,3808,Rattus rattus,flooded_rice,2,0.006730984967466906,8914
Andatsakala,ASV_110,3830,Rattus rattus,brushy_regrowth,3,0.0037907505686125853,5276
Andatsakala,ASV_110,3834,Rattus rattus,brushy_regrowth,3,0.002987303958177745,6695
Andatsakala,ASV_110,3841,Rattus rattus,brushy_regrowth,3,0.027706516162134428,5847
Andatsakala,ASV_110,3845,Rattus rattus,brushy_regrowth,3,0.003861003861003861,6993
Andatsakala,ASV_110,3852,Rattus rattus,brushy_regrowth,3,0.0065297921768066826,15926.999999999998
Andatsakala,ASV_110,3874,Rattus rattus,agriculture,3,0.00421735604217356,6165
Andatsakala,ASV_110,3888,Rattus rattus,agriculture,3,0.0038560411311053984,3112
Andatsakala,ASV_110,3905,Rattus rattus,secondary_forest,3,0.002683020314296666,10436
Andatsakala,ASV_110,3906,Rattus rattus,secondary_forest,3,0.0035644847699287103,3086
Andatsakala,ASV_110,3918,Rattus rattus,secondary_forest,3,0.008125677139761646,3692
Andatsakala,ASV_110,3970,Rattus rattus,village,3,0.019202530215746076,8853
Andatsakala,ASV_110,3982,Rattus rattus,village,3,0.00998697351280938,2303
Andatsakala,ASV_110,3996,Rattus rattus,agroforest,3,0.0035521454958795115,7038
Andatsakala,ASV_110,3997,Rattus rattus,agroforest,3,0.05558999793345733,4839
Andatsakala,ASV_110,3998,Rattus rattus,agroforest,3,0.013553329404832056,1697
Andatsakala,ASV_110,4007,Rattus rattus,agroforest,3,0.009464808122526243,11622
Andatsakala,ASV_110,4016,Rattus rattus,village,3,0.006698044895003621,5524
Andatsakala,ASV_110,4025,Rattus rattus,village,3,0.005585552038726493,5371
Andatsakala,ASV_1129,3520,Rattus rattus,brushy_regrowth,1,0.004513868266318228,16837
Andatsakala,ASV_1129,3610,Rattus rattus,agroforest,1,0.00928016052169551,3987
Andatsakala,ASV_1129,3621,Rattus rattus,agroforest,1,0.010265700483091788,6624
Andatsakala,ASV_1129,3635,Rattus rattus,village,1,0.025449758666081616,2279
Andatsakala,ASV_1129,3642,Rattus rattus,village,1,0.00975717928816942,9019
Andatsakala,ASV_1129,3643,Rattus rattus,village,1,0.006787330316742082,5746
Andatsakala,ASV_1129,3713,Rattus rattus,secondary_forest,2,0.00458373602098578,36215
Andatsakala,ASV_1129,3790,Rattus rattus,village,2,0.00739476678043231,5274
Andatsakala,ASV_1129,3792,Rattus rattus,village,2,0.008843402225755167,10064
Andatsakala,ASV_1129,3798,Rattus rattus,village,2,0.009361197178456062,15169
Andatsakala,ASV_1129,3876,Rattus rattus,agriculture,3,0.00415464512406232,8665
Andatsakala,ASV_1129,3899,Rattus rattus,secondary_forest,3,0.003179650238473768,8177
Andatsakala,ASV_1129,3904,Rattus rattus,secondary_forest,3,0.010616724323034713,8383
Andatsakala,ASV_1129,3914,Rattus rattus,secondary_forest,3,0.0053809119229679975,3531
Andatsakala,ASV_1129,3918,Rattus rattus,secondary_forest,3,0.018418201516793065,3692
Andatsakala,ASV_1129,3961,Rattus rattus,village,3,0.00933594338202078,6641
Andatsakala,ASV_1129,3963,Rattus rattus,village,3,0.004448838358872961,6069
Andatsakala,ASV_1129,3974,Rattus rattus,village,3,0.021698833278813653,9171
Andatsakala,ASV_1129,3975,Rattus rattus,village,3,0.005127607504952803,8581
Andatsakala,ASV_1129,3978,Rattus rattus,flooded_rice,3,0.017840106849837816,10482
Andatsakala,ASV_1129,3980,Rattus rattus,village,3,0.012710038776389487,4642
Andatsakala,ASV_1129,3981,Rattus rattus,village,3,0.012191048764195057,5988
Andatsakala,ASV_1129,3987,Rattus rattus,village,3,0.005945441827931919,8578
Andatsakala,ASV_1129,4004,Rattus rattus,village,3,0.007116286592269125,6183
Andatsakala,ASV_1129,4012,Rattus rattus,village,3,0.0038824899702342435,7727
Andatsakala,ASV_1129,4034,Rattus rattus,village,3,0.024590163934426226,1098
Andatsakala,ASV_1149,3548,Rattus rattus,secondary_forest,1,0.00967379077615298,4445
Andatsakala,ASV_1149,3679,Rattus rattus,brushy_regrowth,2,0.009994121105232217,3402
Andatsakala,ASV_1149,3728,Rattus rattus,semi-intact_forest,2,0.033319788703778955,4922
Andatsakala,ASV_1149,3761,Rattus rattus,agroforest,2,0.008838768668088998,3281
Andatsakala,ASV_1149,3773,Rattus rattus,agroforest,2,0.0036350418029807343,5502
Andatsakala,ASV_1149,3792,Rattus rattus,village,2,0.003577106518282989,10064
Andatsakala,ASV_1149,3798,Rattus rattus,village,2,0.0036917397323488694,15169
Andatsakala,ASV_1149,3801,Rattus rattus,village,2,0.0037422523681440766,8551
Andatsakala,ASV_1149,3807,Rattus rattus,flooded_rice,2,0.010767696909272184,5015
Andatsakala,ASV_1149,3815,Rattus rattus,village,2,0.0027874564459930314,5740
Andatsakala,ASV_1149,3816,Rattus rattus,village,2,0.00489795918367347,6125
