host_ID,host_species,village,grid,season,total_reads,asv_ID,reads
3401,Mus musculus,Sarahandrano,agroforest,3,21537,ASV_39,0.019037006082555603
3402,Mus musculus,Sarahandrano,agroforest,3,13802,ASV_39,0.14171859150847704
3412,Mus musculus,Sarahandrano,agroforest,3,18474,ASV_39,0.0466601710512071
3440,Mus musculus,Sarahandrano,village,3,22315,ASV_39,0.016087833295989246
3456,Mus musculus,Sarahandrano,flooded_rice,3,62556,ASV_39,0.01438710915020142
3462,Mus musculus,Sarahandrano,village,3,13225,ASV_39,0.018525519848771266
3473,Mus musculus,Sarahandrano,flooded_rice,3,18203,ASV_39,0.022249079822007363
3474,Mus musculus,Sarahandrano,flooded_rice,3,17394,ASV_39,0.02121421179717144
3482,Mus musculus,Sarahandrano,flooded_rice,3,21481,ASV_39,0.01643312694939714
3487,Mus musculus,Sarahandrano,village,3,25419,ASV_39,0.018647468429127817
3497,Mus musculus,Andatsakala,brushy_regrowth,1,1872,ASV_39,0.014423076923076924
3498,Mus musculus,Andatsakala,brushy_regrowth,1,7777,ASV_39,0.038060948952038064
3507,Mus musculus,Andatsakala,brushy_regrowth,1,11440,ASV_39,0.06914335664335665
3511,Mus musculus,Andatsakala,brushy_regrowth,1,44445,ASV_39,0.015164810439869501
3518,Mus musculus,Andatsakala,brushy_regrowth,1,8090,ASV_39,0.04907292954264524
3533,Mus musculus,Andatsakala,agriculture,1,20601,ASV_39,0.44094946847240424
3589,Mus musculus,Andatsakala,agroforest,1,9365,ASV_39,0.048798718633208754
3594,Mus musculus,Andatsakala,agroforest,1,5960,ASV_39,0.08607382550335571
3595,Mus musculus,Andatsakala,agroforest,1,3854,ASV_39,0.042812662169174884
3596,Mus musculus,Andatsakala,agroforest,1,5720,ASV_39,0.07027972027972028
3597,Mus musculus,Andatsakala,agroforest,1,4738,ASV_39,0.03123680878007598
3603,Mus musculus,Andatsakala,agroforest,1,14149,ASV_39,0.028129196409640258
3626,Mus musculus,Andatsakala,flooded_rice,1,9198,ASV_39,0.07414655359860839
3627,Mus musculus,Andatsakala,flooded_rice,1,10091,ASV_39,0.0687741551877911
3628,Mus musculus,Andatsakala,village,1,9331,ASV_39,0.15282392026578073
3633,Mus musculus,Andatsakala,flooded_rice,1,17901,ASV_39,0.016647114686330372
3640,Mus musculus,Andatsakala,flooded_rice,1,10709,ASV_39,0.037445139602203754
3652,Mus musculus,Andatsakala,flooded_rice,1,10556,ASV_39,0.0453770367563471
3664,Mus musculus,Andatsakala,brushy_regrowth,2,8433,ASV_39,0.07328352899324084
3681,Mus musculus,Andatsakala,brushy_regrowth,2,64618,ASV_39,0.05411804760283512
3783,Mus musculus,Andatsakala,flooded_rice,2,31268,ASV_39,0.09226685429192785
3803,Mus musculus,Andatsakala,flooded_rice,2,61022,ASV_39,0.06556651699387106
3835,Mus musculus,Andatsakala,brushy_regrowth,3,31817,ASV_39,0.03416412609611214
3846,Mus musculus,Andatsakala,brushy_regrowth,3,33986,ASV_39,0.08291649502736421
3890,Mus musculus,Andatsakala,agriculture,3,55445,ASV_39,0.05311570024348453
2028,Microgale brevicaudata,Mandena,brushy_regrowth,1,9483,ASV_40,0.07898344405778762
2108,Microgale brevicaudata,Mandena,secondary_forest,1,17268,ASV_40,0.3131804493861478
2110,Microgale brevicaudata,Mandena,secondary_forest,1,14825,ASV_40,0.042495784148397976
2120,Microgale brevicaudata,Mandena,secondary_forest,1,21826,ASV_40,0.020021992119490517
2132,Microgale brevicaudata,Mandena,semi-intact_forest,1,30055,ASV_40,0.012643486940608883
2172,Microgale brevicaudata,Mandena,flooded_rice,1,24341,ASV_40,0.013269791709461402
2195,Microgale brevicaudata,Mandena,agroforest,1,22827,ASV_40,0.03622902702939502
2196,Microgale brevicaudata,Mandena,agroforest,1,17844,ASV_40,0.08417395202869311
2238,Mus musculus,Mandena,agroforest,1,8480,ASV_40,0.06804245283018868
2245,Microgale brevicaudata,Mandena,agroforest,1,11579,ASV_40,0.1302357716555834
2247,Suncus murinus,Mandena,agroforest,1,15851,ASV_40,0.047378714276701775
2284,Microgale brevicaudata,Mandena,brushy_regrowth,2,29813,ASV_40,0.03911045517056318
2286,Microgale brevicaudata,Mandena,brushy_regrowth,2,23941,ASV_40,0.07422413433022848
2298,Mus musculus,Mandena,agriculture,2,29064,ASV_40,0.04218276906138178
2318,Microgale brevicaudata,Mandena,agriculture,2,24657,ASV_40,0.03224236525124711
2338,Microgale brevicaudata,Mandena,agriculture,2,23565,ASV_40,0.8320814767663909
2345,Microgale brevicaudata,Mandena,secondary_forest,2,24870,ASV_40,0.3043425814234017
2352,Microgale brevicaudata,Mandena,secondary_forest,2,13641,ASV_40,0.023825232754196908
2372,Microgale brevicaudata,Mandena,semi-intact_forest,2,21519,ASV_40,0.02388586830243041
2373,Microgale brevicaudata,Mandena,semi-intact_forest,2,18660,ASV_40,0.22684887459807074
2378,Microgale brevicaudata,Mandena,semi-intact_forest,2,18813,ASV_40,0.015680646361558498
2385,Microgale brevicaudata,Mandena,semi-intact_forest,2,28727,ASV_40,0.17610610227312284
2386,Microgale brevicaudata,Mandena,flooded_rice,2,23983,ASV_40,0.04786723929450027
2388,Microgale brevicaudata,Mandena,flooded_rice,2,10602,ASV_40,0.1881720430107527
2407,Microgale brevicaudata,Mandena,flooded_rice,2,13197,ASV_40,0.6180192467985148
2421,Microgale brevicaudata,Mandena,flooded_rice,2,15579,ASV_40,0.019064124783362217
2441,Microgale brevicaudata,Mandena,agroforest,2,15470,ASV_40,0.12074983839689722
2560,Suncus murinus,Mandena,agriculture,3,26228,ASV_40,0.013230135732804637
2579,Microgale brevicaudata,Mandena,agriculture,3,24768,ASV_40,0.41771640826873385
2637,Microgale brevicaudata,Mandena,flooded_rice,3,19166,ASV_40,0.016226651361786498
2656,Microgale brevicaudata,Mandena,secondary_forest,3,10258,ASV_40,0.12975238837980113
2663,Microgale brevicaudata,Mandena,secondary_forest,3,18174,ASV_40,0.0699900957411687
2677,Microgale brevicaudata,Mandena,semi-intact_forest,3,19633,ASV_40,0.06137625426577701
2693,Microgale brevicaudata,Mandena,semi-intact_forest,3,21102,ASV_40,0.09610463463178846
2707,Rattus rattus,Mandena,agroforest,3,26850,ASV_40,0.02573556797020484
2712,Rattus rattus,Mandena,agroforest,3,23767,ASV_40,0.011107838599739133
2718,Rattus rattus,Mandena,agroforest,3,17483,ASV_40,0.014985986386775726
3181,Rattus rattus,Sarahandrano,brushy_regrowth,3,12093,ASV_40,0.1490945174894567
3229,Mus musculus,Sarahandrano,brushy_regrowth,3,34388,ASV_40,0.01648830987553798
3243,Rattus rattus,Sarahandrano,agriculture,3,86300,ASV_40,0.014634994206257242
3417,Rattus rattus,Sarahandrano,agroforest,3,50459,ASV_40,0.06191165104342139
3850,Rattus rattus,Andatsakala,brushy_regrowth,3,20387,ASV_40,0.03502231814391524
2021,Microgale brevicaudata,Mandena,brushy_regrowth,1,12801,ASV_41,0.029060229669557066
2058,Microgale brevicaudata,Mandena,agriculture,1,36709,ASV_41,0.04718188999972759
2126,Microgale brevicaudata,Mandena,secondary_forest,1,23246,ASV_41,0.02335885743783877
2133,Microgale brevicaudata,Mandena,semi-intact_forest,1,28164,ASV_41,0.3526132651611987
2170,Microgale brevicaudata,Mandena,flooded_rice,1,13446,ASV_41,0.20020824036888293
2188,Microgale brevicaudata,Mandena,agroforest,1,33505,ASV_41,0.03435308162960752
2195,Microgale brevicaudata,Mandena,agroforest,1,22827,ASV_41,0.01712883865597757
2197,Microgale brevicaudata,Mandena,agroforest,1,16890,ASV_41,0.6947898164594435
2257,Microgale brevicaudata,Mandena,brushy_regrowth,2,17160,ASV_41,0.08578088578088579
2266,Microgale brevicaudata,Mandena,brushy_regrowth,2,18890,ASV_41,0.4266807834833245
2271,Microgale brevicaudata,Mandena,brushy_regrowth,2,7848,ASV_41,0.03746177370030581
2272,Microgale brevicaudata,Mandena,brushy_regrowth,2,24879,ASV_41,0.04091804332971582
2273,Microgale brevicaudata,Mandena,brushy_regrowth,2,31406,ASV_41,0.08839075335923072
2275,Microgale brevicaudata,Mandena,brushy_regrowth,2,59090,ASV_41,0.021120324928075817
2282,Microgale brevicaudata,Mandena,brushy_regrowth,2,27832,ASV_41,0.7462273641851107
2318,Microgale brevicaudata,Mandena,agriculture,2,24657,ASV_41,0.04554487569452894
2349,Microgale brevicaudata,Mandena,secondary_forest,2,15603,ASV_41,0.037813241043389095
2372,Microgale brevicaudata,Mandena,semi-intact_forest,2,21519,ASV_41,0.0954505320879223
2373,Microgale brevicaudata,Mandena,semi-intact_forest,2,18660,ASV_41,0.08354769560557342
2375,Microgale brevicaudata,Mandena,semi-intact_forest,2,20498,ASV_41,0.013611084008195922
2406,Microgale brevicaudata,Mandena,flooded_rice,2,15707,ASV_41,0.035461895969949704
2411,Microgale brevicaudata,Mandena,flooded_rice,2,20966,ASV_41,0.01349804445292378
2421,Microgale brevicaudata,Mandena,flooded_rice,2,15579,ASV_41,0.2436613389819629
2424,Microgale brevicaudata,Mandena,flooded_rice,2,22810,ASV_41,0.03213502849627357
2528,Microgale brevicaudata,Mandena,brushy_regrowth,3,5880,ASV_41,0.3377551020408163
2529,Microgale brevicaudata,Mandena,brushy_regrowth,3,20564,ASV_41,0.021591130130324838
2542,Microgale prolixacaudata,Mandena,agriculture,3,14481,ASV_41,0.06919411642842345
2576,Mus musculus,Mandena,agriculture,3,26420,ASV_41,0.09458743376230129
2693,Microgale brevicaudata,Mandena,semi-intact_forest,3,21102,ASV_41,0.19794332290778124
2715,Suncus murinus,Mandena,agroforest,3,13968,ASV_41,0.8565292096219931
2025,Rattus rattus,Mandena,brushy_regrowth,1,16985,ASV_42,0.15625551957609657
2037,Rattus rattus,Mandena,brushy_regrowth,1,8636,ASV_42,0.1277211672070403
2039,Rattus rattus,Mandena,brushy_regrowth,1,16177,ASV_42,0.049329294677628734
2040,Rattus rattus,Mandena,brushy_regrowth,1,12978,ASV_42,0.0296655879180151
2065,Rattus rattus,Mandena,agriculture,1,20460,ASV_42,0.01989247311827957
2204,Rattus rattus,Mandena,village,1,22518,ASV_42,0.05124789057642775
2221,Rattus rattus,Mandena,village,1,13134,ASV_42,0.12897822445561138
2229,Rattus rattus,Mandena,agroforest,1,18268,ASV_42,0.11418874534705496
2361,Rattus rattus,Mandena,secondary_forest,2,4761,ASV_42,0.06910312959462298
2417,Rattus rattus,Mandena,flooded_rice,2,24265,ASV_42,0.013105295693385534
2453,Rattus rattus,Mandena,village,2,16931,ASV_42,0.08398795109562342
2462,Rattus rattus,Mandena,agroforest,2,11683,ASV_42,0.2648292390653086
2538,Rattus rattus,Mandena,brushy_regrowth,3,14284,ASV_42,0.021142537104452533
2566,Rattus rattus,Mandena,agriculture,3,14153,ASV_42,0.05800890270614004
2568,Rattus rattus,Mandena,agriculture,3,15989,ASV_42,0.025204828319469637
2574,Rattus rattus,Mandena,agriculture,3,13278,ASV_42,0.023120951950594968
2633,Rattus rattus,Mandena,flooded_rice,3,16786,ASV_42,0.01447634933873466
2648,Mus musculus,Mandena,flooded_rice,3,21312,ASV_42,0.09712837837837837
2667,Rattus rattus,Mandena,secondary_forest,3,11557,ASV_42,0.06056935190793458
2695,Rattus rattus,Mandena,agroforest,3,19906,ASV_42,0.021852707726313675
2739,Rattus rattus,Mandena,village,3,13095,ASV_42,0.0967544864452081
3137,Rattus rattus,Sarahandrano,agriculture,2,21303,ASV_42,0.13932310003285922
3149,Rattus rattus,Sarahandrano,agriculture,2,26311,ASV_42,0.30629774618980654
3172,Rattus rattus,Sarahandrano,brushy_regrowth,3,25872,ASV_42,0.5504406307977736
3182,Rattus rattus,Sarahandrano,brushy_regrowth,3,12658,ASV_42,0.05553799968399431
3187,Rattus rattus,Sarahandrano,brushy_regrowth,3,16546,ASV_42,0.31778073250332406
3251,Rattus rattus,Sarahandrano,agriculture,3,14833,ASV_42,0.1746106654082114
3263,Rattus rattus,Sarahandrano,agriculture,3,11460,ASV_42,0.07844677137870855
3269,Rattus rattus,Sarahandrano,agriculture,3,25738,ASV_42,0.021680006216489238
3288,Rattus rattus,Sarahandrano,agriculture,3,16498,ASV_42,0.02448781670505516
3298,Rattus rattus,Sarahandrano,agriculture,3,17767,ASV_42,0.0445207406990488
3312,Rattus rattus,Sarahandrano,agriculture,3,12951,ASV_42,0.03459192340359818
3315,Rattus rattus,Sarahandrano,agriculture,3,20311,ASV_42,0.31042292353896905
3410,Rattus rattus,Sarahandrano,agroforest,3,13709,ASV_42,0.09402582245240353
3433,Rattus rattus,Sarahandrano,agroforest,3,10705,ASV_42,0.03418963101354507
3469,Rattus rattus,Sarahandrano,village,3,12401,ASV_42,0.04781872429642771
3471,Rattus rattus,Sarahandrano,village,3,12941,ASV_42,0.02851402519125261
3500,Rattus rattus,Andatsakala,brushy_regrowth,1,16631,ASV_42,0.039324153688894234
3520,Rattus rattus,Andatsakala,brushy_regrowth,1,16807,ASV_42,0.06372344856309871
3613,Rattus rattus,Andatsakala,agroforest,1,15151,ASV_42,0.06969836974457132
3621,Rattus rattus,Andatsakala,agroforest,1,18482,ASV_42,0.02342820041121091
3712,Rattus rattus,Andatsakala,secondary_forest,2,30461,ASV_42,0.07757460359147762
3841,Rattus rattus,Andatsakala,brushy_regrowth,3,8173,ASV_42,0.047106325706594884
3912,Rattus rattus,Andatsakala,secondary_forest,3,10565,ASV_42,0.3522006625650734
3952,Rattus rattus,Andatsakala,village,3,14098,ASV_42,0.03241594552418783
3970,Rattus rattus,Andatsakala,village,3,12257,ASV_42,0.04413804356694134
3975,Rattus rattus,Andatsakala,village,3,9458,ASV_42,0.06597589342355678
3997,Rattus rattus,Andatsakala,agroforest,3,10384,ASV_42,0.14657164869029277
4007,Rattus rattus,Andatsakala,agroforest,3,11400,ASV_42,0.3974561403508772
2026,Microgale brevicaudata,Mandena,brushy_regrowth,1,24946,ASV_43,0.04136935781287581
2043,Microgale brevicaudata,Mandena,agriculture,1,25703,ASV_43,0.018830486713613197
2057,Microgale brevicaudata,Mandena,agriculture,1,21946,ASV_43,0.029891551991251254
2058,Microgale brevicaudata,Mandena,agriculture,1,36709,ASV_43,0.7224658803018335
2069,Microgale brevicaudata,Mandena,agriculture,1,24590,ASV_43,0.09076860512403416
2082,Microgale brevicaudata,Mandena,agriculture,1,23549,ASV_43,0.4051976729372797
2101,Rattus rattus,Mandena,agriculture,1,20380,ASV_43,0.029735034347399412
2110,Microgale brevicaudata,Mandena,secondary_forest,1,14825,ASV_43,0.03224283305227656
2123,Rattus rattus,Mandena,secondary_forest,1,15698,ASV_43,0.035545929417760226
2141,Eliurus webbi,Mandena,semi-intact_forest,1,21277,ASV_43,0.018611646378718805
2143,Microgale brevicaudata,Mandena,semi-intact_forest,1,17111,ASV_43,0.03874700485068085
2162,Microgale brevicaudata,Mandena,flooded_rice,1,15829,ASV_43,0.10329142712742435
2172,Microgale brevicaudata,Mandena,flooded_rice,1,24341,ASV_43,0.012407049833614067
2196,Microgale brevicaudata,Mandena,agroforest,1,17844,ASV_43,0.047130688186505267
2228,Rattus rattus,Mandena,agroforest,1,16984,ASV_43,0.01513188883655205
2289,Microgale brevicaudata,Mandena,brushy_regrowth,2,10325,ASV_43,0.03641646489104116
2298,Mus musculus,Mandena,agriculture,2,29064,ASV_43,0.10098403523259014
2329,Rattus rattus,Mandena,agriculture,2,19619,ASV_43,0.018349559100871604
2348,Microgale brevicaudata,Mandena,secondary_forest,2,26253,ASV_43,0.01900735154077629
2372,Microgale brevicaudata,Mandena,semi-intact_forest,2,21519,ASV_43,0.05413820344811562
2385,Microgale brevicaudata,Mandena,semi-intact_forest,2,28727,ASV_43,0.013123542312110558
2386,Microgale brevicaudata,Mandena,flooded_rice,2,23983,ASV_43,0.028853771421423507
2560,Suncus murinus,Mandena,agriculture,3,26228,ASV_43,0.03839408265975294
2578,Microgale brevicaudata,Mandena,agriculture,3,24060,ASV_43,0.7529093931837074
2707,Rattus rattus,Mandena,agroforest,3,26850,ASV_43,0.04547486033519553
2709,Rattus rattus,Mandena,agroforest,3,22117,ASV_43,0.021205407605009722
2720,Rattus rattus,Mandena,agroforest,3,24571,ASV_43,0.15188637011110656
2747,Rattus rattus,Mandena,agroforest,3,15087,ASV_43,0.04401140054351428
2753,Mus musculus,Mandena,village,3,4736,ASV_43,0.0698902027027027
2887,Rattus rattus,Sarahandrano,secondary_forest,1,37675,ASV_43,0.018394160583941607
2966,Mus musculus,Sarahandrano,flooded_rice,1,10675,ASV_43,0.11644028103044496
3128,Rattus rattus,Sarahandrano,agriculture,2,35027,ASV_43,0.23921546235760985
3129,Rattus rattus,Sarahandrano,agriculture,2,25968,ASV_43,0.01963955637707948
3478,Mus musculus,Sarahandrano,village,3,28484,ASV_43,0.01839629265552591
3653,Rattus rattus,Andatsakala,village,1,26531,ASV_43,0.014850552184237307
2014,Rattus rattus,Mandena,brushy_regrowth,1,7610,ASV_44,0.024835742444152428
2030,Rattus rattus,Mandena,brushy_regrowth,1,8532,ASV_44,0.04125644631973746
2048,Suncus etruscus,Mandena,agriculture,1,9754,ASV_44,0.043469345909370516
2067,Rattus rattus,Mandena,agriculture,1,12052,ASV_44,0.02066047129107202
2104,Rattus rattus,Mandena,village,1,11507,ASV_44,0.03389241331363518
2105,Rattus rattus,Mandena,village,1,9264,ASV_44,0.041666666666666664
2121,Setifer setosus,Mandena,secondary_forest,1,12739,ASV_44,0.24468168616060915
2137,Microgale brevicaudata,Mandena,semi-intact_forest,1,9886,ASV_44,0.2065547238519118
2140,Rattus rattus,Mandena,semi-intact_forest,1,20447,ASV_44,0.013987382012031105
2187,Rattus rattus,Mandena,flooded_rice,1,12833,ASV_44,0.018390088054235174
2203,Rattus rattus,Mandena,village,1,25087,ASV_44,0.061705265675449435
2206,Rattus rattus,Mandena,village,1,36840.99999999999,ASV_44,0.054531635949078484
2208,Rattus rattus,Mandena,agroforest,1,3649,ASV_44,0.03315976979994519
2212,Setifer setosus,Mandena,agroforest,1,5405,ASV_44,0.2708603145235893
2217,Rattus rattus,Mandena,agroforest,1,8043,ASV_44,0.04165112520203904
2218,Rattus rattus,Mandena,agroforest,1,15592,ASV_44,0.01590559261159569
2221,Rattus rattus,Mandena,village,1,13134,ASV_44,0.05078422415105832
2225,Setifer setosus,Mandena,agroforest,1,21381,ASV_44,0.014077919648285862
2229,Rattus rattus,Mandena,agroforest,1,18268,ASV_44,0.15321874315743375
2270,Rattus rattus,Mandena,brushy_regrowth,2,7543,ASV_44,0.03897653453533077
2312,Rattus rattus,Mandena,agriculture,2,2513,ASV_44,0.020692399522483085
2486,Rattus rattus,Mandena,village,2,19806,ASV_44,0.035948702413410076
2491,Rattus rattus,Mandena,village,2,13348,ASV_44,0.02539706323044651
2512,Rattus rattus,Mandena,brushy_regrowth,3,15677,ASV_44,0.025132359507558846
2513,Rattus rattus,Mandena,brushy_regrowth,3,15145,ASV_44,0.06668867613073623
2517,Rattus rattus,Mandena,brushy_regrowth,3,7176,ASV_44,0.018115942028985508
2535,Rattus rattus,Mandena,brushy_regrowth,3,11125,ASV_44,0.056
2562,Suncus murinus,Mandena,agriculture,3,14475,ASV_44,0.02238341968911917
2581,Rattus rattus,Mandena,agriculture,3,10162,ASV_44,0.020862035032473924
2588,Rattus rattus,Mandena,agriculture,3,15180,ASV_44,0.03735177865612648
2595,Rattus rattus,Mandena,flooded_rice,3,10365,ASV_44,0.03299565846599132
2596,Rattus rattus,Mandena,flooded_rice,3,9536,ASV_44,0.024223993288590605
2597,Rattus rattus,Mandena,flooded_rice,3,20726,ASV_44,0.016115024606774102
2603,Rattus rattus,Mandena,flooded_rice,3,8013,ASV_44,0.22750530388119306
2616,Rattus rattus,Mandena,flooded_rice,3,13116,ASV_44,0.03537663921927416
2621,Rattus rattus,Mandena,flooded_rice,3,8170,ASV_44,0.11395348837209303
2660,Rattus rattus,Mandena,secondary_forest,3,12160,ASV_44,0.034786184210526316
2698,Suncus murinus,Mandena,agroforest,3,11605,ASV_44,0.046876346402412755
2732,Mus musculus,Mandena,agroforest,3,5014,ASV_44,0.10710011966493817
2746,Rattus rattus,Mandena,agroforest,3,10622,ASV_44,0.022971191865938618
2757,Rattus rattus,Mandena,agroforest,3,12437,ASV_44,0.01945806866607703
2769,Rattus rattus,Mandena,agroforest,3,8124,ASV_44,0.11521418020679468
2773,Rattus rattus,Sarahandrano,brushy_regrowth,1,15422,ASV_44,0.12819348981973802
2820,Rattus rattus,Sarahandrano,agriculture,1,16089,ASV_44,0.0287774255702654
2841,Rattus rattus,Sarahandrano,agriculture,1,11808,ASV_44,0.027523712737127372
2847,Rattus rattus,Sarahandrano,agriculture,1,13975,ASV_44,0.18719141323792488
2926,Rattus rattus,Sarahandrano,agroforest,1,9090,ASV_44,0.04741474147414741
2941,Rattus rattus,Sarahandrano,agroforest,1,17200,ASV_44,0.04232558139534884
3043,Rattus rattus,Sarahandrano,secondary_forest,2,16413,ASV_44,0.034911350758545054
3044,Rattus rattus,Sarahandrano,secondary_forest,2,21461,ASV_44,0.07618470714318998
3058,Rattus rattus,Sarahandrano,secondary_forest,2,13110,ASV_44,0.04820747520976354
3118,Rattus rattus,Sarahandrano,flooded_rice,2,19787,ASV_44,0.041087582756355184
3140,Rattus rattus,Sarahandrano,agriculture,2,18371,ASV_44,0.04131511621577486
3150,Rattus rattus,Sarahandrano,agriculture,2,7201,ASV_44,0.027218441883071796
3155,Rattus rattus,Sarahandrano,agriculture,2,20318,ASV_44,0.03504281917511566
3219,Rattus rattus,Sarahandrano,brushy_regrowth,3,10630,ASV_44,0.08645343367826905
3233,Rattus rattus,Sarahandrano,brushy_regrowth,3,12297,ASV_44,0.053102382694966255
3282,Rattus rattus,Sarahandrano,agriculture,3,19780,ASV_44,0.04256825075834176
3300,Rattus rattus,Sarahandrano,agriculture,3,17940,ASV_44,0.030211817168338907
3335,Rattus rattus,Sarahandrano,secondary_forest,3,14960,ASV_44,0.03489304812834225
3346,Rattus rattus,Sarahandrano,secondary_forest,3,9363,ASV_44,0.023710349247036206
3349,Rattus rattus,Sarahandrano,secondary_forest,3,22435,ASV_44,0.07871629150880322
3373,Rattus rattus,Sarahandrano,agroforest,3,24108,ASV_44,0.0783557325369172
3391,Rattus rattus,Sarahandrano,agroforest,3,20465,ASV_44,0.06332763254336672
3419,Rattus rattus,Sarahandrano,agroforest,3,11844,ASV_44,0.02592029719689294
3432,Rattus rattus,Sarahandrano,agroforest,3,13136,ASV_44,0.06957978075517661
3446,Rattus rattus,Sarahandrano,flooded_rice,3,16310,ASV_44,0.06750459840588596
3516,Rattus rattus,Andatsakala,brushy_regrowth,1,18632,ASV_44,0.028123658222413053
3543,Rattus rattus,Andatsakala,agriculture,1,14666,ASV_44,0.06750306832128733
3567,Rattus rattus,Andatsakala,secondary_forest,1,13761,ASV_44,0.03495385509773999
3574,Rattus rattus,Andatsakala,semi-intact_forest,1,20755,ASV_44,0.023946037099494097
3591,Rattus rattus,Andatsakala,agroforest,1,26417,ASV_44,0.061626982624824925
3592,Rattus rattus,Andatsakala,agroforest,1,22325,ASV_44,0.01729003359462486
3593,Rattus rattus,Andatsakala,agroforest,1,8397,ASV_44,0.030129808264856495
3637,Rattus rattus,Andatsakala,village,1,16324,ASV_44,0.056113697623131585
3650,Rattus rattus,Andatsakala,village,1,10185,ASV_44,0.03132056946489936
3673,Rattus rattus,Andatsakala,brushy_regrowth,2,8028,ASV_44,0.08707025411061285
3773,Rattus rattus,Andatsakala,agroforest,2,8917,ASV_44,0.025569137602332623
3789,Rattus rattus,Andatsakala,village,2,10183,ASV_44,0.04026318373760188
3792,Rattus rattus,Andatsakala,village,2,11727,ASV_44,0.04766777521957875
3802,Rattus rattus,Andatsakala,village,2,7047,ASV_44,0.02923229743153115
3816,Rattus rattus,Andatsakala,village,2,11440,ASV_44,0.020104895104895104
3841,Rattus rattus,Andatsakala,brushy_regrowth,3,8173,ASV_44,0.02557200538358008
3852,Rattus rattus,Andatsakala,brushy_regrowth,3,14057.999999999998,ASV_44,0.06117513159766682
3872,Rattus rattus,Andatsakala,agriculture,3,8598,ASV_44,0.04559199813910211
3873,Rattus rattus,Andatsakala,agriculture,3,15677,ASV_44,0.06780634049881992
3875,Rattus rattus,Andatsakala,agriculture,3,8057,ASV_44,0.056720863845103636
3876,Rattus rattus,Andatsakala,agriculture,3,21807,ASV_44,0.02535882973357179
3877,Rattus rattus,Andatsakala,agriculture,3,11636,ASV_44,0.021141285665177038
3895,Rattus rattus,Andatsakala,secondary_forest,3,9217,ASV_44,0.03526093088857546
3903,Rattus rattus,Andatsakala,secondary_forest,3,10887,ASV_44,0.023330577753283732
3905,Rattus rattus,Andatsakala,secondary_forest,3,14098,ASV_44,0.04397786920130515
3910,Rattus rattus,Andatsakala,secondary_forest,3,12024,ASV_44,0.07318695941450433
3911,Rattus rattus,Andatsakala,secondary_forest,3,11422,ASV_44,0.05069164769742602
3914,Rattus rattus,Andatsakala,secondary_forest,3,6773,ASV_44,0.023032629558541268
3915,Rattus rattus,Andatsakala,secondary_forest,3,10882,ASV_44,0.030233412975555964
3920,Rattus rattus,Andatsakala,secondary_forest,3,14233,ASV_44,0.055926368299023393
3928,Rattus rattus,Andatsakala,secondary_forest,3,12272,ASV_44,0.053373533246414605
3971,Rattus rattus,Andatsakala,village,3,2876,ASV_44,0.01808066759388039
3986,Rattus rattus,Andatsakala,village,3,13252,ASV_44,0.01645034711741624
3998,Rattus rattus,Andatsakala,agroforest,3,5165,ASV_44,0.08712487899322362
3999,Rattus rattus,Andatsakala,agroforest,3,7244,ASV_44,0.020706791827719492
4005,Rattus rattus,Andatsakala,agroforest,3,15215,ASV_44,0.040354912914886625
4007,Rattus rattus,Andatsakala,agroforest,3,11400,ASV_44,0.031228070175438598
4016,Rattus rattus,Andatsakala,village,3,20220,ASV_44,0.018100890207715135
4022,Rattus rattus,Andatsakala,agroforest,3,12416,ASV_44,0.020135309278350517
4023,Rattus rattus,Andatsakala,village,3,14811,ASV_44,0.05246100870974276
2041,Mus musculus,Mandena,brushy_regrowth,1,1541,ASV_45,0.13043478260869565
2051,Mus musculus,Mandena,agriculture,1,15726,ASV_45,0.0470558311077197
2060,Mus musculus,Mandena,agriculture,1,20271,ASV_45,0.05717527502343249
2089,Mus musculus,Mandena,agriculture,1,33107,ASV_45,0.2167215392515178
2149,Suncus murinus,Mandena,flooded_rice,1,11503,ASV_45,0.11683908545596801
2159,Mus musculus,Mandena,flooded_rice,1,13425,ASV_45,0.049608938547486034
2166,Mus musculus,Mandena,flooded_rice,1,17952,ASV_45,0.03570632798573975
2167,Mus musculus,Mandena,flooded_rice,1,15209,ASV_45,0.05562495890591097
2214,Mus musculus,Mandena,agroforest,1,18589,ASV_45,0.03905535531766098
2237,Mus musculus,Mandena,agroforest,1,13285,ASV_45,0.02815205118554761
2306,Microgale brevicaudata,Mandena,agriculture,2,10793,ASV_45,0.0774576114148059
2308,Microgale brevicaudata,Mandena,agriculture,2,14319,ASV_45,0.019205251763391298
2321,Mus musculus,Mandena,agriculture,2,11494,ASV_45,0.09196102314250913
2409,Mus musculus,Mandena,flooded_rice,2,23982,ASV_45,0.806521557835043
2415,Mus musculus,Mandena,flooded_rice,2,20287,ASV_45,0.37225809631783907
2531,Mus musculus,Mandena,brushy_regrowth,3,17545,ASV_45,0.028441151325163866
2534,Mus musculus,Mandena,brushy_regrowth,3,15535,ASV_45,0.04995172191824911
2561,Mus musculus,Mandena,agriculture,3,18413,ASV_45,0.021778091565741595
2580,Mus musculus,Mandena,agriculture,3,19006,ASV_45,0.05819214984741661
2591,Mus musculus,Mandena,agriculture,3,6365,ASV_45,0.13762765121759624
2594,Mus musculus,Mandena,flooded_rice,3,12112,ASV_45,0.038556803170409513
