village,asv_ID,host_ID,host_species,grid,season,reads,total_reads
Andatsakala,ASV_1,3974,Rattus rattus,village,3,0.16875668319237874,10287
Andatsakala,ASV_1,3975,Rattus rattus,village,3,0.03795934849912505,7429
Andatsakala,ASV_1,3980,Rattus rattus,village,3,0.037497730161612494,22028
Andatsakala,ASV_1,3981,Rattus rattus,village,3,0.3462509797091352,11483
Andatsakala,ASV_1,3987,Rattus rattus,village,3,0.12187833511205977,9370
Andatsakala,ASV_1,3988,Rattus rattus,village,3,0.274109643857543,7497
Andatsakala,ASV_1,3999,Rattus rattus,agroforest,3,0.039580352885073916,6291
Andatsakala,ASV_1,4013,Rattus rattus,village,3,0.08172261783655477,11796
Andatsakala,ASV_1,4014,Rattus rattus,village,3,0.14235065380656475,26231
Andatsakala,ASV_1,4015,Rattus rattus,village,3,0.02875580210573984,26499
Andatsakala,ASV_1,4017,Rattus rattus,village,3,0.10139614302932905,19912
Andatsakala,ASV_1,4018,Rattus rattus,village,3,0.5831362411308509,18181
Andatsakala,ASV_1,4024,Rattus rattus,village,3,0.0836264889218046,16203
Andatsakala,ASV_1,4025,Rattus rattus,village,3,0.6408021596606247,12965
Andatsakala,ASV_1,4026,Rattus rattus,village,3,0.7224094355518114,16618
Andatsakala,ASV_1,4033,Rattus rattus,village,3,0.12754460919829105,7958
Andatsakala,ASV_1,4036,Rattus rattus,agroforest,3,0.16569233338900952,5987
Andatsakala,ASV_1,4037,Rattus rattus,village,3,0.03965799527014735,5497
Andatsakala,ASV_10,3781,Rattus rattus,flooded_rice,2,0.13769751693002258,9303
Andatsakala,ASV_10,3825,Rattus rattus,flooded_rice,2,0.026768318509106312,11805
Andatsakala,ASV_10,3888,Rattus rattus,agriculture,3,0.1554548264139281,9707
Andatsakala,ASV_10,3904,Rattus rattus,secondary_forest,3,0.0678424121746551,7031
Andatsakala,ASV_100,3662,Rattus rattus,brushy_regrowth,2,0.04591690544412608,13960
Andatsakala,ASV_100,3910,Rattus rattus,secondary_forest,3,0.04226888464685029,11001
Andatsakala,ASV_100,3996,Rattus rattus,agroforest,3,0.06329277763396324,7726
Andatsakala,ASV_101,3599,Rattus rattus,agroforest,1,0.030607093272750217,15846
Andatsakala,ASV_101,3630,Rattus rattus,village,1,0.02312977837994774,10333
Andatsakala,ASV_101,3830,Rattus rattus,brushy_regrowth,3,0.04017000274197971,7294
Andatsakala,ASV_101,3907,Rattus rattus,secondary_forest,3,0.023195340128978573,9614
Andatsakala,ASV_101,3914,Rattus rattus,secondary_forest,3,0.04798464491362764,6773
Andatsakala,ASV_101,3919,Rattus rattus,secondary_forest,3,0.025837736122168345,13817
Andatsakala,ASV_101,3960,Rattus rattus,village,3,0.024222773221438107,5243
Andatsakala,ASV_101,4012,Rattus rattus,village,3,0.05324935585456628,6986
Andatsakala,ASV_101,4013,Rattus rattus,village,3,0.03797897592404205,11796
Andatsakala,ASV_102,3528,Rattus rattus,brushy_regrowth,1,0.0422219454477519,8029
Andatsakala,ASV_102,3548,Rattus rattus,secondary_forest,1,0.079374624173181,11641
Andatsakala,ASV_102,3581,Rattus rattus,semi-intact_forest,1,0.03007053582477416,8081
Andatsakala,ASV_102,3643,Rattus rattus,village,1,0.047911227154047,7660
Andatsakala,ASV_102,3663,Rattus rattus,brushy_regrowth,2,0.03472567030784508,32224
Andatsakala,ASV_102,3779,Rattus rattus,flooded_rice,2,0.015776030450242902,19967
Andatsakala,ASV_102,3780,Rattus rattus,flooded_rice,2,0.038892411752272246,14193
Andatsakala,ASV_102,3808,Rattus rattus,flooded_rice,2,0.0511201881420968,8079
Andatsakala,ASV_102,3833,Rattus rattus,brushy_regrowth,3,0.045588235294117645,8840
Andatsakala,ASV_102,3872,Rattus rattus,agriculture,3,0.0575721313655099,7521
Andatsakala,ASV_102,3893,Rattus rattus,secondary_forest,3,0.030382907880133186,7208
Andatsakala,ASV_102,3895,Rattus rattus,secondary_forest,3,0.030560722827531226,7526
Andatsakala,ASV_102,3900,Rattus rattus,secondary_forest,3,0.025298081907724205,9645
Andatsakala,ASV_102,3915,Rattus rattus,secondary_forest,3,0.048075004987033716,10026
Andatsakala,ASV_102,3920,Rattus rattus,secondary_forest,3,0.019212846799053697,13949
Andatsakala,ASV_102,3963,Rattus rattus,village,3,0.02628696604600219,10043
Andatsakala,ASV_102,3990,Rattus rattus,flooded_rice,3,0.034423618767609944,8163
Andatsakala,ASV_102,4013,Rattus rattus,village,3,0.040946083418107834,11796
Andatsakala,ASV_103,3641,Rattus rattus,village,1,0.03885316184351554,11196
Andatsakala,ASV_103,3663,Rattus rattus,brushy_regrowth,2,0.031218967229394243,32224
Andatsakala,ASV_103,3680,Rattus rattus,brushy_regrowth,2,0.035096200328724736,10343
Andatsakala,ASV_103,3713,Rattus rattus,secondary_forest,2,0.03711500974658869,38475
Andatsakala,ASV_103,3728,Rattus rattus,semi-intact_forest,2,0.027049349576708653,9686
Andatsakala,ASV_103,3797,Rattus rattus,village,2,0.06806032836960672,10476
Andatsakala,ASV_103,3825,Rattus rattus,flooded_rice,2,0.0409995764506565,11805
Andatsakala,ASV_103,3885,Rattus rattus,agriculture,3,0.05939664279845052,8519
Andatsakala,ASV_103,3929,Rattus rattus,secondary_forest,3,0.031603141160697186,5221
Andatsakala,ASV_103,3937,Rattus rattus,semi-intact_forest,3,0.04016721192293712,16506
Andatsakala,ASV_1032,3800,Rattus rattus,village,2,0.03221178925404278,7668
Andatsakala,ASV_1032,3831,Rattus rattus,brushy_regrowth,3,0.024415507546611422,6758
Andatsakala,ASV_1032,3838,Rattus rattus,brushy_regrowth,3,0.050694444444444445,10080
Andatsakala,ASV_105,3639,Rattus rattus,village,1,0.029819325267814317,37526
Andatsakala,ASV_105,3653,Rattus rattus,village,1,0.10108349267049076,23535
Andatsakala,ASV_105,3817,Rattus rattus,village,2,0.03141250132654144,18846
Andatsakala,ASV_105,3821,Rattus rattus,village,2,0.07608695652173914,6900
Andatsakala,ASV_1055,3830,Rattus rattus,brushy_regrowth,3,0.03591993419248698,7294
Andatsakala,ASV_1055,3833,Rattus rattus,brushy_regrowth,3,0.041176470588235294,8840
Andatsakala,ASV_1055,3936,Rattus rattus,semi-intact_forest,3,0.023559759243336198,11630
Andatsakala,ASV_1055,4023,Rattus rattus,village,3,0.029284241950387375,14069
Andatsakala,ASV_1059,3749,Rattus rattus,agroforest,2,0.034217734352642984,24461
Andatsakala,ASV_1059,3900,Rattus rattus,secondary_forest,3,0.10357698289269053,9645
Andatsakala,ASV_1059,4024,Rattus rattus,village,3,0.012713694994754058,16203
Andatsakala,ASV_106,3641,Rattus rattus,village,1,0.054305108967488386,11196
Andatsakala,ASV_106,3680,Rattus rattus,brushy_regrowth,2,0.04882529246833607,10343
Andatsakala,ASV_106,3689,Rattus rattus,agriculture,2,0.031220767072029934,8552
Andatsakala,ASV_106,3894,Rattus rattus,secondary_forest,3,0.01658343540940356,10613
Andatsakala,ASV_106,3906,Rattus rattus,secondary_forest,3,0.03695427982124441,5818
Andatsakala,ASV_106,3917,Rattus rattus,secondary_forest,3,0.028604118993135013,13110
Andatsakala,ASV_106,3936,Rattus rattus,semi-intact_forest,3,0.03112639724849527,11630
Andatsakala,ASV_106,4012,Rattus rattus,village,3,0.02691096478671629,6986
Andatsakala,ASV_1073,3663,Rattus rattus,brushy_regrowth,2,0.039939175769612714,32224
Andatsakala,ASV_1073,3914,Rattus rattus,secondary_forest,3,0.019489148087996455,6773
Andatsakala,ASV_1073,3917,Rattus rattus,secondary_forest,3,0.02334096109839817,13110
Andatsakala,ASV_1078,3634,Rattus rattus,village,1,0.03820169512344921,16282
Andatsakala,ASV_1078,3649,Rattus rattus,village,1,0.03386357321478188,28792
Andatsakala,ASV_1078,3988,Rattus rattus,village,3,0.030945711617980525,7497
Andatsakala,ASV_108,3613,Rattus rattus,agroforest,1,0.03841387856257745,13719
Andatsakala,ASV_108,3645,Rattus rattus,village,1,0.017038501364962818,21246
Andatsakala,ASV_108,3712,Rattus rattus,secondary_forest,2,0.07876889052709178,27130
Andatsakala,ASV_108,3778,Rattus rattus,flooded_rice,2,0.029988465974625143,10404
Andatsakala,ASV_108,3780,Rattus rattus,flooded_rice,2,0.044106249559642076,14193
Andatsakala,ASV_108,3945,Rattus rattus,flooded_rice,3,0.22760434761030324,20149
Andatsakala,ASV_108,3966,Rattus rattus,flooded_rice,3,0.02173540010295716,17483
Andatsakala,ASV_108,3969,Rattus rattus,village,3,0.05861847536923218,10901
Andatsakala,ASV_108,3978,Rattus rattus,flooded_rice,3,0.05232481990831696,15270
Andatsakala,ASV_108,3996,Rattus rattus,agroforest,3,0.02549831736991975,7726
Andatsakala,ASV_108,4004,Rattus rattus,village,3,0.48225884634028116,20630
Andatsakala,ASV_108,4007,Rattus rattus,agroforest,3,0.05019720329867336,11156
Andatsakala,ASV_108,4033,Rattus rattus,village,3,0.062075898466951496,7958
Andatsakala,ASV_109,3622,Rattus rattus,agroforest,1,0.04594571598740747,11753
Andatsakala,ASV_109,3660,Rattus rattus,village,1,0.05894645189377449,11485
Andatsakala,ASV_109,3781,Rattus rattus,flooded_rice,2,0.02440073094700634,9303
Andatsakala,ASV_109,3830,Rattus rattus,brushy_regrowth,3,0.02440361941321634,7294
Andatsakala,ASV_109,3864,Rattus rattus,agriculture,3,0.04335008699014112,20692
Andatsakala,ASV_109,3868,Rattus rattus,agriculture,3,0.1037944973269005,7669
Andatsakala,ASV_109,3894,Rattus rattus,secondary_forest,3,0.019315933289362104,10613
Andatsakala,ASV_109,3920,Rattus rattus,secondary_forest,3,0.031471790092479746,13949
Andatsakala,ASV_11,3501,Rattus rattus,brushy_regrowth,1,0.027874907658212263,20305
Andatsakala,ASV_11,3516,Rattus rattus,brushy_regrowth,1,0.04679756602471614,15941
Andatsakala,ASV_11,3527,Rattus rattus,brushy_regrowth,1,0.1963400990890203,12514
Andatsakala,ASV_11,3543,Rattus rattus,agriculture,1,0.06258177060619276,13758
Andatsakala,ASV_11,3559,Rattus rattus,secondary_forest,1,0.025715132651548837,26988
Andatsakala,ASV_11,3567,Rattus rattus,secondary_forest,1,0.07845257903494177,12020
Andatsakala,ASV_11,3568,Rattus rattus,secondary_forest,1,0.022274325908558032,12795
Andatsakala,ASV_11,3577,Rattus rattus,semi-intact_forest,1,0.051464992389649925,10512
Andatsakala,ASV_11,3581,Rattus rattus,semi-intact_forest,1,0.21321618611557971,8081
Andatsakala,ASV_11,3591,Rattus rattus,agroforest,1,0.03314298942819662,25918
Andatsakala,ASV_11,3592,Rattus rattus,agroforest,1,0.06923819594501403,21751
Andatsakala,ASV_11,3600,Rattus rattus,agroforest,1,0.04184120111074505,21247
Andatsakala,ASV_11,3607,Rattus rattus,agroforest,1,0.21967855742845943,12755
Andatsakala,ASV_11,3613,Rattus rattus,agroforest,1,0.023543990086741014,13719
Andatsakala,ASV_11,3620,Rattus rattus,agroforest,1,0.025022026431718063,11350
Andatsakala,ASV_11,3661,Rattus rattus,brushy_regrowth,2,0.03207563096142483,11847
Andatsakala,ASV_11,3663,Rattus rattus,brushy_regrowth,2,0.05471077457795432,32224
Andatsakala,ASV_11,3673,Rattus rattus,brushy_regrowth,2,0.034814323607427054,6032
Andatsakala,ASV_11,3679,Rattus rattus,brushy_regrowth,2,0.042109880469349714,9119
Andatsakala,ASV_11,3680,Rattus rattus,brushy_regrowth,2,0.025814560572367785,10343
Andatsakala,ASV_11,3689,Rattus rattus,agriculture,2,0.020463049579045836,8552
Andatsakala,ASV_11,3712,Rattus rattus,secondary_forest,2,0.027091780316992258,27130
Andatsakala,ASV_11,3714,Rattus rattus,secondary_forest,2,0.020184467317203584,7481
Andatsakala,ASV_11,3728,Rattus rattus,semi-intact_forest,2,0.06772661573404914,9686
Andatsakala,ASV_11,3741,Rattus rattus,agroforest,2,0.02402439024390244,16400
Andatsakala,ASV_11,3749,Rattus rattus,agroforest,2,0.03315481787334942,24461
Andatsakala,ASV_11,3761,Rattus rattus,agroforest,2,0.019487431425530173,12213
Andatsakala,ASV_11,3773,Rattus rattus,agroforest,2,0.0182796904788606,8917
Andatsakala,ASV_11,3789,Rattus rattus,village,2,0.0681443951868271,7895
Andatsakala,ASV_11,3792,Rattus rattus,village,2,0.05624221519593753,10437
Andatsakala,ASV_11,3797,Rattus rattus,village,2,0.07063764795723558,10476
Andatsakala,ASV_11,3800,Rattus rattus,village,2,0.057902973395931145,7668
Andatsakala,ASV_11,3801,Rattus rattus,village,2,0.02462868960330889,10638
Andatsakala,ASV_11,3820,Rattus rattus,village,2,0.01780264496439471,11796
Andatsakala,ASV_11,3830,Rattus rattus,brushy_regrowth,3,0.07951741157115437,7294
Andatsakala,ASV_11,3832,Rattus rattus,brushy_regrowth,3,0.02405122598781821,12806
Andatsakala,ASV_11,3833,Rattus rattus,brushy_regrowth,3,0.0417420814479638,8840
Andatsakala,ASV_11,3838,Rattus rattus,brushy_regrowth,3,0.025992063492063493,10080
Andatsakala,ASV_11,3864,Rattus rattus,agriculture,3,0.06504929441329983,20692
Andatsakala,ASV_11,3872,Rattus rattus,agriculture,3,0.09706156096263796,7521
Andatsakala,ASV_11,3874,Rattus rattus,agriculture,3,0.039975772259236826,6604
Andatsakala,ASV_11,3877,Rattus rattus,agriculture,3,0.044264886702968555,11386
Andatsakala,ASV_11,3878,Rattus rattus,agriculture,3,0.016714057840349537,14419
Andatsakala,ASV_11,3885,Rattus rattus,agriculture,3,0.0712524944242282,8519
Andatsakala,ASV_11,3886,Rattus rattus,agriculture,3,0.3873725409413946,9709
Andatsakala,ASV_11,3887,Rattus rattus,agriculture,3,0.09343200740055506,9729
Andatsakala,ASV_11,3888,Rattus rattus,agriculture,3,0.016482950448130217,9707
Andatsakala,ASV_11,3889,Rattus rattus,agriculture,3,0.024307398365353998,9421
Andatsakala,ASV_11,3893,Rattus rattus,secondary_forest,3,0.04397891231964484,7208
Andatsakala,ASV_11,3895,Rattus rattus,secondary_forest,3,0.02059526973159713,7526
Andatsakala,ASV_11,3896,Rattus rattus,secondary_forest,3,0.013680736972363536,14546
Andatsakala,ASV_11,3898,Rattus rattus,secondary_forest,3,0.02223023853541958,22177
Andatsakala,ASV_11,3900,Rattus rattus,secondary_forest,3,0.041990668740279936,9645
Andatsakala,ASV_11,3905,Rattus rattus,secondary_forest,3,0.060076234670202185,12068
Andatsakala,ASV_11,3908,Rattus rattus,secondary_forest,3,0.0532427261331398,15157
Andatsakala,ASV_11,3910,Rattus rattus,secondary_forest,3,0.08090173620579948,11001
Andatsakala,ASV_11,3918,Rattus rattus,secondary_forest,3,0.016889619609894626,13381
Andatsakala,ASV_11,3920,Rattus rattus,secondary_forest,3,0.05785360957774751,13949
Andatsakala,ASV_11,3929,Rattus rattus,secondary_forest,3,0.02892166251675924,5221
Andatsakala,ASV_11,3936,Rattus rattus,semi-intact_forest,3,0.09595872742906277,11630
Andatsakala,ASV_11,3948,Rattus rattus,flooded_rice,3,0.01884577360355907,16184
Andatsakala,ASV_11,3952,Rattus rattus,village,3,0.4272959183673469,12544
Andatsakala,ASV_11,3957,Rattus rattus,flooded_rice,3,0.01489964290112055,16242
Andatsakala,ASV_11,3959,Rattus rattus,village,3,0.05169786678276013,9188
Andatsakala,ASV_11,3961,Rattus rattus,village,3,0.23227896341463414,5248
Andatsakala,ASV_11,3962,Rattus rattus,village,3,0.08127686674096482,12562
Andatsakala,ASV_11,3963,Rattus rattus,village,3,0.10713930100567559,10043
Andatsakala,ASV_11,3969,Rattus rattus,village,3,0.09723878543252913,10901
Andatsakala,ASV_11,3973,Rattus rattus,village,3,0.0425462812601494,15395
Andatsakala,ASV_11,3975,Rattus rattus,village,3,0.1928927177278234,7429
Andatsakala,ASV_11,3986,Rattus rattus,village,3,0.017858647123241513,11871
Andatsakala,ASV_11,3988,Rattus rattus,village,3,0.06816059757236227,7497
Andatsakala,ASV_11,3990,Rattus rattus,flooded_rice,3,0.18155090040426314,8163
Andatsakala,ASV_11,3996,Rattus rattus,agroforest,3,0.02575718353611183,7726
Andatsakala,ASV_11,3997,Rattus rattus,agroforest,3,0.026436781609195402,9570
Andatsakala,ASV_11,3999,Rattus rattus,agroforest,3,0.03179144810046097,6291
Andatsakala,ASV_11,4002,Rattus rattus,village,3,0.07050445103857567,8425
Andatsakala,ASV_11,4006,Rattus rattus,agroforest,3,0.040637289502873854,9917
Andatsakala,ASV_11,4022,Rattus rattus,agroforest,3,0.026660083929893854,12153
Andatsakala,ASV_11,4036,Rattus rattus,agroforest,3,0.08785702355102723,5987
Andatsakala,ASV_11,4037,Rattus rattus,village,3,0.07858832090231035,5497
Andatsakala,ASV_110,3534,Rattus rattus,agriculture,1,0.015319238235139815,19061
Andatsakala,ASV_110,3645,Rattus rattus,village,1,0.014355643415231103,21246
Andatsakala,ASV_110,3841,Rattus rattus,brushy_regrowth,3,0.021675140487021675,7474
Andatsakala,ASV_110,3997,Rattus rattus,agroforest,3,0.028108672936259144,9570
Andatsakala,ASV_1107,3553,Rattus rattus,secondary_forest,1,0.10006737349739371,28201
Andatsakala,ASV_1107,3822,Rattus rattus,flooded_rice,2,0.04354787063720781,18738
Andatsakala,ASV_1107,3844,Rattus rattus,brushy_regrowth,3,0.05676450089057539,12913
Andatsakala,ASV_1107,3874,Rattus rattus,agriculture,3,0.03210175651120533,6604
Andatsakala,ASV_1107,4036,Rattus rattus,agroforest,3,0.033238683814932356,5987
Andatsakala,ASV_113,3500,Rattus rattus,brushy_regrowth,1,0.020706455542021926,15599
Andatsakala,ASV_113,3568,Rattus rattus,secondary_forest,1,0.027276279796795627,12795
Andatsakala,ASV_113,3577,Rattus rattus,semi-intact_forest,1,0.02834855403348554,10512
Andatsakala,ASV_113,3614,Rattus rattus,agroforest,1,0.03196821515892421,16360
Andatsakala,ASV_113,3660,Rattus rattus,village,1,0.028384849804092293,11485
Andatsakala,ASV_113,3781,Rattus rattus,flooded_rice,2,0.018811136192626036,9303
Andatsakala,ASV_113,3790,Rattus rattus,village,2,0.01684165645152694,18763
Andatsakala,ASV_113,3799,Rattus rattus,village,2,0.03545930509281295,8404
Andatsakala,ASV_113,3815,Rattus rattus,village,2,0.023023885742427974,8122
Andatsakala,ASV_113,3833,Rattus rattus,brushy_regrowth,3,0.02760180995475113,8840
Andatsakala,ASV_113,3873,Rattus rattus,agriculture,3,0.020683086134167913,14698
Andatsakala,ASV_113,3878,Rattus rattus,agriculture,3,0.02059782231777516,14419
