host_ID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,village,grid,season
2010,0.021108230817657184,-0.09265266735901441,0.03908540121035118,0.026251937876590404,-3.01456095671884e-4,0.008195907550343672,-0.004187997259687511,0.007718536648549899,0.0036164646208233495,-0.004232727890258918,0.007929679343064839,0.015832582096756725,0.01506002399922069,0.030515705173639752,-0.008220838872901442,0.01570824402319195,-0.005416074668193673,0.05492511133505501,-0.025996212997319027,0.006276942057873685,-0.004983711326489098,-0.00739640348679028,-0.0039712362139206125,0.017505227353118682,-0.003125394640104654,-0.0114567709010007,-0.008047046534635853,0.007654748437122923,0.004676181703453604,-0.0018060140848721472,-0.0010840183611628008,0.0012735546749074078,-1.3722317375422388e-4,6.236768816203928e-4,0.0016168944963002808,0.0014577459167625954,7.605607416026955e-4,1.1676943480302036e-4,-7.962914898051402e-4,-3.222769465015053e-4,3.199030506359006e-4,0.0021642712721152463,0.005329603697702986,-0.0010719322680260723,-1.1158591010605184e-4,2.5310468709878394e-4,4.0855436104452153e-4,-1.675840464296161e-4,6.730841207562335e-4,7.78698144702677e-5,-8.851393235979351e-4,0.0028781875350062038,0.0017670450604032751,4.908553089457195e-4,0.0013640098428606966,2.6711285703789564e-6,-2.2891815434026907e-4,4.9305181624349745e-5,-9.41130694868e-5,5.1669754165427356e-5,-1.9808178442527648e-5,-6.908279687009191e-5,5.475165236053213e-6,7.385937991859521e-5,3.2821311427397105e-6,-1.8585077961878695e-5,-1.1078712353583635e-5,Mandena,brushy_regrowth,1
2011,-0.03435481489577812,-0.006155437512785587,0.0016805879481808187,0.041593750438964065,-0.0044460109161394805,0.1858846864320809,0.15267083060739467,-0.07509878057850362,0.04196960029329848,0.002070873580560566,-0.006257117296654595,-0.013326909994860376,0.002729235549809003,8.216613454920266e-4,-2.220900719990224e-4,0.007316009196321723,0.004104179207805124,-0.002715253747085218,-9.629063817025986e-4,2.829272996017296e-4,-0.0010658832538913597,-0.007559482397024619,3.261269790200888e-4,-0.001107996479859451,5.891227787499228e-4,-7.982946766933839e-5,-0.004912366341979827,-0.00542482456903071,-8.315721628000387e-4,6.53890168560457e-4,-7.36229561653602e-4,-4.6889130221231207e-4,0.001442446777759584,6.651933395561235e-5,0.0010186676803495347,3.4493645558355965e-4,-4.7995209489946585e-4,-9.160455771112149e-5,-6.879686061514661e-4,-9.344395332749247e-4,-6.936046467949669e-4,-1.2289672363897154e-5,0.00771668168797609,-8.323958463553912e-4,0.0018793786321230732,-2.2433681033608762e-4,3.1559513817626838e-6,7.766142664600539e-5,-1.4567789616232686e-4,2.3873147271114795e-4,5.805958992483965e-4,-1.3899087028919376e-4,-2.6233317048313907e-5,1.8763569244506894e-4,3.266167358357383e-4,-1.2248386479000425e-4,-1.2986005217099954e-4,4.7514910513727667e-5,2.4562309765624087e-5,1.080706342920483e-5,-1.5402765216837723e-5,-2.99332261031336e-6,-5.157198740698651e-6,5.435578221067873e-5,1.2211233145572495e-5,3.671713486660261e-6,9.986281801898857e-9,Mandena,brushy_regrowth,1
2013,0.1491160058224993,-0.04405768607944686,0.0805022529335213,0.024299326081559994,0.004901892451224775,-0.011453133009423518,0.0049897699974859435,-0.0052141032496346666,0.01377447810768549,-0.013782948970497194,-0.002793250463116987,0.013980344017015083,0.014795892129342604,0.006470810777138339,-0.004083693088884692,0.054041332748478735,0.015530285093297532,0.011978850290127144,-0.002605629744911695,0.0010943627932586309,-0.0014780287215706027,-0.004365171112098335,0.003054217344477016,0.005761854727690918,0.004012326068778533,0.003424553321124735,-0.02111909123747602,0.01985646831368699,0.0017370482740133603,0.0026713340033572798,0.001899851829387736,0.0013440874174373832,-0.003393893165552029,1.0444550253261196e-5,-0.0018527782607705118,5.855946950256328e-4,-3.172066422993358e-4,-3.006454594964541e-4,-4.91998765860782e-4,-2.4376644532586955e-4,9.462646398369856e-4,0.0010688380371814616,5.282215532479923e-4,-2.8385401229611844e-4,-2.6629191625519464e-4,2.982049750022728e-4,3.4937334940952783e-4,-2.692437308172264e-4,2.80234946128528e-4,-2.2950768312672898e-5,1.7066398144595976e-4,-2.578205015613586e-4,-1.977671559432146e-5,8.166015020797285e-4,3.6151271830982027e-5,5.898232995622365e-5,-5.0104277252771326e-5,6.76931591784102e-6,5.1193719904616364e-5,4.458032553091888e-5,-4.382255969730996e-5,8.098303825745005e-7,-2.982130228127842e-5,-1.301081036526454e-5,1.733720132724943e-5,-2.6617067329407125e-5,6.088556827376744e-6,Mandena,brushy_regrowth,1
2014,-0.013454399103887108,-0.14535001182666113,-0.06187794499524718,-0.11647227537288818,-0.005003805692447052,-0.021408779504650276,0.008266815348735732,-0.01952792873480494,0.007283856578672109,-0.004893669371950263,-0.002506112892526926,0.009867500964257415,0.00857444871989613,-0.005106657958029472,-7.272272913624665e-4,-0.001635745053590448,7.966502427665274e-4,-0.0063294631994188265,0.002721029213419321,0.001046702118674082,-0.002116923072556084,-0.004251583289219857,0.001465118106401214,-0.0015013367519917861,2.949836881350196e-7,-0.0015459209588134818,-0.00583246971002543,-0.002434603923838451,-4.736914677352539e-4,0.0015747444952656754,-2.762827259131087e-4,8.705268491602913e-4,-7.468047298145363e-4,-9.869072359853974e-4,-0.0022772373395783764,-6.481526087956366e-4,-0.001171888687202636,7.696403660920923e-5,-3.205654890957187e-4,2.655224608852764e-4,2.2946215769539601e-4,8.158604718452135e-4,2.837421589440603e-4,2.3596420747010508e-4,-3.8313077926900574e-4,3.3894636386813936e-4,4.7698768089237954e-5,-6.627977920774993e-5,1.330524904268316e-4,1.3106823598400412e-4,2.1773964693469505e-4,-1.837115031963975e-5,-5.611646404249359e-5,3.95943813439124e-5,-5.838409397608483e-5,1.4334556746387357e-6,2.372337244255267e-5,2.9081357877611458e-5,1.4711697833610641e-5,2.120836251143324e-5,-1.516362887255083e-5,-7.648128307546254e-6,4.5953855385485164e-6,-5.689772581071442e-6,1.5701338424746937e-5,-1.0967737016374837e-5,8.198401669323369e-6,Mandena,brushy_regrowth,1
2015,-0.23647444226067985,0.1451172795781486,-0.16089847943984825,-0.3008271059746209,-6.917192107528697e-4,-0.07060434744945482,0.01413933454440855,-0.04074120628538389,0.012332455137806429,-0.00819778501536566,-0.009631515054363191,-0.01051927828608365,-0.005306550592405486,0.023166055737168217,-0.004703379739487107,-0.005351290146348494,0.0011908065466766035,-0.009777537563223155,0.0015522112856933253,5.212694868049347e-4,-0.00487904524004678,-0.006021507148383601,3.8781123832742155e-4,0.0027523511126694876,-7.604948644391354e-4,-0.004271823316097643,-0.0011557141296383777,-2.0636788618693237e-4,1.0309143770462903e-4,-0.0010605167189521609,-1.4906368667209506e-4,-4.6719036259564966e-4,0.0012981204459991686,3.784834518001784e-4,0.001137503054070057,2.0489086921706178e-5,-9.161577352636165e-4,-2.0029473860783085e-4,-2.588162425839746e-4,0.0021055539564178377,-9.315082393635661e-4,-0.001369946199386651,-3.265281177462597e-4,1.1841097358555492e-4,-2.2386498836033514e-4,-7.234099214103037e-5,-6.117677723102601e-5,-4.979249882929225e-5,4.332228692360787e-4,-2.8314369482226844e-5,1.2621159602766933e-5,-2.5510119427779106e-5,4.785429047763607e-7,-1.1275881947054957e-4,-1.336023702880085e-4,3.643375041501027e-5,-2.5510936275235426e-5,7.760479958320082e-6,-6.831907657923805e-5,7.444285132177899e-6,-8.328194909733748e-6,-2.4528728073625345e-5,-1.0405262738963625e-5,-2.547191924437534e-6,6.949652912875824e-7,-8.626976352678871e-6,-4.808924863257355e-6,Mandena,brushy_regrowth,1
2016,-0.7684970218725099,-0.35260031040397427,-0.00299533274118228,-0.04075512610408573,-0.022344814163482506,-0.005063218181186508,0.00566591225081021,-0.008779820978191803,-0.00756151054959227,0.00395029946598844,-0.007827032785008807,0.004045583598115408,-0.003418626327472138,9.341642258982452e-4,-0.002689992206131255,-0.0030561506602734957,-0.0019220958705196735,-4.7504926320880687e-4,-0.0014183048159944636,-3.2670527658485197e-4,-0.0035545215351625668,-2.4466953192249594e-4,-0.0016355416081844717,-8.638992697862803e-4,0.004222467053952603,5.819973280604861e-6,-8.59155923518537e-4,-7.86358040124929e-5,0.0010813095613042174,-6.138990658171819e-4,-3.3198886790225725e-6,1.2125030065131403e-4,4.3113975001715524e-4,-2.0255288703713235e-4,1.741434070557761e-4,3.933811303213261e-4,-3.286187410330642e-4,4.786196873183692e-4,-6.515892247876044e-5,1.0053907319007601e-4,5.8689491933378615e-5,1.6052366409507424e-4,-2.6459569517105826e-4,-1.1645512483905887e-4,-4.704927844033299e-5,-1.8948397847471082e-4,-1.0408809705411446e-4,5.265717507845403e-5,2.1570304546311077e-4,5.0364247088596194e-5,-1.1116966905337354e-4,1.076847607949836e-4,2.074239657674727e-5,-1.2200768386235749e-4,-5.553371076202954e-5,-3.4073120107039925e-5,1.580001980669735e-6,3.3314608688816506e-7,1.3155305881000733e-5,1.610245913648597e-5,-9.290236019852509e-7,1.9245745321258988e-5,-1.0143692695426129e-7,-2.3280409606148195e-5,6.615027903963655e-6,-2.4799701515173924e-5,-2.9842333673426674e-6,Mandena,brushy_regrowth,1
2017,0.0510877936236954,0.09280876931413197,0.14225355285280888,0.08132117893725913,0.006752246159315454,0.004976104183021018,-0.0038716528961449353,0.01903181036182411,0.003988821490753813,-0.02228197324681791,0.019135126875367704,-0.002174717068020451,0.009406810970416483,0.017048718229247146,-0.007642078318713509,0.001238609314872125,2.632270834429132e-4,0.005409009564705828,7.17563146807022e-4,-0.0015802709649739351,-2.772059636582124e-6,-0.0010955433434139533,0.00258131207509597,0.001183628492373744,0.005764364652939565,0.011590806727916077,-0.024237550971354795,0.01970806273378953,0.0040021016882260665,2.184281971426781e-4,4.397688474247465e-4,0.0012192971495906721,0.0016428195749993307,0.0010073946088134075,2.35569415734813e-4,0.0018108114458153888,-0.0032394786076565723,5.538163277895037e-4,7.666576502723309e-4,-0.00813355816253221,6.066191679223459e-4,-8.900648523354401e-4,-7.837354340898256e-4,-5.043651710501945e-5,-3.8941724810549e-4,5.797885730095267e-4,2.4757343911100706e-4,-3.7614419139815164e-4,3.49090777511405e-4,2.842161055237631e-4,3.691090482756293e-4,-5.154325357533097e-4,5.631396343285406e-5,6.80651016135531e-4,8.422938421199059e-5,1.4608386245185974e-4,-1.976510588873332e-5,3.254915629396355e-5,1.0380504065827997e-4,-6.677238389726464e-5,-2.3964955373355042e-5,2.2314542830498416e-5,-1.59894769478023e-5,1.3255969100926524e-5,2.0771648390376754e-6,-2.933213287237431e-5,5.273491853734369e-6,Mandena,brushy_regrowth,1
2018,-0.30643564756864233,-0.10887497462718188,0.03691441115461924,0.0408946560961104,0.015290886025843432,0.0011887784842054482,-2.6922855248413536e-4,0.010752766147823943,-0.0071999237359860364,-0.004597677975593073,-0.01093275028434567,7.594236041630828e-4,-7.118597112613106e-4,0.0052516869666318095,-0.00495486730664718,0.005658961509548894,-0.0038838627087913356,0.010801012439956027,0.020167857746711673,0.003208751743314323,0.0030979374671948217,-0.001855928358353554,0.010387395716628932,0.0022283565693006044,-0.014374296685230032,0.009985245456446884,0.006542517359561132,2.969914733646142e-4,0.001392544420882013,0.0030019626453645695,0.0025073984248374405,5.827863258908552e-4,0.0020356267326687282,0.003379564132212525,6.573448239177759e-4,-2.643903862693481e-4,0.0017299753259884718,0.003055000477918328,-9.442520700150763e-4,4.182780769099607e-4,-1.802759390402939e-4,-6.914259233049275e-4,-0.001129957892142048,-0.0039057981802686007,0.0013776255774319225,2.8045618892312194e-4,-0.0016154123295704554,-5.838208918545575e-5,2.896523221542125e-4,-3.1997597621572176e-5,6.007731659289566e-4,0.0020447781640078014,1.632819343196979e-4,4.4730252817612426e-4,1.1742235302239592e-4,0.0012491096313676602,-6.753955081735479e-4,-6.607444095974892e-6,1.4387194649988393e-5,-2.0480023555842622e-4,1.612714668871643e-5,-5.4532152980421305e-5,-3.3252961114352953e-4,1.0591323217882189e-4,5.251961367395552e-6,3.3006913302146796e-5,2.0889565345790033e-6,Mandena,brushy_regrowth,1
2019,-0.5349364170734647,-0.14942147503238315,0.031055128217444737,-0.01329366699001292,-0.01492719630889339,4.700158653745562e-5,0.0018040820134347468,0.008603039265552453,-0.007528554068729293,-0.00554148302020539,-0.015138247741334019,0.016877292564237232,0.022979822670580543,0.0647689826893522,0.00425077087237539,-0.026116111542861198,-0.0034616117934514056,-0.0054907998688953855,-0.003326106980307506,6.103689023805352e-4,-0.002956462508798984,-0.0027771992814313072,-0.0018432600412895438,-3.580847202856393e-4,0.002841550174160761,-0.0010015715940034453,8.44036922634184e-4,-3.3674314843867555e-4,0.001619179567162867,0.0015352253550452448,0.0013212367315712402,-4.2263657826120145e-4,3.7312220369694065e-4,-1.365242942313521e-4,-5.91881805035041e-4,7.964883742603767e-5,-3.7083898578968216e-4,4.2007083489103763e-4,-7.844843924788416e-4,1.8518149413990255e-4,4.4948678796374067e-4,3.6037706620192415e-4,-2.7862662452659355e-4,-2.218785615963947e-5,-1.3199124209061535e-4,4.7780788451158705e-5,-1.0323102091600602e-4,4.2604988284418786e-5,1.4680902229655078e-4,1.291186114914611e-4,-1.550291207135743e-4,-6.733695195410831e-5,3.1781772852625565e-5,-1.2751158327241983e-4,6.0263763018228524e-5,6.439117253286764e-6,2.2068839670552695e-5,-1.576962778008601e-5,-9.326725339625089e-6,-5.398286148067133e-6,5.475613539511764e-6,5.95579623266289e-6,1.0730791238797764e-6,-4.746851327129262e-6,1.0483823835460303e-5,-1.7414050111294068e-5,-5.615403217948453e-6,Mandena,brushy_regrowth,1
2020,0.15822409786067795,0.04567540287172545,0.13930973045107908,0.07958870268694108,0.020250644430978397,-0.01331646533223566,0.006492552903304631,0.002399337964915174,0.010783973136143606,0.005376753120017629,-0.010553885334531993,0.015404109489947944,0.025925428861731527,0.043829424926096296,0.004611741762177146,-0.023838697000565307,-0.00733138223628529,-0.003683038642251371,0.0026347527860758773,-0.0015164281107619033,9.66122133533983e-4,-0.001459297608980291,0.00254641332306041,-0.0012934361171910774,-0.0027341254688385314,-0.004754228932557919,-0.004996704038216295,-0.009470212082252339,0.008155252959178223,-0.008083963060936176,-0.01683633915627936,0.013616651195329793,-0.03174574743084105,0.003931142040900314,0.005001810810455346,0.0032971107557393893,-0.011492962082789045,0.03595405495158469,0.05240412700279259,0.013162981768858691,-0.0041917866143617736,-0.008972172901360742,0.004165668034978372,0.0017495384969034777,-0.003920788876858589,2.4591102908687107e-4,2.4878000311610973e-4,1.542670903057543e-4,-2.4271465702327356e-4,-1.0682474973653478e-4,-0.001514922363592683,-8.11947211756272e-4,-5.485333279933395e-4,-1.5663754354086913e-4,-1.5773360229404205e-4,-8.154376023684752e-5,-5.035686559806248e-5,-1.332305231489626e-5,-1.186895374207575e-4,1.1439975562522458e-4,-2.9034687139053038e-5,-1.1955958734290999e-5,-9.951623192481085e-5,5.357584633396542e-5,-3.453251272001018e-5,1.1770758844160807e-5,-1.3879222525735846e-6,Mandena,brushy_regrowth,1
