host_ID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,village,grid,season
2555,-0.19994461015678147,0.04957971499339591,-0.13948168761210603,-0.0466344025874152,0.2402917729304983,-0.6696769850122748,0.3547813580636467,0.0045257417487629915,0.42315502107432673,-0.13898716428704674,-0.052689430385184255,0.27151911009544977,-0.004460919046571614,0.11568616444431953,-0.018706725113160703,0.015227926994077285,-0.0013340113301895102,0.012566370361173097,-0.03065081747455261,-0.0058531172422634364,0.01074061726779431,-7.453083227565287e-16,-6.676670759614924e-17,5.708488528956263e-15,9.834880061967467e-4,1.3325667428136273e-4,0.0066180303706799256,0.014788926132574532,0.00610178160523774,-0.0022339687623999806,-0.010588377798236966,0.0033578764260748413,-0.008414328324555784,-3.2875449324648587e-15,8.694460743133596e-16,2.6333644466414174e-15,-1.771349180616083e-15,-1.253500341719116e-15,1.5975176910487665e-15,-1.9339185201167064e-15,-6.041716606175473e-17,1.2770241407302624e-15,-0.0621727760173434,0.013089968714538068,2.1158765483338826e-4,0.003352097522862917,-0.03724951158447137,0.036941267226591135,0.021956271425908183,-0.004033451840953247,0.010289337128145937,0.02419597194088628,0.007225904622710245,0.031239421535949656,6.886809798193962e-4,0.004584182746051115,-4.020180997994782e-15,2.3113564014132226e-15,4.85722573273506e-17,1.0427314393879339e-16,6.689527404235562e-17,6.2341624917916505e-19,3.240748056194953e-17,7.813031905473666e-18,-5.448539433213287e-18,-5.600666550540159e-17,-8.76120058663013e-17,-3.5705826858557776e-17,3.704075078343055e-18,5.6192165720850284e-18,-8.043814007538676e-18,6.368759294591009e-19,-5.4208414558380713e-17,6.687663931751603e-17,9.32540923279622e-17,Mandena,agriculture,3
2557,-0.1707592942310902,0.07815537137188333,0.023738096663958753,0.005293542297728984,0.011608567778760496,0.023498285638075236,-0.010891278443556916,0.012963236347345967,-0.001792913009712585,-0.0038321442925915105,-1.4405693286477394e-4,-0.0060889661315213835,-4.3212506800933986e-4,0.003139342323090153,-0.004359017134916653,0.0034319571250708927,-0.004107488812186934,-1.9103411516245805e-4,-0.0014585461461137216,4.73341947438687e-4,0.0015228426046517407,-4.578108106888138e-17,1.3464253167778091e-17,-4.504262254988195e-15,0.005108479213007579,0.0017633534579578518,-9.978656447833933e-4,0.0018035940176237013,-7.08366223885679e-4,-6.106288012345807e-4,-3.0669062952590903e-4,4.1965442110610213e-4,-2.1241969675893707e-4,3.0656629578657002e-15,5.911337059769355e-17,-2.1743674569196791e-16,-3.5776638812948236e-16,4.627916973254376e-16,5.13098678128765e-16,3.500536449249636e-15,-5.519944310666824e-16,-4.3905105787979404e-16,8.466199357318547e-4,0.004597707307747534,-0.0013892678361506114,6.491011290730096e-4,-0.001272237678216673,-1.2145896632879339e-4,7.125714017178106e-5,0.0012752799795255692,-0.0020717334881979643,-4.48678458150694e-4,-4.421568089318156e-4,-5.794977431253286e-4,2.143496108126045e-4,-9.97216912989362e-4,-8.019030318245912e-17,-4.700016417724662e-17,-3.838075690598686e-17,-2.0626946331536722e-17,9.64939933512099e-18,-1.6723818510588906e-17,9.825582188149884e-20,1.0909784360635388e-18,1.0566736016997397e-18,1.6728900708272432e-18,6.420509740187597e-19,-2.31239994600424e-18,4.514685608865421e-19,-8.859964628279982e-19,4.1296293784825756e-19,-2.304858085293027e-19,-2.817231582567803e-18,-1.2705494208814505e-19,-3.4567414577447997e-18,Mandena,agriculture,3
2558,-0.1707592942310902,0.07815537137188333,0.023738096663958753,0.005293542297728984,0.011608567778760496,0.023498285638075236,-0.010891278443556916,0.012963236347345967,-0.001792913009712585,-0.0038321442925915105,-1.4405693286477394e-4,-0.0060889661315213835,-4.3212506800933986e-4,0.003139342323090153,-0.004359017134916653,0.0034319571250708927,-0.004107488812186934,-1.9103411516245805e-4,-0.0014585461461137216,4.73341947438687e-4,0.0015228426046517407,-4.578108106888138e-17,1.3464253167778091e-17,-4.504262254988195e-15,0.005108479213007579,0.0017633534579578518,-9.978656447833933e-4,0.0018035940176237013,-7.08366223885679e-4,-6.106288012345807e-4,-3.0669062952590903e-4,4.1965442110610213e-4,-2.1241969675893707e-4,3.0656629578657002e-15,5.911337059769355e-17,-2.1743674569196791e-16,-3.5776638812948236e-16,4.627916973254376e-16,5.13098678128765e-16,3.500536449249636e-15,-5.519944310666824e-16,-4.3905105787979404e-16,8.466199357318547e-4,0.004597707307747534,-0.0013892678361506114,6.491011290730096e-4,-0.001272237678216673,-1.2145896632879339e-4,7.125714017178106e-5,0.0012752799795255692,-0.0020717334881979643,-4.48678458150694e-4,-4.421568089318156e-4,-5.794977431253286e-4,2.143496108126045e-4,-9.97216912989362e-4,-8.019030318245912e-17,-4.700016417724662e-17,-3.838075690598686e-17,-2.0626946331536722e-17,9.64939933512099e-18,-1.6723818510588906e-17,9.825582188149884e-20,1.0909784360635388e-18,1.0566736016997397e-18,1.6728900708272432e-18,6.420509740187597e-19,-2.31239994600424e-18,4.514685608865421e-19,-8.859964628279982e-19,4.1296293784825756e-19,-2.304858085293027e-19,-2.817231582567803e-18,-1.2705494208814505e-19,-3.4567414577447997e-18,Mandena,agriculture,3
2564,-0.1707592942310902,0.07815537137188333,0.023738096663958753,0.005293542297728984,0.011608567778760496,0.023498285638075236,-0.010891278443556916,0.012963236347345967,-0.001792913009712585,-0.0038321442925915105,-1.4405693286477394e-4,-0.0060889661315213835,-4.3212506800933986e-4,0.003139342323090153,-0.004359017134916653,0.0034319571250708927,-0.004107488812186934,-1.9103411516245805e-4,-0.0014585461461137216,4.73341947438687e-4,0.0015228426046517407,-4.578108106888138e-17,1.3464253167778091e-17,-4.504262254988195e-15,0.005108479213007579,0.0017633534579578518,-9.978656447833933e-4,0.0018035940176237013,-7.08366223885679e-4,-6.106288012345807e-4,-3.0669062952590903e-4,4.1965442110610213e-4,-2.1241969675893707e-4,3.0656629578657002e-15,5.911337059769355e-17,-2.1743674569196791e-16,-3.5776638812948236e-16,4.627916973254376e-16,5.13098678128765e-16,3.500536449249636e-15,-5.519944310666824e-16,-4.3905105787979404e-16,8.466199357318547e-4,0.004597707307747534,-0.0013892678361506114,6.491011290730096e-4,-0.001272237678216673,-1.2145896632879339e-4,7.125714017178106e-5,0.0012752799795255692,-0.0020717334881979643,-4.48678458150694e-4,-4.421568089318156e-4,-5.794977431253286e-4,2.143496108126045e-4,-9.97216912989362e-4,-8.019030318245912e-17,-4.700016417724662e-17,-3.838075690598686e-17,-2.0626946331536722e-17,9.64939933512099e-18,-1.6723818510588906e-17,9.825582188149884e-20,1.0909784360635388e-18,1.0566736016997397e-18,1.6728900708272432e-18,6.420509740187597e-19,-2.31239994600424e-18,4.514685608865421e-19,-8.859964628279982e-19,4.1296293784825756e-19,-2.304858085293027e-19,-2.817231582567803e-18,-1.2705494208814505e-19,-3.4567414577447997e-18,Mandena,agriculture,3
2565,-0.1707592942310902,0.07815537137188333,0.023738096663958753,0.005293542297728984,0.011608567778760496,0.023498285638075236,-0.010891278443556916,0.012963236347345967,-0.001792913009712585,-0.0038321442925915105,-1.4405693286477394e-4,-0.0060889661315213835,-4.3212506800933986e-4,0.003139342323090153,-0.004359017134916653,0.0034319571250708927,-0.004107488812186934,-1.9103411516245805e-4,-0.0014585461461137216,4.73341947438687e-4,0.0015228426046517407,-4.578108106888138e-17,1.3464253167778091e-17,-4.504262254988195e-15,0.005108479213007579,0.0017633534579578518,-9.978656447833933e-4,0.0018035940176237013,-7.08366223885679e-4,-6.106288012345807e-4,-3.0669062952590903e-4,4.1965442110610213e-4,-2.1241969675893707e-4,3.0656629578657002e-15,5.911337059769355e-17,-2.1743674569196791e-16,-3.5776638812948236e-16,4.627916973254376e-16,5.13098678128765e-16,3.500536449249636e-15,-5.519944310666824e-16,-4.3905105787979404e-16,8.466199357318547e-4,0.004597707307747534,-0.0013892678361506114,6.491011290730096e-4,-0.001272237678216673,-1.2145896632879339e-4,7.125714017178106e-5,0.0012752799795255692,-0.0020717334881979643,-4.48678458150694e-4,-4.421568089318156e-4,-5.794977431253286e-4,2.143496108126045e-4,-9.97216912989362e-4,-8.019030318245912e-17,-4.700016417724662e-17,-3.838075690598686e-17,-2.0626946331536722e-17,9.64939933512099e-18,-1.6723818510588906e-17,9.825582188149884e-20,1.0909784360635388e-18,1.0566736016997397e-18,1.6728900708272432e-18,6.420509740187597e-19,-2.31239994600424e-18,4.514685608865421e-19,-8.859964628279982e-19,4.1296293784825756e-19,-2.304858085293027e-19,-2.817231582567803e-18,-1.2705494208814505e-19,-3.4567414577447997e-18,Mandena,agriculture,3
2566,-0.1707592942310902,0.07815537137188333,0.023738096663958753,0.005293542297728984,0.011608567778760496,0.023498285638075236,-0.010891278443556916,0.012963236347345967,-0.001792913009712585,-0.0038321442925915105,-1.4405693286477394e-4,-0.0060889661315213835,-4.3212506800933986e-4,0.003139342323090153,-0.004359017134916653,0.0034319571250708927,-0.004107488812186934,-1.9103411516245805e-4,-0.0014585461461137216,4.73341947438687e-4,0.0015228426046517407,-4.578108106888138e-17,1.3464253167778091e-17,-4.504262254988195e-15,0.005108479213007579,0.0017633534579578518,-9.978656447833933e-4,0.0018035940176237013,-7.08366223885679e-4,-6.106288012345807e-4,-3.0669062952590903e-4,4.1965442110610213e-4,-2.1241969675893707e-4,3.0656629578657002e-15,5.911337059769355e-17,-2.1743674569196791e-16,-3.5776638812948236e-16,4.627916973254376e-16,5.13098678128765e-16,3.500536449249636e-15,-5.519944310666824e-16,-4.3905105787979404e-16,8.466199357318547e-4,0.004597707307747534,-0.0013892678361506114,6.491011290730096e-4,-0.001272237678216673,-1.2145896632879339e-4,7.125714017178106e-5,0.0012752799795255692,-0.0020717334881979643,-4.48678458150694e-4,-4.421568089318156e-4,-5.794977431253286e-4,2.143496108126045e-4,-9.97216912989362e-4,-8.019030318245912e-17,-4.700016417724662e-17,-3.838075690598686e-17,-2.0626946331536722e-17,9.64939933512099e-18,-1.6723818510588906e-17,9.825582188149884e-20,1.0909784360635388e-18,1.0566736016997397e-18,1.6728900708272432e-18,6.420509740187597e-19,-2.31239994600424e-18,4.514685608865421e-19,-8.859964628279982e-19,4.1296293784825756e-19,-2.304858085293027e-19,-2.817231582567803e-18,-1.2705494208814505e-19,-3.4567414577447997e-18,Mandena,agriculture,3
2567,-0.21001491541091732,-0.013095182017587857,-0.28013382808993126,-0.04507953401305884,0.5387381136964174,-1.0723489241396629,0.5051018243217196,-0.17457988476102523,-0.19997400149761305,0.20763233067958267,-0.015857174986330526,-0.029538888864350615,0.007146356947966663,-0.09156285179069115,0.02135909232659649,0.011040257893297517,0.002304783154299257,0.03140988513206834,-4.904061518308741e-4,-0.0032383957023268467,-0.01478073594119902,-7.093128106300099e-16,-1.8396896244183228e-16,8.808439380526821e-15,-0.0026675173106326883,-0.004540039625970262,0.0028622089220267407,0.023245994152271205,-0.02331749139237848,-0.030036291633321898,0.010695944889764039,0.009691550561210405,0.022021585456292316,2.4706528056056554e-15,1.3175491615422235e-16,3.0132688878803382e-15,-1.6752888681338673e-15,-1.3692931337405678e-15,1.8291032750916703e-15,-2.3320375578533836e-15,2.0911549401814167e-16,1.8258472804424247e-15,-0.06336076405093655,0.012674777127125739,0.009802008943685964,-0.0050701915505329594,-0.007650312928702945,-0.07341291339804415,-0.03196893561047423,-0.014807985360185011,0.0030194854567324033,-0.008604496287392864,-0.002040176120020872,0.05278078403047212,0.027802945237419493,0.0418211970178571,-2.6605914736979597e-15,3.008715238755899e-15,-4.163336342344337e-17,-1.3056504662156687e-16,-3.979021973021801e-17,1.9244588561617704e-18,-2.07014852308951e-18,9.764595815947574e-18,1.1465014457560582e-17,7.527581802248967e-18,3.5553360928052e-17,-5.4787785094302655e-17,3.2760693300954574e-17,2.817062175978352e-17,-6.742771400556072e-18,3.672642012418513e-18,-5.789470194483143e-17,5.077115485842276e-18,2.343147241989571e-17,Mandena,agriculture,3
2568,-0.1707592942310902,0.07815537137188333,0.023738096663958753,0.005293542297728984,0.011608567778760496,0.023498285638075236,-0.010891278443556916,0.012963236347345967,-0.001792913009712585,-0.0038321442925915105,-1.4405693286477394e-4,-0.0060889661315213835,-4.3212506800933986e-4,0.003139342323090153,-0.004359017134916653,0.0034319571250708927,-0.004107488812186934,-1.9103411516245805e-4,-0.0014585461461137216,4.73341947438687e-4,0.0015228426046517407,-4.578108106888138e-17,1.3464253167778091e-17,-4.504262254988195e-15,0.005108479213007579,0.0017633534579578518,-9.978656447833933e-4,0.0018035940176237013,-7.08366223885679e-4,-6.106288012345807e-4,-3.0669062952590903e-4,4.1965442110610213e-4,-2.1241969675893707e-4,3.0656629578657002e-15,5.911337059769355e-17,-2.1743674569196791e-16,-3.5776638812948236e-16,4.627916973254376e-16,5.13098678128765e-16,3.500536449249636e-15,-5.519944310666824e-16,-4.3905105787979404e-16,8.466199357318547e-4,0.004597707307747534,-0.0013892678361506114,6.491011290730096e-4,-0.001272237678216673,-1.2145896632879339e-4,7.125714017178106e-5,0.0012752799795255692,-0.0020717334881979643,-4.48678458150694e-4,-4.421568089318156e-4,-5.794977431253286e-4,2.143496108126045e-4,-9.97216912989362e-4,-8.019030318245912e-17,-4.700016417724662e-17,-3.838075690598686e-17,-2.0626946331536722e-17,9.64939933512099e-18,-1.6723818510588906e-17,9.825582188149884e-20,1.0909784360635388e-18,1.0566736016997397e-18,1.6728900708272432e-18,6.420509740187597e-19,-2.31239994600424e-18,4.514685608865421e-19,-8.859964628279982e-19,4.1296293784825756e-19,-2.304858085293027e-19,-2.817231582567803e-18,-1.2705494208814505e-19,-3.4567414577447997e-18,Mandena,agriculture,3
2570,-0.18082959948522606,0.01548047436089961,-0.11691404381386647,0.006848410872085339,0.31005490854467954,-0.3791736534893155,0.13942918781451621,-0.16614239016244225,-0.6249219355816527,0.34278735067403765,0.03668819846598895,-0.30714696509132144,0.011175150926528944,-0.20410967391192061,0.03570680030484056,-7.557119757088702e-4,-4.6869432769816913e-4,0.018652480655732773,0.028701865176607992,0.003088063487375278,-0.023998510604341574,-9.35188807336843e-18,-1.0362958146065639e-16,-1.4047450842866336e-15,0.0014574738961781457,-0.002909942842293775,-0.004753687093436575,0.010260662037320374,-0.030127639221501894,-0.028412951672156492,0.02097763205847509,0.006753328556241675,0.03022349408408917,8.823860695936214e-15,-6.785777875614437e-16,1.6246769554695284e-16,-2.6170607564726667e-16,3.472157457384828e-16,7.449011026061658e-16,3.102634251947456e-15,-2.8224493055228894e-16,1.0998892226686541e-16,-3.413680978612936e-4,0.004182515720335205,0.008201153452701962,-0.007773187944322859,0.02832696097755175,-0.11047563959096407,-0.05385394989621063,-0.009499253539706192,-0.009341585159611497,-0.03324914668642987,-0.009708237551662934,0.020961864751397167,0.0273286138684127,0.036239797358816626,1.2793992211143634e-15,6.503586731654298e-16,-1.2858637765678083e-16,-2.55465136891897e-16,-9.703609443745265e-17,-1.54227759036063e-17,-3.459621369765464e-17,3.042542346537447e-18,1.840390836146781e-17,6.52071373784778e-17,1.2380741776837206e-16,-2.1394358181749118e-17,2.950808678349806e-17,2.1665408724870494e-17,1.930845979327964e-18,2.8052802744301098e-18,-6.503518969018518e-18,-6.2143419208259e-17,-7.327936136581129e-17,Mandena,agriculture,3
2571,-0.1707592942310902,0.07815537137188333,0.023738096663958753,0.005293542297728984,0.011608567778760496,0.023498285638075236,-0.010891278443556916,0.012963236347345967,-0.001792913009712585,-0.0038321442925915105,-1.4405693286477394e-4,-0.0060889661315213835,-4.3212506800933986e-4,0.003139342323090153,-0.004359017134916653,0.0034319571250708927,-0.004107488812186934,-1.9103411516245805e-4,-0.0014585461461137216,4.73341947438687e-4,0.0015228426046517407,-4.578108106888138e-17,1.3464253167778091e-17,-4.504262254988195e-15,0.005108479213007579,0.0017633534579578518,-9.978656447833933e-4,0.0018035940176237013,-7.08366223885679e-4,-6.106288012345807e-4,-3.0669062952590903e-4,4.1965442110610213e-4,-2.1241969675893707e-4,3.0656629578657002e-15,5.911337059769355e-17,-2.1743674569196791e-16,-3.5776638812948236e-16,4.627916973254376e-16,5.13098678128765e-16,3.500536449249636e-15,-5.519944310666824e-16,-4.3905105787979404e-16,8.466199357318547e-4,0.004597707307747534,-0.0013892678361506114,6.491011290730096e-4,-0.001272237678216673,-1.2145896632879339e-4,7.125714017178106e-5,0.0012752799795255692,-0.0020717334881979643,-4.48678458150694e-4,-4.421568089318156e-4,-5.794977431253286e-4,2.143496108126045e-4,-9.97216912989362e-4,-8.019030318245912e-17,-4.700016417724662e-17,-3.838075690598686e-17,-2.0626946331536722e-17,9.64939933512099e-18,-1.6723818510588906e-17,9.825582188149884e-20,1.0909784360635388e-18,1.0566736016997397e-18,1.6728900708272432e-18,6.420509740187597e-19,-2.31239994600424e-18,4.514685608865421e-19,-8.859964628279982e-19,4.1296293784825756e-19,-2.304858085293027e-19,-2.817231582567803e-18,-1.2705494208814505e-19,-3.4567414577447997e-18,Mandena,agriculture,3
2572,-0.1707592942310902,0.07815537137188333,0.023738096663958753,0.005293542297728984,0.011608567778760496,0.023498285638075236,-0.010891278443556916,0.012963236347345967,-0.001792913009712585,-0.0038321442925915105,-1.4405693286477394e-4,-0.0060889661315213835,-4.3212506800933986e-4,0.003139342323090153,-0.004359017134916653,0.0034319571250708927,-0.004107488812186934,-1.9103411516245805e-4,-0.0014585461461137216,4.73341947438687e-4,0.0015228426046517407,-4.578108106888138e-17,1.3464253167778091e-17,-4.504262254988195e-15,0.005108479213007579,0.0017633534579578518,-9.978656447833933e-4,0.0018035940176237013,-7.08366223885679e-4,-6.106288012345807e-4,-3.0669062952590903e-4,4.1965442110610213e-4,-2.1241969675893707e-4,3.0656629578657002e-15,5.911337059769355e-17,-2.1743674569196791e-16,-3.5776638812948236e-16,4.627916973254376e-16,5.13098678128765e-16,3.500536449249636e-15,-5.519944310666824e-16,-4.3905105787979404e-16,8.466199357318547e-4,0.004597707307747534,-0.0013892678361506114,6.491011290730096e-4,-0.001272237678216673,-1.2145896632879339e-4,7.125714017178106e-5,0.0012752799795255692,-0.0020717334881979643,-4.48678458150694e-4,-4.421568089318156e-4,-5.794977431253286e-4,2.143496108126045e-4,-9.97216912989362e-4,-8.019030318245912e-17,-4.700016417724662e-17,-3.838075690598686e-17,-2.0626946331536722e-17,9.64939933512099e-18,-1.6723818510588906e-17,9.825582188149884e-20,1.0909784360635388e-18,1.0566736016997397e-18,1.6728900708272432e-18,6.420509740187597e-19,-2.31239994600424e-18,4.514685608865421e-19,-8.859964628279982e-19,4.1296293784825756e-19,-2.304858085293027e-19,-2.817231582567803e-18,-1.2705494208814505e-19,-3.4567414577447997e-18,Mandena,agriculture,3
2573,-0.1707592942310902,0.07815537137188333,0.023738096663958753,0.005293542297728984,0.011608567778760496,0.023498285638075236,-0.010891278443556916,0.012963236347345967,-0.001792913009712585,-0.0038321442925915105,-1.4405693286477394e-4,-0.0060889661315213835,-4.3212506800933986e-4,0.003139342323090153,-0.004359017134916653,0.0034319571250708927,-0.004107488812186934,-1.9103411516245805e-4,-0.0014585461461137216,4.73341947438687e-4,0.0015228426046517407,-4.578108106888138e-17,1.3464253167778091e-17,-4.504262254988195e-15,0.005108479213007579,0.0017633534579578518,-9.978656447833933e-4,0.0018035940176237013,-7.08366223885679e-4,-6.106288012345807e-4,-3.0669062952590903e-4,4.1965442110610213e-4,-2.1241969675893707e-4,3.0656629578657002e-15,5.911337059769355e-17,-2.1743674569196791e-16,-3.5776638812948236e-16,4.627916973254376e-16,5.13098678128765e-16,3.500536449249636e-15,-5.519944310666824e-16,-4.3905105787979404e-16,8.466199357318547e-4,0.004597707307747534,-0.0013892678361506114,6.491011290730096e-4,-0.001272237678216673,-1.2145896632879339e-4,7.125714017178106e-5,0.0012752799795255692,-0.0020717334881979643,-4.48678458150694e-4,-4.421568089318156e-4,-5.794977431253286e-4,2.143496108126045e-4,-9.97216912989362e-4,-8.019030318245912e-17,-4.700016417724662e-17,-3.838075690598686e-17,-2.0626946331536722e-17,9.64939933512099e-18,-1.6723818510588906e-17,9.825582188149884e-20,1.0909784360635388e-18,1.0566736016997397e-18,1.6728900708272432e-18,6.420509740187597e-19,-2.31239994600424e-18,4.514685608865421e-19,-8.859964628279982e-19,4.1296293784825756e-19,-2.304858085293027e-19,-2.817231582567803e-18,-1.2705494208814505e-19,-3.4567414577447997e-18,Mandena,agriculture,3
2574,-0.1707592942310902,0.07815537137188333,0.023738096663958753,0.005293542297728984,0.011608567778760496,0.023498285638075236,-0.010891278443556916,0.012963236347345967,-0.001792913009712585,-0.0038321442925915105,-1.4405693286477394e-4,-0.0060889661315213835,-4.3212506800933986e-4,0.003139342323090153,-0.004359017134916653,0.0034319571250708927,-0.004107488812186934,-1.9103411516245805e-4,-0.0014585461461137216,4.73341947438687e-4,0.0015228426046517407,-4.578108106888138e-17,1.3464253167778091e-17,-4.504262254988195e-15,0.005108479213007579,0.0017633534579578518,-9.978656447833933e-4,0.0018035940176237013,-7.08366223885679e-4,-6.106288012345807e-4,-3.0669062952590903e-4,4.1965442110610213e-4,-2.1241969675893707e-4,3.0656629578657002e-15,5.911337059769355e-17,-2.1743674569196791e-16,-3.5776638812948236e-16,4.627916973254376e-16,5.13098678128765e-16,3.500536449249636e-15,-5.519944310666824e-16,-4.3905105787979404e-16,8.466199357318547e-4,0.004597707307747534,-0.0013892678361506114,6.491011290730096e-4,-0.001272237678216673,-1.2145896632879339e-4,7.125714017178106e-5,0.0012752799795255692,-0.0020717334881979643,-4.48678458150694e-4,-4.421568089318156e-4,-5.794977431253286e-4,2.143496108126045e-4,-9.97216912989362e-4,-8.019030318245912e-17,-4.700016417724662e-17,-3.838075690598686e-17,-2.0626946331536722e-17,9.64939933512099e-18,-1.6723818510588906e-17,9.825582188149884e-20,1.0909784360635388e-18,1.0566736016997397e-18,1.6728900708272432e-18,6.420509740187597e-19,-2.31239994600424e-18,4.514685608865421e-19,-8.859964628279982e-19,4.1296293784825756e-19,-2.304858085293027e-19,-2.817231582567803e-18,-1.2705494208814505e-19,-3.4567414577447997e-18,Mandena,agriculture,3
2577,0.8228005610356448,0.04144488207889662,0.05799798524331416,-0.07261030611321789,0.035627102676712076,0.015772191422651922,0.03414490092648408,0.008028375134194594,0.00367253318820843,-0.01580505317763482,0.004585769128832281,-0.006969632916970343,1.4847568976207172e-4,-0.002768480329623781,0.003581752991537304,-0.009472551955537357,2.3807305675395277e-4,-0.008864066707627155,0.007303876614166455,-0.006502908008347772,0.005135551851293628,-4.578108106888138e-17,1.3464253167778091e-17,-1.5270841550037315e-16,5.342849797429394e-4,-0.0022289438135938717,0.0040627876730531184,0.0039148523468095445,0.001623438630849203,-0.0028244760907600672,-0.0022813089398900036,0.00520701817434025,9.542361261056224e-4,-1.3255726811350899e-15,5.911337059769355e-17,-2.1743674569196791e-16,-3.5776638812948236e-16,4.627916973254376e-16,5.13098678128765e-16,4.821989162129281e-17,-5.519944310666824e-16,-4.3905105787979404e-16,-3.840652893036256e-4,6.444685052481459e-4,-0.009069808506605458,-0.02255132273239673,0.006841394746784977,0.004778321690886415,-0.0036707495377865155,-0.0031528531925601308,-0.0010449383544342743,-0.003449603248677096,-0.0013793196398293763,1.989703114958815e-4,-0.002677088920770185,4.934084883731816e-4,2.042365842419569e-17,-2.6183482465524932e-17,2.5370330836160804e-17,-2.0626946331536722e-17,9.64939933512099e-18,-1.6723818510588906e-17,9.825582188149884e-20,1.0909784360635388e-18,1.0566736016997397e-18,1.6728900708272432e-18,6.420509740187597e-19,-2.31239994600424e-18,4.514685608865421e-19,-8.859964628279982e-19,4.1296293784825756e-19,-2.304858085293027e-19,-2.817231582567803e-18,-1.2705494208814505e-19,-3.4567414577447997e-18,Mandena,agriculture,3
2581,-0.18697913497624602,-0.10645005955119881,-0.5491001883296115,-0.001851480106687552,0.8340579717998248,-1.1301678313705008,0.06970056686514968,-0.1630687452147455,-0.254925485267434,0.19273187973083497,6.753295386528358e-5,0.17241910409525169,0.0058375473210227746,0.11688827700658504,0.0024412871620214096,0.0427609420886771,-0.001738306007365045,0.047371223177127636,0.00970351988397743,0.055385778409429626,-0.15288274045915792,-5.276005265214394e-16,-2.9361732645399336e-17,8.536087794798462e-15,-0.004790517132637507,1.5446939642997152e-4,-0.02312587350432668,-0.05761967667758194,-0.012781695410399573,0.006930349635688937,0.01934470247396175,0.028968444730732276,0.03482682273928472,1.3272125369209742e-14,-4.6461072175548986e-15,-1.809723161258492e-14,1.2612110520445613e-14,6.527384969340355e-15,-1.168569364537464e-14,1.4789466309603205e-14,-1.2901192700948139e-15,-1.0700807780020596e-14,0.40797696693125457,-0.0829551679278891,-0.01659998665511847,-0.02005928326911287,0.13777002899149782,-0.08252718931610566,-0.05158916204151626,-0.15961590385302016,-0.0023311038247086123,0.12083756364857369,0.03918325232979782,-0.37685744751822753,-0.11744650050056979,-0.0846138070046759,-1.5885323655442929e-15,-4.607317131977151e-16,-2.47198095326695e-17,-6.095926714799749e-17,-2.78314697677029e-16,-5.792079055960686e-16,-1.7682659806880774e-17,-7.198424798945946e-17,-6.139337153346532e-17,-2.1993803398520986e-16,-1.8931016964544162e-16,9.374791253621145e-17,-3.5327203131135104e-17,-1.8016390788098968e-17,1.9711761608090236e-17,-1.531528415511908e-18,-5.11726484754213e-17,-7.716470149486676e-18,1.4876524355922002e-16,Mandena,agriculture,3
2582,-0.1707592942310902,0.07815537137188333,0.023738096663958753,0.005293542297728984,0.011608567778760496,0.023498285638075236,-0.010891278443556916,0.012963236347345967,-0.001792913009712585,-0.0038321442925915105,-1.4405693286477394e-4,-0.0060889661315213835,-4.3212506800933986e-4,0.003139342323090153,-0.004359017134916653,0.0034319571250708927,-0.004107488812186934,-1.9103411516245805e-4,-0.0014585461461137216,4.73341947438687e-4,0.0015228426046517407,-4.578108106888138e-17,1.3464253167778091e-17,-4.504262254988195e-15,0.005108479213007579,0.0017633534579578518,-9.978656447833933e-4,0.0018035940176237013,-7.08366223885679e-4,-6.106288012345807e-4,-3.0669062952590903e-4,4.1965442110610213e-4,-2.1241969675893707e-4,3.0656629578657002e-15,5.911337059769355e-17,-2.1743674569196791e-16,-3.5776638812948236e-16,4.627916973254376e-16,5.13098678128765e-16,3.500536449249636e-15,-5.519944310666824e-16,-4.3905105787979404e-16,8.466199357318547e-4,0.004597707307747534,-0.0013892678361506114,6.491011290730096e-4,-0.001272237678216673,-1.2145896632879339e-4,7.125714017178106e-5,0.0012752799795255692,-0.0020717334881979643,-4.48678458150694e-4,-4.421568089318156e-4,-5.794977431253286e-4,2.143496108126045e-4,-9.97216912989362e-4,-8.019030318245912e-17,-4.700016417724662e-17,-3.838075690598686e-17,-2.0626946331536722e-17,9.64939933512099e-18,-1.6723818510588906e-17,9.825582188149884e-20,1.0909784360635388e-18,1.0566736016997397e-18,1.6728900708272432e-18,6.420509740187597e-19,-2.31239994600424e-18,4.514685608865421e-19,-8.859964628279982e-19,4.1296293784825756e-19,-2.304858085293027e-19,-2.817231582567803e-18,-1.2705494208814505e-19,-3.4567414577447997e-18,Mandena,agriculture,3
