host_ID,host_species,village,grid,season,sex,mass,dist_village,pathogen,otu_Order,otu_Family,otu_Genus,sum_relative_reads,OTU_ID,pathogen_type
2941,Rattus rattus,Sarahandrano,agroforest,1,female,126,2.11,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.378357332528572,79,Protozoa
2751,Rattus rattus,Mandena,village,3,male,105,NA,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,1,79,Protozoa
2062,Rattus rattus,Mandena,agriculture,1,female,48,1.61,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.378571412492857,79,Protozoa
3400,Rattus rattus,Sarahandrano,agroforest,3,female,60.5,2.11,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.686636067790756,79,Protozoa
3905,Rattus rattus,Andatsakala,secondary_forest,3,female,88,2.08,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.599304971176238,79,Protozoa
3418,Rattus rattus,Sarahandrano,agroforest,3,female,34,2.11,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.441767063019628,79,Protozoa
3451,Rattus rattus,Sarahandrano,village,3,female,97,1,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.203463206823336,79,Protozoa
3491,Rattus rattus,Sarahandrano,village,3,male,120,1,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.393170696998412,79,Protozoa
2581,Rattus rattus,Mandena,agriculture,3,female,55,1.61,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.509857037900873,79,Protozoa
2595,Rattus rattus,Mandena,flooded_rice,3,male,56,1.19,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.503747714824643,79,Protozoa
2621,Rattus rattus,Mandena,flooded_rice,3,female,79,1.19,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.0371837826451766,79,Protozoa
3385,Rattus rattus,Sarahandrano,agroforest,3,male,118,2.11,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.163513018232567,79,Protozoa
3840,Rattus rattus,Andatsakala,brushy_regrowth,3,male,114,1.71,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,1,79,Protozoa
3187,Rattus rattus,Sarahandrano,brushy_regrowth,3,male,130,0.72,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.335526382753648,79,Protozoa
3778,Rattus rattus,Andatsakala,flooded_rice,2,male,112,0.39,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.706487609946257,79,Protozoa
2552,Rattus rattus,Mandena,agriculture,3,female,58,1.61,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.229930629787453,79,Protozoa
3081,Rattus rattus,Sarahandrano,flooded_rice,2,male,138,0.33,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.322296928339705,79,Protozoa
3120,Rattus rattus,Sarahandrano,village,2,male,78,NA,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.19385031188472,79,Protozoa
3564,Rattus rattus,Andatsakala,secondary_forest,1,male,118,2.08,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.323272705584797,79,Protozoa
2481,Rattus rattus,Mandena,village,2,male,122,1.19,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.58947554703006,79,Protozoa
3218,Rattus rattus,Sarahandrano,brushy_regrowth,3,male,58,0.72,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.850189603364464,79,Protozoa
2548,Rattus rattus,Mandena,agriculture,3,male,71,1.61,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.0264566009027442,79,Protozoa
2570,Rattus rattus,Mandena,agriculture,3,female,104,1.61,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.410326687756368,79,Protozoa
3318,Rattus rattus,Sarahandrano,secondary_forest,3,male,164,2.35,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.157053117733652,79,Protozoa
3591,Rattus rattus,Andatsakala,agroforest,1,female,82,1.08,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.3060109333362,79,Protozoa
2438,Rattus rattus,Mandena,flooded_rice,2,male,137,1.19,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.108638347644211,79,Protozoa
3772,Rattus rattus,Andatsakala,agroforest,2,female,110,1.08,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.540684429003599,79,Protozoa
3130,Rattus rattus,Sarahandrano,agriculture,2,male,160,1.1,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.315691148853103,79,Protozoa
3154,Rattus rattus,Sarahandrano,agriculture,2,male,61,1.1,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.865661559117614,79,Protozoa
3213,Rattus rattus,Sarahandrano,brushy_regrowth,3,female,71,0.72,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.830188649416402,79,Protozoa
3600,Rattus rattus,Andatsakala,agroforest,1,female,76,1.08,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.507692239919515,79,Protozoa
3273,Rattus rattus,Sarahandrano,agriculture,3,male,138,1.1,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.457211497209898,79,Protozoa
3792,Rattus rattus,Andatsakala,village,2,male,70,0.46,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.789618286623884,79,Protozoa
3567,Rattus rattus,Andatsakala,secondary_forest,1,male,114,2.08,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.181095782222901,79,Protozoa
3178,Rattus rattus,Sarahandrano,brushy_regrowth,3,male,69,0.72,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.0244577798555634,79,Protozoa
3285,Rattus rattus,Sarahandrano,agriculture,3,male,41.5,1.1,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.387482744674405,79,Protozoa
3789,Rattus rattus,Andatsakala,village,2,female,78,0.07,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.802712720647001,79,Protozoa
3592,Rattus rattus,Andatsakala,agroforest,1,male,112,1.08,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.653846153846154,79,Protozoa
3300,Rattus rattus,Sarahandrano,agriculture,3,female,51.5,1.1,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.830635896046133,79,Protozoa
3800,Rattus rattus,Andatsakala,village,2,female,72,0.46,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.440890680120057,79,Protozoa
3612,Rattus rattus,Andatsakala,agroforest,1,male,126,1.08,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.148751050267782,79,Protozoa
3155,Rattus rattus,Sarahandrano,agriculture,2,male,118,1.1,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.824455223141112,79,Protozoa
3646,Rattus rattus,Andatsakala,village,1,female,97,0.2,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.0937658253940647,79,Protozoa
2991,Rattus rattus,Sarahandrano,brushy_regrowth,2,female,134,0.72,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.0858751721876412,79,Protozoa
2435,Rattus rattus,Mandena,flooded_rice,2,male,150,1.19,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.0457545086594229,79,Protozoa
3605,Rattus rattus,Andatsakala,agroforest,1,female,69,1.08,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.792303331727459,79,Protozoa
3749,Rattus rattus,Andatsakala,agroforest,2,male,140,1.08,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.0572618570057083,79,Protozoa
3797,Rattus rattus,Andatsakala,village,2,female,70,0.07,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.70544443538916,79,Protozoa
3383,Rattus rattus,Sarahandrano,agroforest,3,female,126,2.11,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.679145791729744,79,Protozoa
2567,Rattus rattus,Mandena,agriculture,3,female,108,1.61,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.406858409705752,79,Protozoa
3314,Rattus rattus,Sarahandrano,agriculture,3,male,132,1.1,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.13218601514101,79,Protozoa
3621,Rattus rattus,Andatsakala,agroforest,1,female,90,1.08,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.0641090203688126,79,Protozoa
2464,Rattus rattus,Mandena,agroforest,2,female,170,0.45,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.0873538490327904,79,Protozoa
2508,Rattus rattus,Mandena,brushy_regrowth,3,male,182,2.21,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.0955037808400739,79,Protozoa
3699,Rattus rattus,Andatsakala,agriculture,2,male,154,1.46,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.230568222467291,79,Protozoa
2516,Rattus rattus,Mandena,brushy_regrowth,3,female,99,2.21,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.418203627530259,79,Protozoa
2428,Rattus rattus,Mandena,flooded_rice,2,male,128,1.19,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.0545938666380019,79,Protozoa
3064,Rattus rattus,Sarahandrano,secondary_forest,2,male,166,2.35,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.879686643885673,79,Protozoa
2451,Rattus rattus,Mandena,village,2,female,26,NA,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.225221210219417,79,Protozoa
2564,Rattus rattus,Mandena,agriculture,3,female,71,1.61,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.287938551196474,79,Protozoa
3302,Rattus rattus,Sarahandrano,agriculture,3,male,56,1.1,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.717741916843459,79,Protozoa
2460,Rattus rattus,Mandena,village,2,female,27.5,NA,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.161350847552075,79,Protozoa
3156,Rattus rattus,Sarahandrano,agriculture,2,male,160,1.1,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.503398733854691,79,Protozoa
2555,Rattus rattus,Mandena,agriculture,3,male,148,1.61,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.325925928131687,79,Protozoa
3296,Rattus rattus,Sarahandrano,agriculture,3,male,63,1.1,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.124815103388011,79,Protozoa
2479,Rattus rattus,Mandena,village,2,male,120,NA,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.168484849578108,79,Protozoa
3175,Rattus rattus,Sarahandrano,brushy_regrowth,3,female,128,0.72,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.396946563403065,79,Protozoa
3281,Rattus rattus,Sarahandrano,agriculture,3,male,126,1.1,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.899820769073454,79,Protozoa
3622,Rattus rattus,Andatsakala,agroforest,1,female,56,1.08,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.781849917585532,79,Protozoa
3149,Rattus rattus,Sarahandrano,agriculture,2,male,138,1.1,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.43993274340763,79,Protozoa
3791,Rattus rattus,Andatsakala,village,2,female,128,0.46,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.168609870431016,79,Protozoa
3298,Rattus rattus,Sarahandrano,agriculture,3,male,150,1.1,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.221401336184815,79,Protozoa
3608,Rattus rattus,Andatsakala,agroforest,1,female,66,1.08,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.0934326229062694,79,Protozoa
2064,Rattus rattus,Mandena,agriculture,1,male,100,1.61,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.0252951013901661,79,Protozoa
3407,Rattus rattus,Sarahandrano,agroforest,3,female,52,2.11,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.895963895567873,79,Protozoa
2091,Rattus rattus,Mandena,agriculture,1,female,21,1.61,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.324374382788905,79,Protozoa
3438,Rattus rattus,Sarahandrano,village,3,female,85,0.33,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.744300918473476,79,Protozoa
2720,Rattus rattus,Mandena,agroforest,3,male,105,0.45,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.231672599888208,79,Protozoa
2572,Rattus rattus,Mandena,agriculture,3,female,47,1.61,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.0456096723838399,79,Protozoa
2616,Rattus rattus,Mandena,flooded_rice,3,male,132,1.19,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.188660321255333,79,Protozoa
2599,Rattus rattus,Mandena,flooded_rice,3,male,58,1.19,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.489263846529768,79,Protozoa
2042,Rattus rattus,Mandena,brushy_regrowth,1,male,105,2.21,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.253326505463538,79,Protozoa
2721,Rattus rattus,Mandena,agroforest,3,female,110,0.45,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.0929787347020961,79,Protozoa
2925,Rattus rattus,Sarahandrano,agroforest,1,male,68,2.11,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.713095805930918,79,Protozoa
2651,Rattus rattus,Mandena,secondary_forest,3,female,36,2.78,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,1,79,Protozoa
2738,Rattus rattus,Mandena,village,3,male,88,0.45,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.177415595595422,79,Protozoa
2757,Rattus rattus,Mandena,agroforest,3,male,85,0.45,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.0479868466473903,79,Protozoa
2770,Rattus rattus,Mandena,agroforest,3,male,70,0.45,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.127272735985125,79,Protozoa
2829,Rattus rattus,Sarahandrano,agriculture,1,female,79,1.1,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,1,79,Protozoa
2844,Rattus rattus,Sarahandrano,agriculture,1,male,122,1.1,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.056299800406838,79,Protozoa
3341,Rattus rattus,Sarahandrano,secondary_forest,3,male,106,2.35,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.18949837989358,79,Protozoa
3850,Rattus rattus,Andatsakala,brushy_regrowth,3,male,28,1.71,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.757084981250605,79,Protozoa
2613,Rattus rattus,Mandena,flooded_rice,3,male,35.5,1.19,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.173280417368284,79,Protozoa
3841,Rattus rattus,Andatsakala,brushy_regrowth,3,male,118,1.71,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.245508942087382,79,Protozoa
3834,Rattus rattus,Andatsakala,brushy_regrowth,3,male,126,1.71,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.227027040461944,79,Protozoa
3851,Rattus rattus,Andatsakala,brushy_regrowth,3,female,68,1.71,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.564774630758823,79,Protozoa
2617,Rattus rattus,Mandena,flooded_rice,3,female,67,1.19,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.473075211212814,79,Protozoa
2600,Rattus rattus,Mandena,flooded_rice,3,male,33,1.19,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.325153350834055,79,Protozoa
3815,Rattus rattus,Andatsakala,village,2,female,65,0.46,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.243793430538669,79,Protozoa
2583,Rattus rattus,Mandena,agriculture,3,female,62,1.61,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.224665403932298,79,Protozoa
3333,Rattus rattus,Sarahandrano,secondary_forest,3,male,102,2.35,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.869108171526706,79,Protozoa
2597,Rattus rattus,Mandena,flooded_rice,3,female,50,1.19,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.454713518728241,79,Protozoa
3342,Rattus rattus,Sarahandrano,secondary_forest,3,male,98,2.35,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.879222967007548,79,Protozoa
2614,Rattus rattus,Mandena,flooded_rice,3,female,32,1.19,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.0703517612815693,79,Protozoa
3377,Rattus rattus,Sarahandrano,agroforest,3,male,41.5,2.11,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.7096256580995,79,Protozoa
3390,Rattus rattus,Sarahandrano,agroforest,3,male,86,2.11,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.0654914981008965,79,Protozoa
3323,Rattus rattus,Sarahandrano,secondary_forest,3,male,160,2.35,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.0228174644938225,79,Protozoa
3821,Rattus rattus,Andatsakala,village,2,male,88,0.07,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.398672602805745,79,Protozoa
3338,Rattus rattus,Sarahandrano,secondary_forest,3,male,140,2.35,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.0554541671621297,79,Protozoa
3852,Rattus rattus,Andatsakala,brushy_regrowth,3,female,130,1.71,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.756694551095729,79,Protozoa
2610,Rattus rattus,Mandena,flooded_rice,3,male,58,1.19,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.074107960536258,79,Protozoa
2618,Rattus rattus,Mandena,flooded_rice,3,female,127,1.19,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.431486838034766,79,Protozoa
3442,Rattus rattus,Sarahandrano,village,3,female,103,0.33,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.0887381195179653,79,Protozoa
3460,Rattus rattus,Sarahandrano,flooded_rice,3,female,58,0.31,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.0851926995633743,79,Protozoa
3481,Rattus rattus,Sarahandrano,village,3,female,61.5,2,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.356191472890221,79,Protozoa
2779,Rattus rattus,Sarahandrano,brushy_regrowth,1,male,119,0.72,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,1,79,Protozoa
3808,Rattus rattus,Andatsakala,flooded_rice,2,female,96,0.39,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.49767441790881,90,Protozoa
3384,Rattus rattus,Sarahandrano,agroforest,3,male,106,2.11,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.228545344618174,90,Protozoa
2800,Rattus rattus,Sarahandrano,brushy_regrowth,1,male,98,0.72,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,1,90,Protozoa
3446,Rattus rattus,Sarahandrano,flooded_rice,3,female,86.5,0.31,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0407843139484675,90,Protozoa
2723,Rattus rattus,Mandena,agroforest,3,female,71,0.45,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.409139213869708,90,Protozoa
2015,Rattus rattus,Mandena,brushy_regrowth,1,female,65,2.21,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.724252491749848,90,Protozoa
2660,Rattus rattus,Mandena,secondary_forest,3,female,93,2.78,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,1,90,Protozoa
2707,Rattus rattus,Mandena,agroforest,3,female,72,0.45,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0908045985864225,90,Protozoa
2077,Rattus rattus,Mandena,agriculture,1,male,36,1.61,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.110258867622177,90,Protozoa
3904,Rattus rattus,Andatsakala,secondary_forest,3,female,105,2.08,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0868734073739914,90,Protozoa
2792,Rattus rattus,Sarahandrano,brushy_regrowth,1,female,78,0.72,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0410852713663013,90,Protozoa
2933,Rattus rattus,Sarahandrano,agroforest,1,female,43,2.11,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.302593660189692,90,Protozoa
2277,Rattus rattus,Mandena,brushy_regrowth,2,male,115,2.21,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0130769225558846,90,Protozoa
2755,Rattus rattus,Mandena,agroforest,3,female,77,0.45,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.441558445317788,90,Protozoa
4022,Rattus rattus,Andatsakala,agroforest,3,female,93,1.08,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.232833464393803,90,Protozoa
2361,Rattus rattus,Mandena,secondary_forest,2,male,120,2.78,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.126126124444985,90,Protozoa
2169,Rattus rattus,Mandena,flooded_rice,1,female,82,1.19,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.230006609663142,90,Protozoa
2740,Rattus rattus,Mandena,village,3,female,57.5,0.45,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.772612431384623,90,Protozoa
2759,Rattus rattus,Mandena,agroforest,3,female,110,0.45,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0388548046053672,90,Protozoa
2324,Rattus rattus,Mandena,agriculture,2,male,125,1.61,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.421276595656016,90,Protozoa
3845,Rattus rattus,Andatsakala,brushy_regrowth,3,male,138,1.71,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.12670831673085,90,Protozoa
2303,Rattus rattus,Mandena,agriculture,2,female,98,1.61,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.540073336084676,90,Protozoa
2989,Rattus rattus,Sarahandrano,brushy_regrowth,2,female,90.5,0.72,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.150798344891865,90,Protozoa
2832,Rattus rattus,Sarahandrano,agriculture,1,male,76.5,1.1,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.11720904563962,90,Protozoa
2218,Rattus rattus,Mandena,agroforest,1,male,100,0.45,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.561266059764334,90,Protozoa
2830,Rattus rattus,Sarahandrano,agriculture,1,female,128,1.1,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.186205018544693,90,Protozoa
2242,Rattus rattus,Mandena,agroforest,1,male,175,0.45,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.517181130723525,90,Protozoa
2942,Rattus rattus,Sarahandrano,agroforest,1,male,98,2.11,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0947465444307208,90,Protozoa
2924,Rattus rattus,Sarahandrano,agroforest,1,female,99,2.11,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0620399469580762,90,Protozoa
2248,Rattus rattus,Mandena,agroforest,1,male,105,0.45,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.708888841595181,90,Protozoa
3040,Rattus rattus,Sarahandrano,agroforest,2,male,136,2.11,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.211901478728702,90,Protozoa
2726,Rattus rattus,Mandena,agroforest,3,male,98,0.45,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.035199998293744,90,Protozoa
2742,Rattus rattus,Mandena,agroforest,3,female,54,0.45,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.102816900629845,90,Protozoa
2329,Rattus rattus,Mandena,agriculture,2,female,88,1.61,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.747126488558861,90,Protozoa
2182,Rattus rattus,Mandena,flooded_rice,1,female,110,1.19,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.648021552622278,90,Protozoa
2085,Rattus rattus,Mandena,agriculture,1,female,85,1.61,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0787535308257991,90,Protozoa
3811,Rattus rattus,Andatsakala,flooded_rice,2,female,124,0.39,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.154061625194313,90,Protozoa
2581,Rattus rattus,Mandena,agriculture,3,female,55,1.61,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.050251259233683,90,Protozoa
3868,Rattus rattus,Andatsakala,agriculture,3,female,72,1.46,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.165768175492513,90,Protozoa
3877,Rattus rattus,Andatsakala,agriculture,3,female,48,1.46,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.236291135178174,90,Protozoa
2634,Rattus rattus,Mandena,flooded_rice,3,male,86,1.19,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.615719289269172,90,Protozoa
3042,Rattus rattus,Sarahandrano,agroforest,2,male,106,2.11,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.349616097481826,90,Protozoa
2537,Rattus rattus,Mandena,brushy_regrowth,3,male,99,2.21,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.890855447905257,90,Protozoa
2461,Rattus rattus,Mandena,agroforest,2,male,65,0.45,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.829836817568368,90,Protozoa
2500,Rattus rattus,Mandena,brushy_regrowth,3,male,77,2.21,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.678544885177978,90,Protozoa
2506,Rattus rattus,Mandena,brushy_regrowth,3,male,81,2.21,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.679985760635114,90,Protozoa
3680,Rattus rattus,Andatsakala,brushy_regrowth,2,male,118,1.71,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.110548517448414,90,Protozoa
2548,Rattus rattus,Mandena,agriculture,3,male,71,1.61,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0222948849826394,90,Protozoa
2527,Rattus rattus,Mandena,brushy_regrowth,3,male,114,2.21,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.615280891661338,90,Protozoa
3574,Rattus rattus,Andatsakala,semi-intact_forest,1,female,104,2.61,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.291666622055557,90,Protozoa
3289,Rattus rattus,Sarahandrano,agriculture,3,male,92,1.1,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.428571382801487,90,Protozoa
3121,Rattus rattus,Sarahandrano,village,2,male,80,NA,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.255492832730239,90,Protozoa
3139,Rattus rattus,Sarahandrano,agriculture,2,female,112,1.1,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.36132316830682,90,Protozoa
3186,Rattus rattus,Sarahandrano,brushy_regrowth,3,male,147,0.72,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.207434931394714,90,Protozoa
2515,Rattus rattus,Mandena,brushy_regrowth,3,male,122,2.21,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.723153326866388,90,Protozoa
2549,Rattus rattus,Mandena,agriculture,3,female,64,1.61,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0314712790959744,90,Protozoa
3269,Rattus rattus,Sarahandrano,agriculture,3,female,65,1.1,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.206508846212446,90,Protozoa
3044,Rattus rattus,Sarahandrano,secondary_forest,2,female,125,2.35,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.272660286368132,90,Protozoa
