village,asv_ID,host_p,host_ID,host_species,grid,season,reads,total_reads,asv_core,asv_degree,asv_group,host_group
Andatsakala,ASV_68,0.34615384615384615,3726,Rattus rattus,secondary_forest,2,0.01967339591101967,7777,Core,81,1,1
Andatsakala,ASV_68,0.34615384615384615,3741,Rattus rattus,agroforest,2,0.01522313917154074,24962,Core,81,1,1
Andatsakala,ASV_68,0.34615384615384615,3742,Rattus rattus,agroforest,2,0.0053413453513603704,41937,Core,81,1,1
Andatsakala,ASV_68,0.34615384615384615,3767,Rattus rattus,agroforest,2,0.01075681905493661,13015,Core,81,1,1
Andatsakala,ASV_68,0.34615384615384615,3774,Rattus rattus,agroforest,2,0.00548045305078553,10948,Core,81,1,1
Andatsakala,ASV_68,0.34615384615384615,3778,Rattus rattus,flooded_rice,2,0.001255930784259,21498,Core,81,1,8
Andatsakala,ASV_68,0.34615384615384615,3782,Rattus rattus,flooded_rice,2,0.01418044460957335,16149,Core,81,1,2
Andatsakala,ASV_68,0.34615384615384615,3806,Rattus rattus,flooded_rice,2,0.00393356643356643,13728,Core,81,1,1
Andatsakala,ASV_68,0.34615384615384615,3808,Rattus rattus,flooded_rice,2,0.00163467622864374,18964,Core,81,1,1
Andatsakala,ASV_68,0.34615384615384615,3830,Rattus rattus,brushy_regrowth,3,0.00185299567634342,14571,Core,81,1,1
Andatsakala,ASV_68,0.34615384615384615,3831,Rattus rattus,brushy_regrowth,3,0.05899554060969369,13679,Core,81,1,1
Andatsakala,ASV_68,0.34615384615384615,3833,Rattus rattus,brushy_regrowth,3,0.02380160893557609,15041,Core,81,1,1
Andatsakala,ASV_68,0.34615384615384615,3838,Rattus rattus,brushy_regrowth,3,0.04551670248095331,20476,Core,81,1,1
Andatsakala,ASV_68,0.34615384615384615,3872,Rattus rattus,agriculture,3,0.00388762181215011,19292,Core,81,1,1
Andatsakala,ASV_68,0.34615384615384615,3873,Rattus rattus,agriculture,3,0.01462624626752366,19759,Core,81,1,9
Andatsakala,ASV_68,0.34615384615384615,3874,Rattus rattus,agriculture,3,0.00995757718595333,16972,Core,81,1,1
Andatsakala,ASV_68,0.34615384615384615,3875,Rattus rattus,agriculture,3,0.00142645525868217,18227,Core,81,1,1
Andatsakala,ASV_68,0.34615384615384615,3877,Rattus rattus,agriculture,3,0.00625,16800,Core,81,1,1
Andatsakala,ASV_68,0.34615384615384615,3878,Rattus rattus,agriculture,3,0.01187880179042809,17426,Core,81,1,2
Andatsakala,ASV_68,0.34615384615384615,3889,Rattus rattus,agriculture,3,0.01917561716245852,17783,Core,81,1,1
Andatsakala,ASV_68,0.34615384615384615,3904,Rattus rattus,secondary_forest,3,0.02295247724974722,19780,Core,81,1,1
Andatsakala,ASV_68,0.34615384615384615,3906,Rattus rattus,secondary_forest,3,0.00336498017065256,8321,Core,81,1,10
Andatsakala,ASV_68,0.34615384615384615,3912,Rattus rattus,secondary_forest,3,0.01405820977484898,18210,Core,81,1,1
Andatsakala,ASV_68,0.34615384615384615,3913,Rattus rattus,secondary_forest,3,0.04847824959817493,19287,Core,81,1,4
Andatsakala,ASV_68,0.34615384615384615,3915,Rattus rattus,secondary_forest,3,0.00965722169160564,18846,Core,81,1,1
Andatsakala,ASV_68,0.34615384615384615,3918,Rattus rattus,secondary_forest,3,0.01007785260543535,20937,Core,81,1,2
Andatsakala,ASV_68,0.34615384615384615,3928,Rattus rattus,secondary_forest,3,0.00458230525202678,19859,Core,81,1,1
Andatsakala,ASV_68,0.34615384615384615,3936,Rattus rattus,semi-intact_forest,3,0.02219194082149114,20548,Core,81,1,2
Andatsakala,ASV_68,0.34615384615384615,3961,Rattus rattus,village,3,0.00579513417562911,19154,Core,81,1,1
Andatsakala,ASV_68,0.34615384615384615,3962,Rattus rattus,village,3,0.00666884870305212,24442,Core,81,1,1
Andatsakala,ASV_68,0.34615384615384615,3966,Rattus rattus,flooded_rice,3,0.0013096547750013,19089,Core,81,1,2
Andatsakala,ASV_68,0.34615384615384615,3968,Rattus rattus,village,3,0.00154352056908932,29802,Core,81,1,2
Andatsakala,ASV_68,0.34615384615384615,3969,Rattus rattus,village,3,0.0147717525969694,20986,Core,81,1,1
Andatsakala,ASV_68,0.34615384615384615,3970,Rattus rattus,village,3,0.00118568924631405,19398,Core,81,1,1
Andatsakala,ASV_68,0.34615384615384615,3973,Rattus rattus,village,3,0.00513847180513847,29970,Core,81,1,3
Andatsakala,ASV_68,0.34615384615384615,3987,Rattus rattus,village,3,0.00475679708995942,21443,Core,81,1,1
Andatsakala,ASV_68,0.34615384615384615,3988,Rattus rattus,village,3,0.01035009062291328,20966,Core,81,1,1
Andatsakala,ASV_68,0.34615384615384615,3990,Rattus rattus,flooded_rice,3,0.0163583549915915,19623,Core,81,1,1
Andatsakala,ASV_68,0.34615384615384615,3996,Rattus rattus,agroforest,3,0.01504490589783193,17481,Core,81,1,1
Andatsakala,ASV_68,0.34615384615384615,4002,Rattus rattus,village,3,0.00304224573048468,14463,Core,81,1,2
Andatsakala,ASV_68,0.34615384615384615,4004,Rattus rattus,village,3,0.0045052972440252,28411,Core,81,1,8
Andatsakala,ASV_68,0.34615384615384615,4006,Rattus rattus,agroforest,3,0.00479065238558909,25675,Core,81,1,1
Andatsakala,ASV_68,0.34615384615384615,4012,Rattus rattus,village,3,0.00467036686070123,14774,Core,81,1,6
Andatsakala,ASV_68,0.34615384615384615,4013,Rattus rattus,village,3,0.00594950956745457,24876,Core,81,1,1
Andatsakala,ASV_68,0.34615384615384615,4023,Rattus rattus,village,3,0.01265052913270891,24663,Core,81,1,1
Andatsakala,ASV_68,0.34615384615384615,4033,Rattus rattus,village,3,0.00751010976314269,17310,Core,81,1,1
Andatsakala,ASV_68,0.34615384615384615,4036,Rattus rattus,agroforest,3,0.01511119559019198,10522,Core,81,1,2
Andatsakala,ASV_69,0.26495726495726496,3528,Rattus rattus,brushy_regrowth,1,0.00199495394003403,17043,Core,62,1,1
Andatsakala,ASV_69,0.26495726495726496,3557,Rattus rattus,secondary_forest,1,0.00158525710888734,30279,Core,62,1,4
Andatsakala,ASV_69,0.26495726495726496,3563,Rattus rattus,secondary_forest,1,0.00459242250287026,22646,Core,62,1,1
Andatsakala,ASV_69,0.26495726495726496,3593,Rattus rattus,agroforest,1,0.00211287183764248,17985,Core,62,1,1
Andatsakala,ASV_69,0.26495726495726496,3613,Rattus rattus,agroforest,1,0.01470787583028331,29508,Core,62,1,1
Andatsakala,ASV_69,0.26495726495726496,3614,Rattus rattus,agroforest,1,0.0054386897133748,31993,Core,62,1,1
Andatsakala,ASV_69,0.26495726495726496,3622,Rattus rattus,agroforest,1,0.01038988115921884,28778,Core,62,1,1
Andatsakala,ASV_69,0.26495726495726496,3635,Rattus rattus,village,1,0.00515496125968507,32008,Core,62,1,1
Andatsakala,ASV_69,0.26495726495726496,3637,Rattus rattus,village,1,0.0062177737336973,32970,Core,62,1,6
Andatsakala,ASV_69,0.26495726495726496,3639,Rattus rattus,village,1,0.00142673418535487,49764,Core,62,1,6
Andatsakala,ASV_69,0.26495726495726496,3642,Rattus rattus,village,1,0.04886488311249894,23698,Core,62,1,1
Andatsakala,ASV_69,0.26495726495726496,3643,Rattus rattus,village,1,0.01487523992322456,14588,Core,62,1,2
Andatsakala,ASV_69,0.26495726495726496,3646,Rattus rattus,village,1,0.00242568762077046,24323,Core,62,1,3
Andatsakala,ASV_69,0.26495726495726496,3661,Rattus rattus,brushy_regrowth,2,0.00318314279309571,22305,Core,62,1,1
Andatsakala,ASV_69,0.26495726495726496,3662,Rattus rattus,brushy_regrowth,2,0.00435814876248089,30747,Core,62,1,1
Andatsakala,ASV_69,0.26495726495726496,3673,Rattus rattus,brushy_regrowth,2,0.00261812741553422,16042,Core,62,1,1
Andatsakala,ASV_69,0.26495726495726496,3689,Rattus rattus,agriculture,2,0.00607273940607273,14985,Core,62,1,1
Andatsakala,ASV_69,0.26495726495726496,3714,Rattus rattus,secondary_forest,2,0.00196309383588535,10188,Core,62,1,2
Andatsakala,ASV_69,0.26495726495726496,3742,Rattus rattus,agroforest,2,0.00906121086391492,41937,Core,62,1,1
Andatsakala,ASV_69,0.26495726495726496,3761,Rattus rattus,agroforest,2,0.00394872072266998,18487,Core,62,1,4
Andatsakala,ASV_69,0.26495726495726496,3778,Rattus rattus,flooded_rice,2,0.00818680807516978,21498,Core,62,1,8
Andatsakala,ASV_69,0.26495726495726496,3780,Rattus rattus,flooded_rice,2,0.00515958723302135,33336,Core,62,1,1
Andatsakala,ASV_69,0.26495726495726496,3781,Rattus rattus,flooded_rice,2,0.00272156315422191,14330,Core,62,1,3
Andatsakala,ASV_69,0.26495726495726496,3782,Rattus rattus,flooded_rice,2,0.00743080066877206,16149,Core,62,1,2
Andatsakala,ASV_69,0.26495726495726496,3789,Rattus rattus,village,2,0.01215322291164555,19501,Core,62,1,1
Andatsakala,ASV_69,0.26495726495726496,3792,Rattus rattus,village,2,0.00148929832773073,23501,Core,62,1,1
Andatsakala,ASV_69,0.26495726495726496,3797,Rattus rattus,village,2,0.01002524605759028,27331,Core,62,1,1
Andatsakala,ASV_69,0.26495726495726496,3799,Rattus rattus,village,2,0.0057817202597814,12626,Core,62,1,1
Andatsakala,ASV_69,0.26495726495726496,3801,Rattus rattus,village,2,0.06096366435001632,21439,Core,62,1,1
Andatsakala,ASV_69,0.26495726495726496,3806,Rattus rattus,flooded_rice,2,0.00254953379953379,13728,Core,62,1,1
Andatsakala,ASV_69,0.26495726495726496,3807,Rattus rattus,flooded_rice,2,0.00228475228475228,16632,Core,62,1,3
Andatsakala,ASV_69,0.26495726495726496,3808,Rattus rattus,flooded_rice,2,0.01059902974056106,18964,Core,62,1,1
Andatsakala,ASV_69,0.26495726495726496,3811,Rattus rattus,flooded_rice,2,0.01011768236479389,46651,Core,62,1,2
Andatsakala,ASV_69,0.26495726495726496,3821,Rattus rattus,village,2,0.00926169206516027,15224,Core,62,1,1
Andatsakala,ASV_69,0.26495726495726496,3825,Rattus rattus,flooded_rice,2,0.01794548889088782,22234,Core,62,1,1
Andatsakala,ASV_69,0.26495726495726496,3832,Rattus rattus,brushy_regrowth,3,0.00146398101872886,19809,Core,62,1,4
Andatsakala,ASV_69,0.26495726495726496,3840,Rattus rattus,brushy_regrowth,3,0.00130804447351209,10703,Core,62,1,1
Andatsakala,ASV_69,0.26495726495726496,3845,Rattus rattus,brushy_regrowth,3,0.01313969571230982,15906,Core,62,1,1
Andatsakala,ASV_69,0.26495726495726496,3852,Rattus rattus,brushy_regrowth,3,0.00640469999036887,20765.999999999996,Core,62,1,7
Andatsakala,ASV_69,0.26495726495726496,3885,Rattus rattus,agriculture,3,0.00705052878965922,19573,Core,62,1,1
Andatsakala,ASV_69,0.26495726495726496,3886,Rattus rattus,agriculture,3,0.0027728641774633,20917,Core,62,1,1
Andatsakala,ASV_69,0.26495726495726496,3899,Rattus rattus,secondary_forest,3,0.02290559352062769,23706,Core,62,1,1
Andatsakala,ASV_69,0.26495726495726496,3906,Rattus rattus,secondary_forest,3,0.00600889316187958,8321,Core,62,1,10
Andatsakala,ASV_69,0.26495726495726496,3915,Rattus rattus,secondary_forest,3,0.00196328133290884,18846,Core,62,1,1
Andatsakala,ASV_69,0.26495726495726496,3929,Rattus rattus,secondary_forest,3,0.01325613286606734,13126,Core,62,1,1
Andatsakala,ASV_69,0.26495726495726496,3952,Rattus rattus,village,3,0.00555506569085618,22682,Core,62,1,1
Andatsakala,ASV_69,0.26495726495726496,3961,Rattus rattus,village,3,0.00741359507152553,19154,Core,62,1,1
Andatsakala,ASV_69,0.26495726495726496,3962,Rattus rattus,village,3,0.01129203829473856,24442,Core,62,1,1
Andatsakala,ASV_69,0.26495726495726496,3969,Rattus rattus,village,3,0.00214428666730201,20986,Core,62,1,1
Andatsakala,ASV_69,0.26495726495726496,3973,Rattus rattus,village,3,0.0033033033033033,29970,Core,62,1,3
Andatsakala,ASV_69,0.26495726495726496,3975,Rattus rattus,village,3,0.02140900013932104,21533,Core,62,1,1
Andatsakala,ASV_69,0.26495726495726496,3978,Rattus rattus,flooded_rice,3,0.0018828723542397,30804,Core,62,1,1
Andatsakala,ASV_69,0.26495726495726496,3981,Rattus rattus,village,3,0.00313359828798532,26168,Core,62,1,1
Andatsakala,ASV_69,0.26495726495726496,3986,Rattus rattus,village,3,0.00275161392739972,18898,Core,62,1,2
Andatsakala,ASV_69,0.26495726495726496,3996,Rattus rattus,agroforest,3,0.03186316572278474,17481,Core,62,1,1
Andatsakala,ASV_69,0.26495726495726496,4002,Rattus rattus,village,3,0.00573878171886883,14463,Core,62,1,2
Andatsakala,ASV_69,0.26495726495726496,4004,Rattus rattus,village,3,0.00172468410122839,28411,Core,62,1,8
Andatsakala,ASV_69,0.26495726495726496,4006,Rattus rattus,agroforest,3,0.0020253164556962,25675,Core,62,1,1
Andatsakala,ASV_69,0.26495726495726496,4007,Rattus rattus,agroforest,3,0.0212275713305226,20398,Core,62,1,1
Andatsakala,ASV_69,0.26495726495726496,4013,Rattus rattus,village,3,0.0110548319665541,24876,Core,62,1,1
Andatsakala,ASV_69,0.26495726495726496,4016,Rattus rattus,village,3,0.00142507399422662,27367,Core,62,1,4
Andatsakala,ASV_69,0.26495726495726496,4033,Rattus rattus,village,3,0.02206816868861929,17310,Core,62,1,1
Andatsakala,ASV_7,0.2606837606837607,3500,Rattus rattus,brushy_regrowth,1,0.00734507594665906,28046,Core,60,7,2
Andatsakala,ASV_7,0.2606837606837607,3502,Rattus rattus,brushy_regrowth,1,0.1812508174972439,53517,Core,60,7,3
Andatsakala,ASV_7,0.2606837606837607,3503,Rattus rattus,brushy_regrowth,1,0.6248645925179493,39695.00000000001,Core,60,7,7
Andatsakala,ASV_7,0.2606837606837607,3516,Rattus rattus,brushy_regrowth,1,0.06077800895277725,31722,Core,60,7,1
Andatsakala,ASV_7,0.2606837606837607,3581,Rattus rattus,semi-intact_forest,1,0.0091839719216145,17095,Core,60,7,1
Andatsakala,ASV_7,0.2606837606837607,3610,Rattus rattus,agroforest,1,0.00296655879180151,29664,Core,60,7,1
Andatsakala,ASV_7,0.2606837606837607,3634,Rattus rattus,village,1,0.00512724550898203,26720,Core,60,7,2
Andatsakala,ASV_7,0.2606837606837607,3635,Rattus rattus,village,1,0.00128092976755811,32008,Core,60,7,1
Andatsakala,ASV_7,0.2606837606837607,3637,Rattus rattus,village,1,0.01088868668486502,32970,Core,60,7,6
Andatsakala,ASV_7,0.2606837606837607,3638,Rattus rattus,village,1,0.00271167422506896,21389,Core,60,7,1
Andatsakala,ASV_7,0.2606837606837607,3639,Rattus rattus,village,1,0.01336307370790129,49764,Core,60,7,6
Andatsakala,ASV_7,0.2606837606837607,3643,Rattus rattus,village,1,0.04017000274197971,14588,Core,60,7,2
Andatsakala,ASV_7,0.2606837606837607,3653,Rattus rattus,village,1,0.6527299557304476,28462,Core,60,7,7
Andatsakala,ASV_7,0.2606837606837607,3656,Rattus rattus,flooded_rice,1,0.2089817424335253,32644,Core,60,7,7
Andatsakala,ASV_7,0.2606837606837607,3680,Rattus rattus,brushy_regrowth,2,0.00264235013729858,19301,Core,60,7,1
Andatsakala,ASV_7,0.2606837606837607,3719,Rattus rattus,secondary_forest,2,0.00153586238673014,19533,Core,60,7,4
Andatsakala,ASV_7,0.2606837606837607,3781,Rattus rattus,flooded_rice,2,0.06385205861828332,14330,Core,60,7,3
Andatsakala,ASV_7,0.2606837606837607,3782,Rattus rattus,flooded_rice,2,0.00198154684500588,16149,Core,60,7,2
Andatsakala,ASV_7,0.2606837606837607,3789,Rattus rattus,village,2,0.00651248653915183,19501,Core,60,7,1
Andatsakala,ASV_7,0.2606837606837607,3800,Rattus rattus,village,2,0.0133248730964467,17336,Core,60,7,1
Andatsakala,ASV_7,0.2606837606837607,3806,Rattus rattus,flooded_rice,2,0.00327797202797202,13728,Core,60,7,1
Andatsakala,ASV_7,0.2606837606837607,3817,Rattus rattus,village,2,0.06331811263318113,22995,Core,60,7,3
Andatsakala,ASV_7,0.2606837606837607,3820,Rattus rattus,village,2,0.02823617995858693,15937,Core,60,7,3
Andatsakala,ASV_7,0.2606837606837607,3821,Rattus rattus,village,2,0.00860483447188649,15224,Core,60,7,1
Andatsakala,ASV_7,0.2606837606837607,3822,Rattus rattus,flooded_rice,2,0.00105890138980807,22665,Core,60,7,3
Andatsakala,ASV_7,0.2606837606837607,3825,Rattus rattus,flooded_rice,2,0.0022038319690564,22234,Core,60,7,1
Andatsakala,ASV_7,0.2606837606837607,3840,Rattus rattus,brushy_regrowth,3,0.00700738110810053,10703,Core,60,7,1
Andatsakala,ASV_7,0.2606837606837607,3845,Rattus rattus,brushy_regrowth,3,0.00182321136677983,15906,Core,60,7,1
Andatsakala,ASV_7,0.2606837606837607,3850,Rattus rattus,brushy_regrowth,3,0.02091727389627089,11665.000000000002,Core,60,7,7
Andatsakala,ASV_7,0.2606837606837607,3852,Rattus rattus,brushy_regrowth,3,0.5889434652797843,20765.999999999996,Core,60,7,7
Andatsakala,ASV_7,0.2606837606837607,3885,Rattus rattus,agriculture,3,0.00189035916824196,19573,Core,60,7,1
Andatsakala,ASV_7,0.2606837606837607,3888,Rattus rattus,agriculture,3,0.01466145370534921,11254,Core,60,7,11
Andatsakala,ASV_7,0.2606837606837607,3889,Rattus rattus,agriculture,3,0.00219310577517854,17783,Core,60,7,1
Andatsakala,ASV_7,0.2606837606837607,3893,Rattus rattus,secondary_forest,3,0.03550385254570177,13238,Core,60,7,1
Andatsakala,ASV_7,0.2606837606837607,3894,Rattus rattus,secondary_forest,3,0.00413956238911886,15219,Core,60,7,10
Andatsakala,ASV_7,0.2606837606837607,3895,Rattus rattus,secondary_forest,3,0.01990964086070909,13059,Core,60,7,1
Andatsakala,ASV_7,0.2606837606837607,3896,Rattus rattus,secondary_forest,3,0.02086985100788781,18256,Core,60,7,2
Andatsakala,ASV_7,0.2606837606837607,3898,Rattus rattus,secondary_forest,3,0.04731036458706396,27922,Core,60,7,2
Andatsakala,ASV_7,0.2606837606837607,3899,Rattus rattus,secondary_forest,3,0.04096009449084619,23706,Core,60,7,1
Andatsakala,ASV_7,0.2606837606837607,3904,Rattus rattus,secondary_forest,3,0.00712841253791708,19780,Core,60,7,1
Andatsakala,ASV_7,0.2606837606837607,3905,Rattus rattus,secondary_forest,3,0.00644023299696447,24378,Core,60,7,1
Andatsakala,ASV_7,0.2606837606837607,3906,Rattus rattus,secondary_forest,3,0.00432640307655329,8321,Core,60,7,10
Andatsakala,ASV_7,0.2606837606837607,3908,Rattus rattus,secondary_forest,3,0.01223070017953321,26736,Core,60,7,3
Andatsakala,ASV_7,0.2606837606837607,3913,Rattus rattus,secondary_forest,3,0.00471820397158708,19287,Core,60,7,4
Andatsakala,ASV_7,0.2606837606837607,3918,Rattus rattus,secondary_forest,3,0.01375555237139991,20937,Core,60,7,2
Andatsakala,ASV_7,0.2606837606837607,3919,Rattus rattus,secondary_forest,3,0.0020109765805019,23869,Core,60,7,11
Andatsakala,ASV_7,0.2606837606837607,3936,Rattus rattus,semi-intact_forest,3,0.00121666342223087,20548,Core,60,7,2
Andatsakala,ASV_7,0.2606837606837607,3937,Rattus rattus,semi-intact_forest,3,0.00521463434983938,23971,Core,60,7,12
Andatsakala,ASV_7,0.2606837606837607,3945,Rattus rattus,flooded_rice,3,0.00585813806206459,25264,Core,60,7,3
Andatsakala,ASV_7,0.2606837606837607,3948,Rattus rattus,flooded_rice,3,0.00186280955511724,18252,Core,60,7,2
Andatsakala,ASV_7,0.2606837606837607,3957,Rattus rattus,flooded_rice,3,0.05936709514222291,19371,Core,60,7,2
Andatsakala,ASV_7,0.2606837606837607,3963,Rattus rattus,village,3,0.00229309985407546,23985,Core,60,7,1
Andatsakala,ASV_7,0.2606837606837607,3974,Rattus rattus,village,3,0.00207511087602229,24577,Core,60,7,1
Andatsakala,ASV_7,0.2606837606837607,3982,Rattus rattus,village,3,0.07969952363503116,5458,Core,60,7,1
Andatsakala,ASV_7,0.2606837606837607,4007,Rattus rattus,agroforest,3,0.00686341798215511,20398,Core,60,7,1
Andatsakala,ASV_7,0.2606837606837607,4018,Rattus rattus,village,3,0.1748902546093064,22780,Core,60,7,3
Andatsakala,ASV_7,0.2606837606837607,4019,Rattus rattus,village,3,0.02097116464860816,8011,Core,60,7,1
Andatsakala,ASV_7,0.2606837606837607,4026,Rattus rattus,village,3,0.01235737157804537,22173.000000000004,Core,60,7,3
Andatsakala,ASV_7,0.2606837606837607,4034,Rattus rattus,village,3,0.04465195246179966,5890,Core,60,7,3
Andatsakala,ASV_7,0.2606837606837607,4036,Rattus rattus,agroforest,3,0.02005322182094658,10522,Core,60,7,2
Andatsakala,ASV_70,0.2863247863247863,3516,Rattus rattus,brushy_regrowth,1,0.01661307609860664,31722,Core,67,1,1
Andatsakala,ASV_70,0.2863247863247863,3528,Rattus rattus,brushy_regrowth,1,0.02710790353810948,17043,Core,67,1,1
Andatsakala,ASV_70,0.2863247863247863,3558,Rattus rattus,secondary_forest,1,0.00632830749628371,23545,Core,67,1,5
Andatsakala,ASV_70,0.2863247863247863,3563,Rattus rattus,secondary_forest,1,0.00507815949836615,22646,Core,67,1,1
Andatsakala,ASV_70,0.2863247863247863,3564,Rattus rattus,secondary_forest,1,0.00126780319378506,37072,Core,67,1,10
Andatsakala,ASV_70,0.2863247863247863,3598,Rattus rattus,agroforest,1,0.00229076767353897,18771,Core,67,1,1
Andatsakala,ASV_70,0.2863247863247863,3638,Rattus rattus,village,1,0.00144934312029547,21389,Core,67,1,1
Andatsakala,ASV_70,0.2863247863247863,3661,Rattus rattus,brushy_regrowth,2,0.01475005604124635,22305,Core,67,1,1
Andatsakala,ASV_70,0.2863247863247863,3663,Rattus rattus,brushy_regrowth,2,0.00457742745042593,56582,Core,67,1,1
Andatsakala,ASV_70,0.2863247863247863,3673,Rattus rattus,brushy_regrowth,2,0.00666999127290861,16042,Core,67,1,1
Andatsakala,ASV_70,0.2863247863247863,3679,Rattus rattus,brushy_regrowth,2,0.01842668770427138,17746,Core,67,1,1
Andatsakala,ASV_70,0.2863247863247863,3689,Rattus rattus,agriculture,2,0.00687354020687354,14985,Core,67,1,1
Andatsakala,ASV_70,0.2863247863247863,3712,Rattus rattus,secondary_forest,2,0.00921135152085293,51024,Core,67,1,1
Andatsakala,ASV_70,0.2863247863247863,3713,Rattus rattus,secondary_forest,2,0.00203551982087425,58953,Core,67,1,1
Andatsakala,ASV_70,0.2863247863247863,3742,Rattus rattus,agroforest,2,0.00205069509025442,41937,Core,67,1,1
Andatsakala,ASV_70,0.2863247863247863,3761,Rattus rattus,agroforest,2,0.00411099691675231,18487,Core,67,1,4
Andatsakala,ASV_70,0.2863247863247863,3780,Rattus rattus,flooded_rice,2,0.00209983201343892,33336,Core,67,1,1
Andatsakala,ASV_70,0.2863247863247863,3782,Rattus rattus,flooded_rice,2,0.0020434701839123102,16149,Core,67,1,2
Andatsakala,ASV_70,0.2863247863247863,3791,Rattus rattus,village,2,0.00716460684219953,16749,Core,67,1,8
Andatsakala,ASV_70,0.2863247863247863,3797,Rattus rattus,village,2,0.00296366763016355,27331,Core,67,1,1
Andatsakala,ASV_70,0.2863247863247863,3800,Rattus rattus,village,2,0.00697969543147208,17336,Core,67,1,1
Andatsakala,ASV_70,0.2863247863247863,3802,Rattus rattus,village,2,0.0100662748530699,15994,Core,67,1,1
Andatsakala,ASV_70,0.2863247863247863,3806,Rattus rattus,flooded_rice,2,0.04640151515151515,13728,Core,67,1,1
Andatsakala,ASV_70,0.2863247863247863,3811,Rattus rattus,flooded_rice,2,0.01245418104649418,46651,Core,67,1,2
Andatsakala,ASV_70,0.2863247863247863,3815,Rattus rattus,village,2,0.00486701398409651,14588,Core,67,1,8
Andatsakala,ASV_70,0.2863247863247863,3820,Rattus rattus,village,2,0.00169417079751521,15937,Core,67,1,3
Andatsakala,ASV_70,0.2863247863247863,3822,Rattus rattus,flooded_rice,2,0.0028678579307302,22665,Core,67,1,3
Andatsakala,ASV_70,0.2863247863247863,3832,Rattus rattus,brushy_regrowth,3,0.00212024837195214,19809,Core,67,1,4
Andatsakala,ASV_70,0.2863247863247863,3833,Rattus rattus,brushy_regrowth,3,0.01110298517385812,15041,Core,67,1,1
Andatsakala,ASV_70,0.2863247863247863,3834,Rattus rattus,brushy_regrowth,3,0.00538292145828235,16348,Core,67,1,1
Andatsakala,ASV_70,0.2863247863247863,3838,Rattus rattus,brushy_regrowth,3,0.0165071302988865,20476,Core,67,1,1
Andatsakala,ASV_70,0.2863247863247863,3840,Rattus rattus,brushy_regrowth,3,0.00672708586377651,10703,Core,67,1,1
Andatsakala,ASV_70,0.2863247863247863,3845,Rattus rattus,brushy_regrowth,3,0.00446372438073682,15906,Core,67,1,1
Andatsakala,ASV_70,0.2863247863247863,3852,Rattus rattus,brushy_regrowth,3,0.00626023307329288,20765.999999999996,Core,67,1,7
Andatsakala,ASV_70,0.2863247863247863,3869,Rattus rattus,agriculture,3,0.00928381962864721,15080,Core,67,1,2
Andatsakala,ASV_70,0.2863247863247863,3872,Rattus rattus,agriculture,3,0.00171055359734605,19292,Core,67,1,1
Andatsakala,ASV_70,0.2863247863247863,3875,Rattus rattus,agriculture,3,0.00713227629341087,18227,Core,67,1,1
Andatsakala,ASV_70,0.2863247863247863,3876,Rattus rattus,agriculture,3,0.00413587568044278,32883,Core,67,1,3
Andatsakala,ASV_70,0.2863247863247863,3878,Rattus rattus,agriculture,3,0.00304143234247675,17426,Core,67,1,2
Andatsakala,ASV_70,0.2863247863247863,3886,Rattus rattus,agriculture,3,0.00463737629679208,20917,Core,67,1,1
Andatsakala,ASV_70,0.2863247863247863,3895,Rattus rattus,secondary_forest,3,0.01332414426832069,13059,Core,67,1,1
Andatsakala,ASV_70,0.2863247863247863,3905,Rattus rattus,secondary_forest,3,0.00713758306669948,24378,Core,67,1,1
Andatsakala,ASV_70,0.2863247863247863,3907,Rattus rattus,secondary_forest,3,0.02994996915907066,14591,Core,67,1,1
Andatsakala,ASV_70,0.2863247863247863,3908,Rattus rattus,secondary_forest,3,0.01570915619389587,26736,Core,67,1,3
Andatsakala,ASV_70,0.2863247863247863,3909,Rattus rattus,secondary_forest,3,0.01186982755778298,30329,Core,67,1,3
Andatsakala,ASV_70,0.2863247863247863,3913,Rattus rattus,secondary_forest,3,0.02825737543423031,19287,Core,67,1,4
Andatsakala,ASV_70,0.2863247863247863,3914,Rattus rattus,secondary_forest,3,0.01916650285040299,10174,Core,67,1,1
Andatsakala,ASV_70,0.2863247863247863,3915,Rattus rattus,secondary_forest,3,0.00557147405284941,18846,Core,67,1,1
Andatsakala,ASV_70,0.2863247863247863,3916,Rattus rattus,secondary_forest,3,0.0210716189070635,24393,Core,67,1,1
Andatsakala,ASV_70,0.2863247863247863,3917,Rattus rattus,secondary_forest,3,0.01308809677259431,20171,Core,67,1,1
Andatsakala,ASV_70,0.2863247863247863,3919,Rattus rattus,secondary_forest,3,0.01495663831748292,23869,Core,67,1,11
Andatsakala,ASV_70,0.2863247863247863,3920,Rattus rattus,secondary_forest,3,0.16178605396205636,19977,Core,67,1,1
Andatsakala,ASV_70,0.2863247863247863,3952,Rattus rattus,village,3,0.00260118155365488,22682,Core,67,1,1
Andatsakala,ASV_70,0.2863247863247863,3963,Rattus rattus,village,3,0.01267458828434438,23985,Core,67,1,1
Andatsakala,ASV_70,0.2863247863247863,3973,Rattus rattus,village,3,0.0068068068068068,29970,Core,67,1,3
Andatsakala,ASV_70,0.2863247863247863,3987,Rattus rattus,village,3,0.00293802173203376,21443,Core,67,1,1
Andatsakala,ASV_70,0.2863247863247863,3990,Rattus rattus,flooded_rice,3,0.00504510013759364,19623,Core,67,1,1
