host_ID,host_species,village,grid,season,total_reads,asv_ID,reads,asv_degree,asv_group,host_group
2287,Rattus rattus,Mandena,brushy_regrowth,2,8590,ASV_36,0.03806752037252619,60,1,4
2312,Rattus rattus,Mandena,agriculture,2,2513,ASV_36,0.04178272980501393,60,1,1
2314,Rattus rattus,Mandena,agriculture,2,33813,ASV_36,0.0493597137195753,60,1,58
2330,Rattus rattus,Mandena,agriculture,2,3006,ASV_36,0.14870259481037923,60,1,4
2337,Rattus rattus,Mandena,agriculture,2,51646,ASV_36,0.02612012546954265,60,1,1
2354,Rattus rattus,Mandena,secondary_forest,2,10820,ASV_36,0.04251386321626617,60,1,30
2377,Rattus rattus,Mandena,semi-intact_forest,2,9486,ASV_36,0.05112797807294961,60,1,4
2399,Rattus rattus,Mandena,flooded_rice,2,9390,ASV_36,0.01384451544195953,60,1,1
2400,Rattus rattus,Mandena,flooded_rice,2,22581,ASV_36,0.04096364199991142,60,1,74
2429,Rattus rattus,Mandena,flooded_rice,2,13927,ASV_36,0.01845336396926833,60,1,1
2434,Rattus rattus,Mandena,flooded_rice,2,23163,ASV_36,0.04338816215516124,60,1,1
2437,Rattus rattus,Mandena,flooded_rice,2,18659,ASV_36,0.04480411597620451,60,1,1
2462,Rattus rattus,Mandena,agroforest,2,11683,ASV_36,0.05092869982025164,60,1,1
2501,Rattus rattus,Mandena,brushy_regrowth,3,8306,ASV_36,0.03322899109077775,60,1,1
2510,Rattus rattus,Mandena,brushy_regrowth,3,7785,ASV_36,0.0224791265253693,60,1,1
2523,Rattus rattus,Mandena,brushy_regrowth,3,13711,ASV_36,0.02946539275034643,60,1,1
2537,Rattus rattus,Mandena,brushy_regrowth,3,12136,ASV_36,0.02117666446934739,60,1,27
2538,Rattus rattus,Mandena,brushy_regrowth,3,14284,ASV_36,0.01519182301876224,60,1,1
2540,Rattus rattus,Mandena,brushy_regrowth,3,13473,ASV_36,0.05440510650931492,60,1,1
2558,Rattus rattus,Mandena,agriculture,3,14661,ASV_36,0.02885205647636586,60,1,26
2568,Rattus rattus,Mandena,agriculture,3,15989,ASV_36,0.02908249421477265,60,1,1
2571,Rattus rattus,Mandena,agriculture,3,13222,ASV_36,0.01444562093480562,60,1,1
2574,Rattus rattus,Mandena,agriculture,3,13278,ASV_36,0.04872721795451122,60,1,40
2577,Rattus rattus,Mandena,agriculture,3,13804,ASV_36,0.02883222254419009,60,1,1
2581,Rattus rattus,Mandena,agriculture,3,10162,ASV_36,0.04949813028931313,60,1,1
2603,Rattus rattus,Mandena,flooded_rice,3,8013,ASV_36,0.02708099338574816,60,1,5
2604,Rattus rattus,Mandena,flooded_rice,3,15224,ASV_36,0.02312138728323699,60,1,20
2606,Rattus rattus,Mandena,flooded_rice,3,11860,ASV_36,0.01576728499156829,60,1,9
2610,Rattus rattus,Mandena,flooded_rice,3,20848,ASV_36,0.05357828089025326,60,1,4
2611,Rattus rattus,Mandena,flooded_rice,3,10928,ASV_36,0.01967423133235724,60,1,12
2622,Rattus rattus,Mandena,flooded_rice,3,10363,ASV_36,0.02422078548682814,60,1,5
2632,Rattus rattus,Mandena,flooded_rice,3,15006,ASV_36,0.02892176462748234,60,1,22
2659,Rattus rattus,Mandena,secondary_forest,3,10290,ASV_36,0.03566569484936831,60,1,46
2662,Rattus rattus,Mandena,secondary_forest,3,17130,ASV_36,0.03829538820782254,60,1,49
2671,Rattus rattus,Mandena,secondary_forest,3,11649,ASV_36,0.10576015108593012,60,1,1
2694,Rattus rattus,Mandena,agroforest,3,15995,ASV_36,0.01731791184745233,60,1,1
2703,Rattus rattus,Mandena,agroforest,3,10318,ASV_36,0.06076759061833688,60,1,37
2749,Rattus rattus,Mandena,agroforest,3,10823,ASV_36,0.02282176845606579,60,1,1
2756,Rattus rattus,Mandena,agroforest,3,14314,ASV_36,0.0830655302501048,60,1,1
2766,Rattus rattus,Mandena,agroforest,3,13480,ASV_36,0.06112759643916913,60,1,1
2013,Rattus rattus,Mandena,brushy_regrowth,1,7133,ASV_37,0.02621617832609,23,1,1
2015,Rattus rattus,Mandena,brushy_regrowth,1,30276,ASV_37,0.3083300303871053,23,1,1
2065,Rattus rattus,Mandena,agriculture,1,20460,ASV_37,0.02746823069403714,23,1,1
2077,Rattus rattus,Mandena,agriculture,1,26260,ASV_37,0.03179741051028179,23,1,36
2092,Rattus rattus,Mandena,agriculture,1,19241,ASV_37,0.25430071202120474,23,1,60
2094,Rattus rattus,Mandena,agriculture,1,3262,ASV_37,0.02299202942979767,23,1,1
2095,Rattus rattus,Mandena,agriculture,1,8513,ASV_37,0.14965347116175262,23,1,63
2102,Rattus rattus,Mandena,agriculture,1,17450,ASV_37,0.01982808022922636,23,1,1
2177,Rattus rattus,Mandena,flooded_rice,1,16880,ASV_37,0.02659952606635071,23,1,1
2228,Rattus rattus,Mandena,agroforest,1,16984,ASV_37,0.04327602449364107,23,1,15
2241,Rattus rattus,Mandena,agroforest,1,29225.000000000004,ASV_37,0.2310350727117194,23,1,1
2269,Rattus rattus,Mandena,brushy_regrowth,2,15695,ASV_37,0.07734947435489009,23,1,1
2312,Rattus rattus,Mandena,agriculture,2,2513,ASV_37,0.02188619180262634,23,1,1
2515,Rattus rattus,Mandena,brushy_regrowth,3,10130,ASV_37,0.031786771964462,23,1,11
2556,Rattus rattus,Mandena,agriculture,3,15968,ASV_37,0.05623747494989981,23,1,17
2577,Rattus rattus,Mandena,agriculture,3,13804,ASV_37,0.21747319617502173,23,1,1
2588,Rattus rattus,Mandena,agriculture,3,15180,ASV_37,0.0217391304347826,23,1,10
2616,Rattus rattus,Mandena,flooded_rice,3,13116,ASV_37,0.01913693199146081,23,1,6
2643,Rattus rattus,Mandena,flooded_rice,3,11009,ASV_37,0.07066945226632755,23,1,28
2644,Rattus rattus,Mandena,flooded_rice,3,16494,ASV_37,0.02910149145143688,23,1,38
2652,Rattus rattus,Mandena,secondary_forest,3,12587,ASV_37,0.01398268054341781,23,1,1
2666,Rattus rattus,Mandena,secondary_forest,3,12988,ASV_37,0.04088389282414537,23,1,18
2667,Rattus rattus,Mandena,secondary_forest,3,11557,ASV_37,0.02370857488967725,23,1,1
2707,Rattus rattus,Mandena,agroforest,3,26850,ASV_40,0.02573556797020484,3,3,3
2712,Rattus rattus,Mandena,agroforest,3,23767,ASV_40,0.01110783859973913,3,3,3
2718,Rattus rattus,Mandena,agroforest,3,17483,ASV_40,0.01498598638677572,3,3,3
2025,Rattus rattus,Mandena,brushy_regrowth,1,16985,ASV_42,0.15625551957609657,16,1,8
2037,Rattus rattus,Mandena,brushy_regrowth,1,8636,ASV_42,0.1277211672070403,16,1,1
2039,Rattus rattus,Mandena,brushy_regrowth,1,16177,ASV_42,0.04932929467762873,16,1,27
2040,Rattus rattus,Mandena,brushy_regrowth,1,12978,ASV_42,0.0296655879180151,16,1,1
2065,Rattus rattus,Mandena,agriculture,1,20460,ASV_42,0.01989247311827957,16,1,1
2229,Rattus rattus,Mandena,agroforest,1,18268,ASV_42,0.11418874534705496,16,1,10
2361,Rattus rattus,Mandena,secondary_forest,2,4761,ASV_42,0.06910312959462298,16,1,12
2417,Rattus rattus,Mandena,flooded_rice,2,24265,ASV_42,0.01310529569338553,16,1,1
2462,Rattus rattus,Mandena,agroforest,2,11683,ASV_42,0.2648292390653086,16,1,1
2538,Rattus rattus,Mandena,brushy_regrowth,3,14284,ASV_42,0.02114253710445253,16,1,1
2566,Rattus rattus,Mandena,agriculture,3,14153,ASV_42,0.05800890270614004,16,1,1
2568,Rattus rattus,Mandena,agriculture,3,15989,ASV_42,0.02520482831946963,16,1,1
2574,Rattus rattus,Mandena,agriculture,3,13278,ASV_42,0.02312095195059496,16,1,40
2633,Rattus rattus,Mandena,flooded_rice,3,16786,ASV_42,0.01447634933873466,16,1,1
2667,Rattus rattus,Mandena,secondary_forest,3,11557,ASV_42,0.06056935190793458,16,1,1
2695,Rattus rattus,Mandena,agroforest,3,19906,ASV_42,0.02185270772631367,16,1,1
2101,Rattus rattus,Mandena,agriculture,1,20380,ASV_43,0.02973503434739941,8,3,3
2123,Rattus rattus,Mandena,secondary_forest,1,15698,ASV_43,0.03554592941776022,8,3,1
2228,Rattus rattus,Mandena,agroforest,1,16984,ASV_43,0.01513188883655205,8,3,15
2329,Rattus rattus,Mandena,agriculture,2,19619,ASV_43,0.0183495591008716,8,3,3
2707,Rattus rattus,Mandena,agroforest,3,26850,ASV_43,0.04547486033519553,8,3,3
2709,Rattus rattus,Mandena,agroforest,3,22117,ASV_43,0.02120540760500972,8,3,3
2720,Rattus rattus,Mandena,agroforest,3,24571,ASV_43,0.15188637011110656,8,3,3
2747,Rattus rattus,Mandena,agroforest,3,15087,ASV_43,0.04401140054351428,8,3,3
2014,Rattus rattus,Mandena,brushy_regrowth,1,7610,ASV_44,0.02483574244415242,27,10,1
2030,Rattus rattus,Mandena,brushy_regrowth,1,8532,ASV_44,0.04125644631973746,27,10,2
2067,Rattus rattus,Mandena,agriculture,1,12052,ASV_44,0.02066047129107202,27,10,51
2140,Rattus rattus,Mandena,semi-intact_forest,1,20447,ASV_44,0.0139873820120311,27,10,10
2187,Rattus rattus,Mandena,flooded_rice,1,12833,ASV_44,0.01839008805423517,27,10,1
2208,Rattus rattus,Mandena,agroforest,1,3649,ASV_44,0.03315976979994519,27,10,1
2217,Rattus rattus,Mandena,agroforest,1,8043,ASV_44,0.04165112520203904,27,10,35
2218,Rattus rattus,Mandena,agroforest,1,15592,ASV_44,0.01590559261159569,27,10,1
2229,Rattus rattus,Mandena,agroforest,1,18268,ASV_44,0.15321874315743375,27,10,10
2270,Rattus rattus,Mandena,brushy_regrowth,2,7543,ASV_44,0.03897653453533077,27,10,6
2312,Rattus rattus,Mandena,agriculture,2,2513,ASV_44,0.02069239952248308,27,10,1
2512,Rattus rattus,Mandena,brushy_regrowth,3,15677,ASV_44,0.02513235950755884,27,10,25
2513,Rattus rattus,Mandena,brushy_regrowth,3,15145,ASV_44,0.06668867613073623,27,10,1
2517,Rattus rattus,Mandena,brushy_regrowth,3,7176,ASV_44,0.0181159420289855,27,10,5
2535,Rattus rattus,Mandena,brushy_regrowth,3,11125,ASV_44,0.056,27,10,14
2581,Rattus rattus,Mandena,agriculture,3,10162,ASV_44,0.02086203503247392,27,10,1
2588,Rattus rattus,Mandena,agriculture,3,15180,ASV_44,0.03735177865612648,27,10,10
2595,Rattus rattus,Mandena,flooded_rice,3,10365,ASV_44,0.03299565846599132,27,10,21
2596,Rattus rattus,Mandena,flooded_rice,3,9536,ASV_44,0.0242239932885906,27,10,10
2597,Rattus rattus,Mandena,flooded_rice,3,20726,ASV_44,0.0161150246067741,27,10,10
2603,Rattus rattus,Mandena,flooded_rice,3,8013,ASV_44,0.22750530388119303,27,10,5
2616,Rattus rattus,Mandena,flooded_rice,3,13116,ASV_44,0.03537663921927416,27,10,6
2621,Rattus rattus,Mandena,flooded_rice,3,8170,ASV_44,0.11395348837209304,27,10,13
2660,Rattus rattus,Mandena,secondary_forest,3,12160,ASV_44,0.03478618421052631,27,10,7
2746,Rattus rattus,Mandena,agroforest,3,10622,ASV_44,0.02297119186593861,27,10,71
2757,Rattus rattus,Mandena,agroforest,3,12437,ASV_44,0.01945806866607703,27,10,22
2769,Rattus rattus,Mandena,agroforest,3,8124,ASV_44,0.11521418020679468,27,10,36
2726,Rattus rattus,Mandena,agroforest,3,8692,ASV_45,0.0393465255407271,1,52,52
2059,Rattus rattus,Mandena,agriculture,1,23828,ASV_46,0.02425717643108947,11,13,1
2277,Rattus rattus,Mandena,brushy_regrowth,2,9516,ASV_46,0.01502732240437158,11,13,1
2428,Rattus rattus,Mandena,flooded_rice,2,14604,ASV_46,0.09654889071487265,11,13,1
2475,Rattus rattus,Mandena,agroforest,2,42720,ASV_46,0.01877340823970037,11,13,1
2496,Rattus rattus,Mandena,agroforest,2,21086,ASV_46,0.0295456701128711,11,13,1
2505,Rattus rattus,Mandena,brushy_regrowth,3,11782,ASV_46,0.0823289764046851,11,13,42
2538,Rattus rattus,Mandena,brushy_regrowth,3,14284,ASV_46,0.02289274712965556,11,13,1
2567,Rattus rattus,Mandena,agriculture,3,15231,ASV_46,0.03748933096973278,11,13,16
2615,Rattus rattus,Mandena,flooded_rice,3,9297,ASV_46,0.02248037001183177,11,13,13
2621,Rattus rattus,Mandena,flooded_rice,3,8170,ASV_46,0.03219094247246022,11,13,13
2672,Rattus rattus,Mandena,secondary_forest,3,9839,ASV_46,0.05234271775586949,11,13,13
2020,Rattus rattus,Mandena,brushy_regrowth,1,14984,ASV_47,0.01708489054991991,39,9,9
2024,Rattus rattus,Mandena,brushy_regrowth,1,10482,ASV_47,0.02814348406792596,39,9,1
2030,Rattus rattus,Mandena,brushy_regrowth,1,8532,ASV_47,0.06645569620253164,39,9,2
2039,Rattus rattus,Mandena,brushy_regrowth,1,16177,ASV_47,0.0241083019101193,39,9,27
2054,Rattus rattus,Mandena,agriculture,1,12169,ASV_47,0.04289588298134604,39,9,1
2094,Rattus rattus,Mandena,agriculture,1,3262,ASV_47,0.01532801961986511,39,9,1
2152,Rattus rattus,Mandena,flooded_rice,1,12551,ASV_47,0.03346346904629113,39,9,1
2183,Rattus rattus,Mandena,flooded_rice,1,8750,ASV_47,0.03154285714285714,39,9,1
2207,Rattus rattus,Mandena,agroforest,1,10304,ASV_47,0.02280667701863354,39,9,8
2270,Rattus rattus,Mandena,brushy_regrowth,2,7543,ASV_47,0.11586901763224182,39,9,6
2357,Rattus rattus,Mandena,secondary_forest,2,4347,ASV_47,0.06188175753393145,39,9,8
2474,Rattus rattus,Mandena,agroforest,2,10696,ASV_47,0.05862004487658938,39,9,9
2506,Rattus rattus,Mandena,brushy_regrowth,3,7558,ASV_47,0.04008997089177031,39,9,19
2512,Rattus rattus,Mandena,brushy_regrowth,3,15677,ASV_47,0.09415066658161636,39,9,25
2517,Rattus rattus,Mandena,brushy_regrowth,3,7176,ASV_47,0.01978818283166109,39,9,5
2518,Rattus rattus,Mandena,brushy_regrowth,3,7578,ASV_47,0.0345737661652151,39,9,16
2536,Rattus rattus,Mandena,brushy_regrowth,3,12021,ASV_47,0.02154562848348723,39,9,18
2541,Rattus rattus,Mandena,brushy_regrowth,3,9677,ASV_47,0.03637490957941511,39,9,72
2567,Rattus rattus,Mandena,agriculture,3,15231,ASV_47,0.03072680716958833,39,9,16
2570,Rattus rattus,Mandena,agriculture,3,8222,ASV_47,0.05083921187059109,39,9,5
2586,Rattus rattus,Mandena,agriculture,3,13957,ASV_47,0.01827040194884287,39,9,41
2587,Rattus rattus,Mandena,agriculture,3,16027,ASV_47,0.04342671741436326,39,9,8
2596,Rattus rattus,Mandena,flooded_rice,3,9536,ASV_47,0.0430998322147651,39,9,10
2606,Rattus rattus,Mandena,flooded_rice,3,11860,ASV_47,0.04451939291736931,39,9,9
2612,Rattus rattus,Mandena,flooded_rice,3,8925,ASV_47,0.03249299719887955,39,9,2
2614,Rattus rattus,Mandena,flooded_rice,3,9420,ASV_47,0.089171974522293,39,9,13
2616,Rattus rattus,Mandena,flooded_rice,3,13116,ASV_47,0.02310155535224153,39,9,6
2632,Rattus rattus,Mandena,flooded_rice,3,15006,ASV_47,0.04191656670665067,39,9,22
2633,Rattus rattus,Mandena,flooded_rice,3,16786,ASV_47,0.02085070892410341,39,9,1
2634,Rattus rattus,Mandena,flooded_rice,3,13262.000000000002,ASV_47,0.03694767003468557,39,9,28
2643,Rattus rattus,Mandena,flooded_rice,3,11009,ASV_47,0.030247978926333,39,9,28
2659,Rattus rattus,Mandena,secondary_forest,3,10290,ASV_47,0.04771622934888241,39,9,46
2684,Rattus rattus,Mandena,semi-intact_forest,3,11928,ASV_47,0.04434942991281019,39,9,24
2695,Rattus rattus,Mandena,agroforest,3,19906,ASV_47,0.01406611072038581,39,9,1
2746,Rattus rattus,Mandena,agroforest,3,10622,ASV_47,0.03652796083600075,39,9,71
2754,Rattus rattus,Mandena,agroforest,3,18912,ASV_47,0.02485194585448392,39,9,14
2757,Rattus rattus,Mandena,agroforest,3,12437,ASV_47,0.05692691163463858,39,9,22
2759,Rattus rattus,Mandena,agroforest,3,8335,ASV_47,0.01931613677264547,39,9,1
2765,Rattus rattus,Mandena,agroforest,3,5992,ASV_47,0.04939919893190921,39,9,31
2101,Rattus rattus,Mandena,agriculture,1,20380,ASV_48,0.02978410206084396,5,3,3
2707,Rattus rattus,Mandena,agroforest,3,26850,ASV_48,0.01951582867783985,5,3,3
2709,Rattus rattus,Mandena,agroforest,3,22117,ASV_48,0.05403083600850025,5,3,3
2710,Rattus rattus,Mandena,agroforest,3,23300,ASV_48,0.02609442060085837,5,3,3
2718,Rattus rattus,Mandena,agroforest,3,17483,ASV_48,0.03454784647943717,5,3,3
2085,Rattus rattus,Mandena,agriculture,1,3410,ASV_51,0.01436950146627566,11,7,7
2420,Rattus rattus,Mandena,flooded_rice,2,11590,ASV_51,0.02657463330457291,11,7,9
2461,Rattus rattus,Mandena,agroforest,2,12836,ASV_51,0.05087254596447491,11,7,5
2516,Rattus rattus,Mandena,brushy_regrowth,3,13085,ASV_51,0.04593045471914406,11,7,5
2535,Rattus rattus,Mandena,brushy_regrowth,3,11125,ASV_51,0.03119101123595505,11,7,14
2537,Rattus rattus,Mandena,brushy_regrowth,3,12136,ASV_51,0.02636783124588002,11,7,27
2570,Rattus rattus,Mandena,agriculture,3,8222,ASV_51,0.02213573339819995,11,7,5
2602,Rattus rattus,Mandena,flooded_rice,3,15687,ASV_51,0.02352266207687894,11,7,45
2650,Rattus rattus,Mandena,secondary_forest,3,11147,ASV_51,0.04001076522831254,11,7,7
2651,Rattus rattus,Mandena,secondary_forest,3,9660,ASV_51,0.04337474120082815,11,7,7
2660,Rattus rattus,Mandena,secondary_forest,3,12160,ASV_51,0.02319078947368421,11,7,7
2287,Rattus rattus,Mandena,brushy_regrowth,2,8590,ASV_52,0.03562281722933644,20,5,4
2314,Rattus rattus,Mandena,agriculture,2,33813,ASV_52,0.05154822109839411,20,5,58
2354,Rattus rattus,Mandena,secondary_forest,2,10820,ASV_52,0.03706099815157116,20,5,30
2410,Rattus rattus,Mandena,flooded_rice,2,12641,ASV_52,0.03029823589905862,20,5,5
2420,Rattus rattus,Mandena,flooded_rice,2,11590,ASV_52,0.03028472821397756,20,5,9
2461,Rattus rattus,Mandena,agroforest,2,12836,ASV_52,0.06427235899033967,20,5,5
2474,Rattus rattus,Mandena,agroforest,2,10696,ASV_52,0.05226252804786836,20,5,9
2512,Rattus rattus,Mandena,brushy_regrowth,3,15677,ASV_52,0.04471518785481915,20,5,25
2516,Rattus rattus,Mandena,brushy_regrowth,3,13085,ASV_52,0.04340848299579671,20,5,5
2517,Rattus rattus,Mandena,brushy_regrowth,3,7176,ASV_52,0.03107580824972129,20,5,5
2527,Rattus rattus,Mandena,brushy_regrowth,3,7880,ASV_52,0.05520304568527919,20,5,2
2568,Rattus rattus,Mandena,agriculture,3,15989,ASV_52,0.03389830508474576,20,5,1
2570,Rattus rattus,Mandena,agriculture,3,8222,ASV_52,0.02432498175626368,20,5,5
2598,Rattus rattus,Mandena,flooded_rice,3,10447,ASV_52,0.04479754953575189,20,5,5
2603,Rattus rattus,Mandena,flooded_rice,3,8013,ASV_52,0.05890428054411581,20,5,5
2616,Rattus rattus,Mandena,flooded_rice,3,13116,ASV_52,0.03850259225373589,20,5,6
2622,Rattus rattus,Mandena,flooded_rice,3,10363,ASV_52,0.03020360899353469,20,5,5
2683,Rattus rattus,Mandena,semi-intact_forest,3,12818,ASV_52,0.02285848026213137,20,5,5
2695,Rattus rattus,Mandena,agroforest,3,19906,ASV_52,0.03049331859740781,20,5,1
2748,Rattus rattus,Mandena,agroforest,3,14409,ASV_52,0.02220834200846693,20,5,11
2092,Rattus rattus,Mandena,agriculture,1,19241,ASV_53,0.01756665453978483,3,20,60
2604,Rattus rattus,Mandena,flooded_rice,3,15224,ASV_53,0.05313977929584866,3,20,20
2605,Rattus rattus,Mandena,flooded_rice,3,19204,ASV_53,0.03186836075817538,3,20,20
2018,Rattus rattus,Mandena,brushy_regrowth,1,14954,ASV_54,0.02186705898087468,14,1,1
2025,Rattus rattus,Mandena,brushy_regrowth,1,16985,ASV_54,0.021371798645864,14,1,8
2064,Rattus rattus,Mandena,agriculture,1,10517,ASV_54,0.02529238375962727,14,1,26
2182,Rattus rattus,Mandena,flooded_rice,1,16652,ASV_54,0.0242012971414845,14,1,1
2313,Rattus rattus,Mandena,agriculture,2,16409,ASV_54,0.05387287464196477,14,1,1
2367,Rattus rattus,Mandena,secondary_forest,2,28369,ASV_54,0.0337692551729,14,1,38
2381,Rattus rattus,Mandena,semi-intact_forest,2,15608,ASV_54,0.04113275243464889,14,1,1
2462,Rattus rattus,Mandena,agroforest,2,11683,ASV_54,0.04519387143713088,14,1,1
2536,Rattus rattus,Mandena,brushy_regrowth,3,12021,ASV_54,0.02662008152399966,14,1,18
2553,Rattus rattus,Mandena,agriculture,3,9983,ASV_54,0.02484223179404988,14,1,1
2586,Rattus rattus,Mandena,agriculture,3,13957,ASV_54,0.01662248334169234,14,1,41
2667,Rattus rattus,Mandena,secondary_forest,3,11557,ASV_54,0.0154884485593147,14,1,1
2749,Rattus rattus,Mandena,agroforest,3,10823,ASV_54,0.02078906033447288,14,1,1
2758,Rattus rattus,Mandena,agroforest,3,17727,ASV_54,0.01573870367236419,14,1,1
2093,Rattus rattus,Mandena,agriculture,1,11603,ASV_55,0.01939153667155046,6,62,62
2537,Rattus rattus,Mandena,brushy_regrowth,3,12136,ASV_55,0.14131509558338826,6,62,27
2555,Rattus rattus,Mandena,agriculture,3,14166,ASV_55,0.2180573203444868,6,62,2
2558,Rattus rattus,Mandena,agriculture,3,14661,ASV_55,0.2369551872314303,6,62,26
2674,Rattus rattus,Mandena,secondary_forest,3,14651,ASV_55,0.1957545560030032,6,62,1
2676,Rattus rattus,Mandena,secondary_forest,3,12407,ASV_55,0.30216813089385025,6,62,67
2062,Rattus rattus,Mandena,agriculture,1,11809,ASV_56,0.02015411973918198,22,1,1
2112,Rattus rattus,Mandena,secondary_forest,1,19130,ASV_56,0.03889179299529535,22,1,8
2177,Rattus rattus,Mandena,flooded_rice,1,16880,ASV_56,0.03270142180094786,22,1,1
2186,Rattus rattus,Mandena,flooded_rice,1,11558,ASV_56,0.03555978543000519,22,1,12
2229,Rattus rattus,Mandena,agroforest,1,18268,ASV_56,0.02917670243047952,22,1,10
2249,Rattus rattus,Mandena,agroforest,1,9448,ASV_56,0.01894580863674851,22,1,1
2261,Rattus rattus,Mandena,brushy_regrowth,2,13262,ASV_56,0.02593877243251395,22,1,1
2475,Rattus rattus,Mandena,agroforest,2,42720,ASV_56,0.02090355805243445,22,1,1
2501,Rattus rattus,Mandena,brushy_regrowth,3,8306,ASV_56,0.04791716831206356,22,1,1
2503,Rattus rattus,Mandena,brushy_regrowth,3,9231,ASV_56,0.05600693316000433,22,1,8
2514,Rattus rattus,Mandena,brushy_regrowth,3,10809,ASV_56,0.0935331668054399,22,1,2
2522,Rattus rattus,Mandena,brushy_regrowth,3,6633,ASV_56,0.10070857832051862,22,1,2
2567,Rattus rattus,Mandena,agriculture,3,15231,ASV_56,0.1910577112467993,22,1,16
2577,Rattus rattus,Mandena,agriculture,3,13804,ASV_56,0.02926687916545928,22,1,1
2582,Rattus rattus,Mandena,agriculture,3,12092,ASV_56,0.1467912669533576,22,1,1
2602,Rattus rattus,Mandena,flooded_rice,3,15687,ASV_56,0.02065404475043029,22,1,45
2611,Rattus rattus,Mandena,flooded_rice,3,10928,ASV_56,0.03202781844802342,22,1,12
2612,Rattus rattus,Mandena,flooded_rice,3,8925,ASV_56,0.02957983193277311,22,1,2
2617,Rattus rattus,Mandena,flooded_rice,3,15101,ASV_56,0.05231441626382359,22,1,1
2661,Rattus rattus,Mandena,secondary_forest,3,11042,ASV_56,0.05678319145082412,22,1,1
2666,Rattus rattus,Mandena,secondary_forest,3,12988,ASV_56,0.01847859562673236,22,1,18
2703,Rattus rattus,Mandena,agroforest,3,10318,ASV_56,0.10951734832331848,22,1,37
2032,Rattus rattus,Mandena,brushy_regrowth,1,13782,ASV_57,0.0201712378464664,23,1,1
2183,Rattus rattus,Mandena,flooded_rice,1,8750,ASV_57,0.04,23,1,1
2187,Rattus rattus,Mandena,flooded_rice,1,12833,ASV_57,0.04768955037793189,23,1,1
2216,Rattus rattus,Mandena,agroforest,1,18253,ASV_57,0.01375116419218758,23,1,1
2218,Rattus rattus,Mandena,agroforest,1,15592,ASV_57,0.0177013853258081,23,1,1
2229,Rattus rattus,Mandena,agroforest,1,18268,ASV_57,0.03979636522881542,23,1,10
2263,Rattus rattus,Mandena,brushy_regrowth,2,7186,ASV_57,0.0251878652936265,23,1,1
2313,Rattus rattus,Mandena,agriculture,2,16409,ASV_57,0.0196843195807179,23,1,1
2330,Rattus rattus,Mandena,agriculture,2,3006,ASV_57,0.03825681969394544,23,1,4
2419,Rattus rattus,Mandena,flooded_rice,2,18487,ASV_57,0.01876994644885595,23,1,1
2429,Rattus rattus,Mandena,flooded_rice,2,13927,ASV_57,0.01809434910605299,23,1,1
2436,Rattus rattus,Mandena,flooded_rice,2,33500,ASV_57,0.01707462686567164,23,1,1
2523,Rattus rattus,Mandena,brushy_regrowth,3,13711,ASV_57,0.03595653125227919,23,1,1
2537,Rattus rattus,Mandena,brushy_regrowth,3,12136,ASV_57,0.06410678971654582,23,1,27
2538,Rattus rattus,Mandena,brushy_regrowth,3,14284,ASV_57,0.02674320918510221,23,1,1
2553,Rattus rattus,Mandena,agriculture,3,9983,ASV_57,0.12070519883802464,23,1,1
2574,Rattus rattus,Mandena,agriculture,3,13278,ASV_57,0.03230908269317668,23,1,40
2581,Rattus rattus,Mandena,agriculture,3,10162,ASV_57,0.01820507774060224,23,1,1
2582,Rattus rattus,Mandena,agriculture,3,12092,ASV_57,0.01538207079060535,23,1,1
2589,Rattus rattus,Mandena,agriculture,3,15469,ASV_57,0.02430667787187277,23,1,3
2623,Rattus rattus,Mandena,flooded_rice,3,17391,ASV_57,0.02167787936288885,23,1,4
2643,Rattus rattus,Mandena,flooded_rice,3,11009,ASV_57,0.02416204923244618,23,1,28
2749,Rattus rattus,Mandena,agroforest,3,10823,ASV_57,0.10542363485170472,23,1,1
2030,Rattus rattus,Mandena,brushy_regrowth,1,8532,ASV_59,0.05883731833098921,32,2,2
2094,Rattus rattus,Mandena,agriculture,1,3262,ASV_59,0.02483139178418148,32,2,1
2183,Rattus rattus,Mandena,flooded_rice,1,8750,ASV_59,0.03988571428571429,32,2,1
2242,Rattus rattus,Mandena,agroforest,1,12281,ASV_59,0.03729338001791384,32,2,6
2261,Rattus rattus,Mandena,brushy_regrowth,2,13262,ASV_59,0.02277182928668375,32,2,1
2353,Rattus rattus,Mandena,secondary_forest,2,11974,ASV_59,0.01954234174043761,32,2,1
2357,Rattus rattus,Mandena,secondary_forest,2,4347,ASV_59,0.03519668737060041,32,2,8
2398,Rattus rattus,Mandena,flooded_rice,2,4117,ASV_59,0.03327665776050522,32,2,2
2416,Rattus rattus,Mandena,flooded_rice,2,19756,ASV_59,0.06802996558007694,32,2,11
2428,Rattus rattus,Mandena,flooded_rice,2,14604,ASV_59,0.01814571350314982,32,2,1
2504,Rattus rattus,Mandena,brushy_regrowth,3,9988,ASV_59,0.03494193031637965,32,2,55
2508,Rattus rattus,Mandena,brushy_regrowth,3,7997,ASV_59,0.07477804176566212,32,2,43
2509,Rattus rattus,Mandena,brushy_regrowth,3,7327,ASV_59,0.04312815613484372,32,2,1
2514,Rattus rattus,Mandena,brushy_regrowth,3,10809,ASV_59,0.08603941160144324,32,2,2
2518,Rattus rattus,Mandena,brushy_regrowth,3,7578,ASV_59,0.04645025072578517,32,2,16
